city,company-name,date,description,employment-form,employment-schedule,experience,key_skills,max-experience,max-salary,min-experience,min-salary,name,requirements,responsibilities,days_from_publish,min-salary-group,max-salary-group,city: Екатеринбург,city: Казань,city: Москва,city: Новосибирск,city: Санкт-Петербург,experience: Более 6 лет,experience: Нет опыта,experience: От 1 года до 3 лет,experience: От 3 до 6 лет,employment-form: Полная занятость,employment-form: Проектная работа,employment-form: Стажировка,employment-form: Частичная занятость,employment-schedule: Вахтовый метод,employment-schedule: Гибкий график,employment-schedule: Полный день,employment-schedule: Сменный график,employment-schedule: Удаленная работа,adobe photoshop,ux,ui,adobe illustrator,дизайн интерфейсов,проектирование пользовательских интерфейсов,web-дизайн,linux,дизайн,веб-дизайн,other
Санкт-Петербург,MyTona,2019-11-20T04:35:17+0300," Обязанности:     Подготовка рекламных объявлений (баннеры, скриншоты, промо арты, ендкарды) с использованием готовой графики;   Подрисовка персонажей, фонов и деталей окружения по необходимости;   Подготовка раскадровки рекламных видеороликов;   Подготовка бренд материалов (по запросу);   Постоянное дополнение базы данных по рекламным креативам.     Требования:     Навыки работы с программой Adobe Photoshop (уверенный пользователь);   Наличие портфолио;   Знание основ составления рекламных объявлений;   Наличие чувства цвета, пространства и композиции;   Ответственность, внимательность, усидчивость.      Приветствуется:      Умение пользоваться смарт-объектами (неразрушающее редактирование);   Опыт работы на аналогичной должности;   Авторское мышление;   Умение работать в сжатые сроки;   Опыт в создании анимаций.     Условия:       Гарантированный профессиональный и карьерный рост при ваших высоких показателях;       Интересные задачи на международном уровне, которые оценят миллионы игроков;       Достойная заработная плата и бонусы;       Внутренние обучающие программы, оплата внешних образовательных курсов;       Современные офисы в Якутске, Иваново, Владивостоке, Санкт-Петербурге, Сингапуре и Окленде (Новая Зеландия), оснащенные удобными воркспейсами;       Оплата добровольного медицинского страхования, компенсация расходов на спорт;       Бесплатное питание;       Корпоративные мероприятия, хакатоны и масштабные конференции.     ",Полная занятость,Полный день,Нет опыта,|Adobe Photoshop|Креативность,,117000.0,,66666.66666666669,дизайнер,"Навыки работы с программой Adobe Photoshop (уверенный пользователь). Наличие портфолио. Знание основ составления рекламных объявлений. Наличие чувства цвета, пространства и...","Подготовка рекламных объявлений (баннеры, скриншоты, промо арты, ендкарды) с использованием готовой графики. Подрисовка персонажей, фонов и деталей окружения по необходимости. ",0.8,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
Санкт-Петербург,Специальный Технологический Центр,2019-11-29T08:53:57+0300,"  Обязанности:      Умение поднимать и писать качественный код   Ведение документации по разработке   Linux      Требования:      Умение работы с Git   Linux embedded   Основы сетевого стека   Знание языка С++     Возможно станет преимуществом: ffmpeg, opencv, опыт работы с одноплатными компьютерами (raspberry, orange, odroid), buildroot/yocta, gstreamer.    Условия:      График работы: пятидневка, полная занятость   Оформление по ТК РФ   &quot;Белая&quot; заработная плата 2 раза в месяц без задержек   13-я зарплата   Современное оснащение рабочего места   Профессиональное развитие   Премиальные выплаты по результатам работы   ",Полная занятость,Полный день,От 1 года до 3 лет,|C/C++|Linux|Git,3.0,117000.0,1.0,65000.0,дизайнер,Умение поднимать и писать качественный код. Умение работы с Git. Основы сетевого стека. Знание языка С++. Возможно станет преимуществом: ffmpeg...,Ведение документации по разработке.,0.4666666666666667,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
Санкт-Петербург,Saber Interactive,2019-12-05T13:57:39+0300,"  Saber Interactive  – одна из ведущих мировых независимых студий по производству игр. Уже более 18 лет мы занимаемся разработкой видеоигр на различные платформы, среди наших проектов: Inversion, Timeshift, серия игр Halo, Quake Champions, NBA Playgrounds, MudRunner, недавно прогремевший World War Z и это лишь часть нашего портфолио.  Богатый опыт создания высококачественного арта и технологий позволяет нам сотрудничать с такими издателями как: Focus Home Interactive, 2K, CD Projekt RED, Microsoft, Mail.ru, Bethesda Softworks и др.  Наша команда в Санкт-Петербурге- это более 400 талантливых специалистов, увлеченных игровой индустрией. Сейчас мы приглашаем присоединиться к нашей команде  Технического художника  с экспертизой в  Unreal Engine!     Круг задач:      Создание и интеграция арт-ассетов для проектов на Unreal Engine 4;   Поддержка и развитие пайплайна производства и интеграции арт-контента: ускорение/упрощение/автоматизация сопутствующих процессов;   Коммуникация с инженерами-программистами и художниками с целью закрепления понимания правильных подходов к созданию и интеграции арт-ассетов в рамках фиксированных ограничений таргет-платформ.      Требования к кандидату:      Опыт работы с Unreal Engine 4 в рамках создания/интеграции/оптимизации арт-ассетов (меши, материалы, блюпринты, эффекты и т.п.);   Понимание общих арт-пайплайнов по интеграции и использованию арт-ассетов в игровом движке;   Понимание общих принципов и подходов в real-time rendering (shading, lighting, particle effects, decals, post-process effects, etc.);   Хорошее знание английского языка, достаточное для общения в письменной форме;   Хорошее знание Maya и/или 3DsMax, Photoshop.      Плюсом будет:      Опыт работы над кросс-платформенными проектами / проектами под low-end платформы (Mobile/Switch);   Умение профилировать и оценивать перфоманс-ботлнеки в блюпринтах и шейдинг-нетворках Unreal Engine 4;   Опыт моделирования, текстурирования, а также понимание принципов сетапа и скиннинга персонажей      Мы предлагаем:      Интересную работу в динамично развивающейся международной компании;   Достойную заработную плату;   Участие в амбициозных проектах;   Профессиональный рост и развитие;   Дружный молодой коллектив;   Оформление по ТК РФ;   Гибкое начало рабочего дня;   Корпоративную скидку в фитнес-клуб/бассейн;   Бесплатное обучение английскому языку;   Отсутствие дресс-кода;   Помощь при переезде из других городов;   Возможность обучения за счет компании;   Оплату больничных в 100% размере.   ",Полная занятость,Полный день,От 1 года до 3 лет,|Autodesk Maya|Adobe After Effect|Adobe Photoshop|Autodesk 3ds Max|Английский язык,3.0,117000.0,1.0,66666.66666666669,дизайнер,"Опыт работы с Unreal Engine 4 в рамках создания/интеграции/оптимизации арт-ассетов (меши, материалы, блюпринты, эффекты и т.п.). ",Создание и интеграция арт-ассетов для проектов на Unreal Engine 4. Поддержка и развитие пайплайна производства и интеграции арт-контента...,0.26666666666666666,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
Санкт-Петербург,Panoramik,2019-12-09T12:47:45+0300," Мы в  Panoramik  разрабатываем и издаём игры уже 14 лет. А с 2015 года мы сфокусировались на мультиплатформенных играх в нашем любимом мидкоре, в стиле фэнтези.   Сегодня Panoramik - это более 100 крутых специалистов и культура здравого смысла. Мы придерживаемся принципов: простота, самостоятельность и эффективность.   В наш флагманский проект  Mighty Party: Heroes Clash  играют миллионы человек по всему миру! GooglePlay и AppStore являются нашими партнёрами, мы попадаем в подборки сторов на главных страницах и, конечно, появляемся в подборках обеих платформ.   Мы уже знаем, как делать классные игры, а теперь хотим, чтобы наши игры стали еще и культовыми!    Скоро у нас выходят 2 новых проекта, и если ты хочешь применить накопленный опыт вместе с нами - присоединяйся!     Задачи:      Разработка новых игровых механик и фичей проекта,   Написание игровой документации,   Работа в одной из мини-команд: game designer, QA, программист, тех. художник.      Требования:      Опыт работы на позиции гейм-дизайнера от 1 года,   Успешный опыт реализации игровых механик от разработки до релиза,   Большой игровой опыт в мобильных и других продуктах,   Знание рынка F2P-игр и актуальных игровых тенденций,   Желание делиться опытом, развивать себя и команду,   Способность конструктивно и чётко излагать свои мысли.   Будет плюсом: знание основных метрик игровой аналитики и опыт работы с Unity.      Условия:        Быстрый карьерный и профессиональный рост для чемпионов!       Удобный график с плавающим началом рабочего дня, в офисе необходимо быть до 12.00.       Официальное трудоустройство, оплачиваемый отпуск, 100% оплата больничных.       Помощь с переездом для кандидатов из других городов.       Корпоративная библиотека, посещение семинаров и конференций за счет компании по согласованию.       Прокачка уровня английского языка прямо в офисе.       Пятничные тематические вечеринки и веселые корпоративные выезды.       Крутой просторный двухэтажный офис на В.О. с современной техникой, PS4 и VR, музыкальными инструментами, шведской стенкой, душем и кухней с безлактозным молоком.       А еще у нас есть “Шоколадочное ИП”, об этом мы расскажем на собеседовании ;)     ",Полная занятость,Полный день,От 1 года до 3 лет,,3.0,117000.0,1.0,66666.66666666669,дизайнер,Опыт работы на позиции гейм-дизайнера от 1 года. Успешный опыт реализации игровых механик от разработки до релиза. ,"Разработка новых игровых механик и фичей проекта. Написание игровой документации. Работа в одной из мини-команд: game designer, QA, программист...",0.13333333333333333,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Санкт-Петербург,Университет ИТМО,2019-12-13T16:57:23+0300," Управление по развитию интернет-решений Университета ИТМО занимается разработкой и поддержкой интересных проектов в сфере образования. Помимо этого мы разрабатываем крупные международные, государственные проекты федерального значения в сфере образования и не только.   Специалисты с опытом смогут найти у нас задачи, соответствующие их амбициям и квалификации. Вас ждет команда, где ценят каждого сотрудника и его личное развитие. Нам нужен тот, кто следит за новыми технологиями и хочет применять их в проектах. Мы считаем разработку творчеством, а не механической рутиной. Сталкиваясь с задачей во второй раз, вместо готового решения мы ищем новое, которое будет быстрее, безопаснее, красивее. Демократическая атмосфера позволит каждому привнести в проект свои идеи и воплотить их в жизнь. На наш взгляд, это самое верное лекарство от «профессионального выгорания».    Обязанности:      прототипирование и дизайн пользовательских интерфейсов;   отрисовка отдельных элементов интерфейса для существующих сайтов (компоненты, модули);   контроль качества выпускаемых макетов;   развитие собственной дизайн-системы ИТМО;   анализ продуктов, исследование пользователей, участие в формировании гипотез;   проведение интервью, юзабилити-тестирований, фокус-групп.      Требования:      опыт работы на аналогичной должности от 3-х лет;   обязательно наличие портфолио;   уверенное владение графическими программами (Figma, Sketch, Adobe Photoshop);   владение инструментами быстрого прототипирования (Axure, InVision и др.);   понимание основ верстки (HTML/CSS/JS);   понимание принципов адаптивности верстки под мобильные устройства;   бесконечный интерес к веб-дизайну, желание учиться и развиваться профессионально и личностно;   ответственность, аккуратность;   внимательность к мелочам, даже при чтении вакансии: перед откликом вам обязательно нужно заполнить анкету https://forms.gle/4i1obc4g4uLKgspP9;   способность работать в команде.      Будет плюсом:      опыт руководства, наставничества;   навыки работы по Agile методологиям.      Условия:      молодой, дружный коллектив;   решение нестандартных задач, работа в интердисциплинарной команде;   общение с признанными экспертами в предметной области;   регулярное повышение квалификации, в том числе за границей (через полгода работы);   креативный подход в решении задач;   работа в историческом центре Санкт-Петербурга;   ежегодный оплачиваемый отпуск 42 календарных дня;   социальный пакет: официальное трудоустройство, отдых в корпоративном загородном оздоровительном центре, мероприятия для сотрудников и их детей и др.;   гибкий график работы;   испытательный срок 2 месяца.   ",Полная занятость,Полный день,От 3 до 6 лет,|UX|Figma|UI|Проектирование пользовательских интерфейсов|Usability|Web Design|Дизайн интерфейсов,6.0,117000.0,3.0,66666.66666666669,дизайнер,"Опыт работы на аналогичной должности от 3-х лет. Обязательно наличие портфолио. Уверенное владение графическими программами (Figma, Sketch, Adobe Photoshop). ","Прототипирование и дизайн пользовательских интерфейсов. Отрисовка отдельных элементов интерфейса для существующих сайтов (компоненты, модули). Контроль качества выпускаемых макетов. ",0.0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,1,0,1
Санкт-Петербург,Ласт Левел,2019-12-13T13:15:06+0300," Компания Last Level занимается разработкой мобильных и клиентских игр на платформе Unity3D. На данный момент компания является одним из лидеров в жанре экшенов. Мы постоянно ищем хороших специалистов. Присылайте ваше резюме и мы рассмотрим его в ближайшее время.    Обязанности:        Полный цикл создания игровых моделей персонажей для мобильных мидкор проектов;       Работа с аниматором и концепт артистом       Взаимодействие с арт директором и командой проекта.       Требования:       Профессиональное владение 3D графическим редакторами Maya и Zbrush       Достаточный опыт текстурирования, знание таких программ как PS, Substance Painter;       Опыт создания персонажей (высокополигональное моделирование, ретопология, запекание карт, риг)       Понимание PBR текстурирования (Substance Painter);       Наличие портфолио;       Готовность выполнить тестовое задание       Знание анатомии       Инициатива и любовь к делу;       Условия:   ​​​​​​​- официальное трудоустройство, оплачиваемый отпуск и больничный; - молодой и дружный коллектив крутых специалистов, готовых делиться опытом; - современный офис с зоной отдыха; - офис в 10 минутах от метро. ",Полная занятость,Полный день,От 1 года до 3 лет,|Autodesk Maya|ZBrush|3D Моделирование|Unity|3D-графика,3.0,117000.0,1.0,90000.0,дизайнер,"Профессиональное владение 3D графическим редакторами Maya и Zbrush. Достаточный опыт текстурирования, знание таких программ как PS, Substance Painter. ",Полный цикл создания игровых моделей персонажей для мобильных мидкор проектов. Работа с аниматором и концепт артистом. Взаимодействие с арт директором...,0.0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Санкт-Петербург,Виста,2019-12-11T11:19:42+0300," Компания ООО &quot;Виста&quot; существует на рынке IT в медицине более 20 лет. За это время компания разработала и внедрила Комплекс Программных Средств &quot;Виста-Мед&quot; более чем на 200 объектах лечебно-профилактических учреждений   vistamed.ru   chat.vistamed.ru   мобильное приложение под ios vistamed   мессенджер &quot;ТАДАМ&quot;    Обязанности:      дизайн баннеров для сайта, дизайн шрифтов , дизайн иконок   дизайн интерфейса программного продукта Виста -Мед , модернизация существующего дизайна и юзабилити   дизайн интерфейсов мобильного приложения Виста   дизайн сообщения мессенджера в мобильном приложение Виста   дизайн интерфейсов адаптивных web приложений .   разработка дизайн макетов проектируемых приложений и создание на их базе рекламных презентация   создание и модернизация презентация для реализованных программных комплексов.   создание презентаций для целевого клиента.       Требования:      высшее образование по графическому дизайну       Условия:      сдельная оплата труда .   оформление по ТК .   ",Полная занятость,Полный день,От 1 года до 3 лет,,3.0,117000.0,1.0,30000.0,дизайнер,Высшее образование по графическому дизайну.,"Дизайн баннеров для сайта, дизайн шрифтов , дизайн иконок. Дизайн интерфейса программного продукта Виста -Мед , модернизация существующего дизайна и юзабилити. ",0.06666666666666667,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Санкт-Петербург,Caprizze,2019-12-05T14:59:15+0300," В стабильную мебельную компанию требуются амбициозные энергичные сотрудники отдела продаж.   Выездной дизайнер корпусной мебели!!!     Сфера:   проектирование и производство корпусной мебели (кухни на заказ, шкафы-купе, встроенные шкафы, кабинеты, гардеробные, детские, спальни, прихожие и т.д.). Компания существует уже более 9 лет.   Наши преимущества как работодателя:   1. Бесперебойный поток входящий заявок. 2. Честное, человеческое отношение и к сотрудникам, и к клиентам. 3. Возможность зарабатывать более 100 000 руб. без постоянного пропадания на работе. 4. Комфортная работа в дружном сплоченном коллективе.      Кто нам нужен: &quot;Акула продаж&quot;, не знающая отказов и возражений!!! ответственный, дипломатичный, вежливый, стрессоустойчивый, нацеленный на результат человек.        Просьба соискателей, привыкших пассивно сидеть в салонах в пустых торговых центрах, не беспокоить! Нам нужна активная работа с теплыми клиентами (холодных звонков нет! заявки все заинтересованные приходят в компанию сами).      Ценности: доброта, порядочность и честность, профессионализм и развитие.   Должностные обязанности:   • Оперативно обрабатывать заявки, выезды на консультации на объекты • Составление дизайн проекта в любой программе на базе 3D - моделирования • Заключение договора на адресе клиента или в офисе компании (без ведения заказа (!!!), т.е. Ваша задача только продавать, сдавать заказы будут специально обученные люди)   Пожелания к соискателю:   • Опыт работы в данной сфере будет вашим преимуществом. • Успешный результат в сфере продаж мебели по индивидуальным проектам • Грамотная речь, искренняя доброжелательность от первого приветствия клиента до бесконечности • Умение найти подход к любому человеку • Быстрая обучаемость • Желание развиваться • Отсутствие потолка желаемой з/п • Много рабочего времени проводится на адресе у клиентов Оплата труда: Оклад после испытательного срока + % от продаж.. Свою з/п сотрудник регулирует сам, заявок очень много. Испытательный срок 1 месяц. На время испытательного срока - % от оформленного заказа. График: переменный (в офисе или на выезде).   При отклике на вакансию, напишите в сообщении &quot;Я самый лучший продавец на свете!&quot; если это так, конечно.... ",Полная занятость,Полный день,Нет опыта,,,117000.0,,100000.0,дизайнер,"2. Честное, человеческое отношение и к сотрудникам, и к клиентам. Кто нам нужен: &quot;Акула продаж&quot;, не знающая отказов и возражений!!! ","Выездной дизайнер корпусной мебели!!! Сфера: проектирование и производство корпусной мебели (кухни на заказ, шкафы-купе, встроенные шкафы, кабинеты, гардеробные, детские...",0.26666666666666666,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Санкт-Петербург,Intermedia,2019-12-11T12:05:08+0300,"  Intermedia  предоставляет Unified Communications as a Service (UCaaS) как большим, так и малым компаниям по всему миру. Мы предлагаем целый комплекс бизнес-приложений: Email, IP-телефония, файловая синхронизация, чат, архивирование, онлайн-конференции и многое другое. Наши клиенты – это более миллиона человек, десятки тысяч компаний, и тысячи партнеров. Наша команда – более восьмисот сотрудников по всему миру, включая более двухсот инженеров в Санкт-Петербурге.    Описание проекта:    Наша команда занимается разработкой API, с которым взимодействуют Unite Clients (Desktop, Mobile, Web). Данный API представлен в виде микросервисов, которые реализуют различную логику работы приложений, от авторизации пользователей на базе IdentyServer, до быстрого поиска контактов, хранения фаворитов и т.д. Кроме того в рамках проекта Unite Extend, мы разрабатываем API и различные вспомогательные компоненты для интеграций Unite с 3-rd party приложениями, такими например как MS Outlook. В ближайшем будущем количество таких интеграций будет только расти, так как возможность интегрироваться и работать с другими системами, такими как Salesforce, Zendesk и пр. является критичным с точки зрения пользователей.   Разработка ведется на C#/.NET Core.   В задачи Linux DevOps Engineer будет входить участие в проектировании, развертывании и обслуживании распределенных высоконагруженных отказоустойчивых систем, для разрабатываемых продуктов.    Обязанности:      Участие в проектировании инфраструктуры разрабатываемых продуктов;   Автоматизация развертывания приложений и сервисов, разрабатываемых командой;   Автоматизация развертывания окружения;   Обеспечение работоспособности инфраструктуры в DEV, QA и PROD окружениях;   Мониторинг, анализ и оптимизация параметров работоспособности окружения;   Взаимодействие с командой разработчиков и системных администраторов;   Управление инцидентами;      Требования:      Опыт системного администрирования Linux от 3 лет;   Знание протоколов TCP\IP, SMTP, DNS, HTTP(S);   Опыт конфигурации и поддержки Web серверных приложений;   Опыт конфигурации и поддержки ElasticSearch, RabbitMQ;   Опыт написания скриптов/программ (Bash, Python, Perl и т.п.) для задач автоматизации;   Опыт автоматизации развертывания окружения с помощью систем управления конфигурациями (Chef, Puppet и т.п.);   Опыт конфигурации и использования MySQL, PostgreSQL, etc;   Знание английского языка (Intermediate и выше);      Плюсом является:      Опыт работы и конфигурации контейнеров (Docker, LXC\LXD, Kubernetes);   Опыт работы в high load проектах;   Опыт конфигурации и использования систем мониторинга (Prometheus, Grafana);   Опыт работы с Azure, AWS;   Опыт работы с VMWare;   работы с document-oriented БД (MongoDB);   Опыт работы с системами CI/CD (TFS, Octopus, etc);   Некоторый опыт администрирования Windows систем также является плюсом.      Условия – Вас ждут:      Команда умных и творческих людей, которые готовы делиться своим опытом и знаниями   Участие в создании высокотехнологичных продуктов, которые используют более 1 000 000 наших клиентов по всему миру.   Нетривиальные задачи, способные раскрыть Ваш потенциал   Возможности для обучения и развития: курсы английского языка в офисе, профессиональные курсы (в частности Pluralsight), участие в конференциях по специализации, внутренние и внешние soft skills тренинги, профессиональная сертификация (например, Microsoft, Cisco, Prince 2), техническая литература.   Высокая официальная зарплата, которая пересматривается ежегодно + система бонусов   Современный красивый офис, где все создано для Вашего комфорта и удобства: уютная столовая с льготными обедами и оборудованные кухни, велопарковка и паркинг, игровая комната, библиотека, душ   Кроме того: ДМС, гибкий график работы, корпоративы и многое-многое другое.     ",Полная занятость,Гибкий график,От 1 года до 3 лет,,3.0,117000.0,1.0,66666.66666666669,дизайнер,"Опыт системного администрирования Linux от 3 лет. Знание протоколов TCP\IP, SMTP, DNS, HTTP(S). Опыт конфигурации и поддержки Web...","Участие в проектировании инфраструктуры разрабатываемых продуктов. Автоматизация развертывания приложений и сервисов, разрабатываемых командой. Автоматизация развертывания окружения. Обеспечение работоспособности инфраструктуры в...",0.06666666666666667,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Санкт-Петербург,Social Quantum,2019-12-12T13:03:03+0300,"  Social Quantum  является одним из ведущих мобильных разработчиков игр в мире и входит в Топ-10 крупнейших игровых издателей СНГ. Наша команда состоит из более 500 специалистов, работающих в 6 офисах в России и зарубежья. Мы создали такие игры, как Wild West: New Frontier и Megapolis, в которые играют миллионы людей по всему миру.   Наша команда активно расширяется, в связи с чем мы приглашаем к сотрудничеству  Технического гейм дизайнера UE4.  Мы будем рады, если Вы вольётесь в нашу команду!    Обязанности:      Сопровождение производства и интеграции контента;   Работа с файлами конфигурации проекта, в т.ч. их настройка;   Продумывание и техническая реализация задач гейм-дизайна на проекте;   Взаимодействие с ГД и АРТ отделами;   Постановка задач программистам при необходимости и контроль их выполнения.     Требования:     Опыт работы с UE4 (Blueprints, UMG, ABP, BT);   Опыт работы с системами контроля версий (желательно Git)   Навыки прототипирования;   Понимание цикла разработки ПО и основ тестирования;   Опыт коммерческой разработки;   Способность к самоорганизации и внимательность к деталям;   Наличие проектов с Вашим участием в качестве Технического Геймдизайнера, которые можно посмотреть или продемонстрировать;   Хорошие навыки коммуникаций;   Умение работать с обратной связью.      Будет плюсом:      Знание основ (C#, C/C++), умение разбираться в чужом коде, понимать чужой код.     Условия:     Трудоустройство по ТК РФ с первого рабочего дня;   Хорошо оборудованное рабочее место, современная техника, комфортный офис;   Оклад обсуждается индивидуально с каждым кандидатом (определяется по результатам собеседования);   Корпоративный ДМС (включая стоматологию);   Компенсация затрат на спорт и английский язык;   Возможность профессионального и карьерного роста;   Возможность удаленной работы по согласованию с руководителем;   Помощь с релокацией кандидатам из других городов;   И, конечно, кофе/чай, фрукты.   ",Полная занятость,Полный день,От 1 года до 3 лет,|Git|SVN|Разработка ПО|ue4|unreal engine 4|Game Designer|GD|Гейм дизайн|UMG|ABP|Blueprints,3.0,117000.0,1.0,66666.66666666669,дизайнер,"Опыт работы с UE4 (Blueprints, UMG, ABP, BT). Опыт работы с системами контроля версий (желательно Git). Навыки прототипирования. ","Сопровождение производства и интеграции контента. Работа с файлами конфигурации проекта, в т.ч. их настройка. Продумывание и техническая реализация задач...",0.03333333333333333,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
Санкт-Петербург,Wrike,2019-12-12T10:57:47+0300," Создавая новую функциональность, наш продуктовый дизайнер работает с командами менеджеров проектов, разработки и аналитики, а также занимается упрощением всего продукта и созданием UI-кита. Он самостоятельно работает над продуктом, предлагает решения обозначенной проблемы, а не просто отрисовывает чужие идеи. Сам работает с аналитикой, сам прорабатывает логику и UI. Он улучшает процесс работы (например, недавно мы на себе попробовали дизайн-спринты и рассказали об этом). Он дружит с разработкой, любит верстальщиков, ответственный и не делает 10 одинаковых кнопок, а переиспользует элементы.    Что можем предложить:      Работу над SaaS-приложением на 3-х платформах (web, iOS, Android) с 2 миллионами пользователей (большинство в Америке);   Большую UX-команду;   Участие в строительстве процессов в отделе;   Обновление UI и сборка UI-кита;   Упрощение, оптимизация продукта и ориентир на пользователя. Это значит, что разработка у нас следует за дизайном, а не наоборот;   Быстрый темп. На рынке нет какого-то явного лидера в сфере, мы хотим им стать;   Работу как над какой-то частью, так и над всем продуктом в целом. У нас несколько направлений, которые поделены по областям взаимодействия пользователя и продукта;   Большую и опытных коллег. Мы перевозили ребят не только из России, но и Европы;   Работу с американскими пользователями и командировки в Америку.      Что предложить не можем:      Концепцию «дизайн — это про картинки». Дизайнер у нас участвует в процессе от идеи до реализации, занимается как UX, так и UI, вплотную работает с командами продукта, разработки, конечным пользователем. В частности, от его решений зависит, как будет развиваться бизнес.   Дизайн без проверки. У нас есть большой отдел аналитики. Мы любим, когда дизайн основан на данных.   Оторванность от разработки. У нас scrum, поэтому можно и нужно общаться с разработкой.   Маленькую зону ответственности. Мы растём и понимаем, что всё может быть лучше. Поэтому хотим, чтобы человек предлагал свои идеи. У вас будет весь арсенал, чтобы экспериментировать и решать поставленную задачу удобным для себя способом.   Подход «большие приложения должны быть обязательно сложными».   ",Полная занятость,Гибкий график,От 3 до 6 лет,|UX|UI|Проектирование пользовательских интерфейсов,6.0,117000.0,3.0,66666.66666666669,дизайнер,Подход «большие приложения должны быть обязательно сложными».,"Участие в строительстве процессов в отделе. Обновление UI и сборка UI-кита. Упрощение, оптимизация продукта и ориентир на пользователя. ",0.03333333333333333,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1
