city,company-name,date,description,employment-form,employment-schedule,experience,key_skills,max-experience,max-salary,min-experience,min-salary,name,requirements,responsibilities,days_from_publish,min-salary-group,max-salary-group,city: Екатеринбург,city: Казань,city: Москва,city: Новосибирск,city: Санкт-Петербург,experience: Более 6 лет,experience: Нет опыта,experience: От 1 года до 3 лет,experience: От 3 до 6 лет,employment-form: Полная занятость,employment-form: Проектная работа,employment-form: Стажировка,employment-form: Частичная занятость,employment-schedule: Вахтовый метод,employment-schedule: Гибкий график,employment-schedule: Полный день,employment-schedule: Сменный график,employment-schedule: Удаленная работа,тестирование,sql,функциональное тестирование,atlassian jira,git,тестирование пользовательского интерфейса,linux,java,python,test case,other
Новосибирск,Performance Lab (Перфоманс Лаб),2019-12-02T19:17:25+0300," Перфоманс Лаб – международная ИТ-компания, которая специализируется на тестировании программного обеспечения. Компания входит в число 50 крупнейших ИТ-консультантов России.   Мы улучшаем цифровой мир, помогая клиентам создавать качественные сайты, мобильные приложения, ИТ-системы, умные устройства и игры. Мы используем современные технологии для повышения качества кода и продукта, работая плечом к плечу с разработчиками во всем мире.   Там, где разработчики пишут код, мы видим возможности для совершенствования. Чтобы этот код был качественным и надежным, мы применяем автоматизированный контроль качества. Над этим работают лучшие инженеры по автоматизации тестирования.    Обязанности:      Разработка автотестов по разрабатываемым фичам;   Локализация проблем и их документирование;   Разработка инфраструктуры автоматизированного тестирования;   Интеграция тестовой инфраструктуры с CI;   Модификация стратегии тестирования при дальнейшем развитии системы;   Взаимодействие с командой разработчиков;   Развитие подходов к тестированию и участие в формировании методик.      Требования:      Опыт работы разработчиком и/или тестировщиком от 1 года (Java);   Желательно знание одного из фреймворков для автоматизированного тестирования (Selenium, Appium и др.);   Знание методологий разработки и/или тестирования ПО, умение применять их на практике;   Желание и/или умение проектировать эффективные тесты;   Знание ОС Windows или Unix-like на уровне опытного пользователя.      Условия и преимущества:       Преимущества:  белая зарплата, график работы 5/2, 28 дней оплачиваемого отпуска в год, внутреннее обучение от лучших QA-практиков из России и США.    Возможности:  возможность принять участие в сложных проектах вместе с лучшими специалистами индустрии; высокая степень свободы в принятии решений.    Развитие карьеры:  индивидуальные планы развития, созданные консультантами для того, чтобы стимулировать вас непрерывно повышать квалификацию, решая сложные практические задачи.    Культура:  теплая дружеская атмосфера и политика открытых дверей. Нас больше 400 человек на двух континентах, но мы поддерживаем атмосферу стартапа, в котором каждый человек важен.    Разнообразие:  у нас несколько сотен клиентов из разных отраслей. Вы сможете приобрести очень разноплановый опыт, работая в наших проектах, и стать мастером своего дела.   ",Полная занятость,Полный день,От 1 года до 3 лет,,3.0,74000.0,1.0,61526.315789473694,тестировщик,"Опыт работы разработчиком и/или тестировщиком от 1 года (Java). Желательно знание одного из фреймворков для автоматизированного тестирования (Selenium, Appium...",Разработка автотестов по разрабатываемым фичам. Локализация проблем и их документирование. Разработка инфраструктуры автоматизированного тестирования. Интеграция тестовой инфраструктуры с CI. ,0.36666666666666664,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Новосибирск,R-Style Softlab (Эр-Стайл Софтлаб),2019-12-13T16:48:04+0300,  Обязанности:        · Тестирование функционала ядра и бизнес-приложений RS-Datahouse;   · Участие в проектах внедрения на основе RS-Datahouse.        Требования:        · Высшее образование;   · Уверенное знание основ SQL и Oracle PL/SQL;   · Опыт тестирования приложений;        Приветствуются:        · Опыт написания автотестов;   · Знание инструментов автоматического тестирования;   · Навыки разработки проектной и пользовательской документации.        Условия:        · Заработная плата официальная: оклад и премии по результатам работы;   · Соблюдение ТК РФ;   · Корпоративное обучение;   · Возможны командировки;   · Добровольное медицинское страхование. ,Полная занятость,Полный день,От 1 года до 3 лет,"|Oracle Pl/SQL|SQL|Проектная документация|База данных: Oracle|Тестирование хранилищ данных, тестирование отчетности",3.0,74000.0,1.0,61526.315789473694,тестировщик,Высшее образование. Уверенное знание основ SQL и Oracle PL/SQL. Опыт тестирования приложений. Приветствуются: Опыт написания автотестов. Знание инструментов автоматического...,Тестирование функционала ядра и бизнес-приложений RS-Datahouse. Участие в проектах внедрения на основе RS-Datahouse.,0.0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1
Новосибирск,DataArt,2019-12-06T16:59:07+0300,"  Middle QA Automation (C#) Engineer, Registry App     На эту позицию мы рассматриваем резюме от кандидатов из любого города. Тому, кто по итогам собеседований получит предложение о работе на DataArt и примет его, мы поможем с переездом в Воронеж.    Специалисты DataArt помогают создавать ПО, которое автоматизирует работу по обслуживанию клиентов медицинских учреждений США. Система позволяет минимизировать количество обращений в регистратуру использующим ее пациентам — это около 70 % всех клиентов медучреждений страны. При помощи приложения можно записаться на прием, оплатить оказанные услуги, узнать результаты анализов, получать напоминания о запланированных визитах к специалистам. Функционал постоянно расширяется.   Платформа интегрируется с разным ПО, что позволяет сотрудникам медицинских учреждений вести полный учет деятельности при минимуме бумажной работы. Экономия времени и средств на коммуникациях с пациентами позволяет расширять клиентскую базу и улучшать качество работы.   DataArt занимается совершенствованием системы: расширением возможностей приложения, улучшением производительности, новыми интеграциями.    ТРЕБОВАНИЯ      Знание видов тестов и способов их организации в процессе тестирования различного рода приложений, навыки ведения тестовой документации (тест-планы, тест-кейсы и пр.).   Не менее 2-х лет опыта автоматизированного тестирования.   Владение Selenium WebDriver (предпочтительно – на стеке .NET/C#).   Разговорный английский.      БУДЕТ ПЛЮСОМ      Знания и навыки в области программирования (ООП, знание языков программирования, SQL, HTML и пр.)   Знание основ баз данных и навыки работы с СУБД (одной из: MSSQL, Oracle, MySQL, PostgreSQL и пр.).   Знание и опыт работы и интеграции с CI (TeamCity, Jenkins, CC.NET).   Способность обучаться и осваивать новые технологии.      DATAART ПРЕДЛАГАЕТ      Профессиональное развитие: - Опытные коллеги готовы делиться знаниями, внутренние профессиональные комьюнити. - Возможность менять проекты, технологии, пробовать себя в разных ролях. - Внутренний образовательный портал: более 150 технологических курсов и soft skills - тренингов. - Обучение английскому языку: курсы, общение с коллегами и клиентами из разных стран. - Поддержка докладчиков, выступающих на конференциях и встречах технологических сообществ.   Отсутствие бюрократии, удобные корпоративные сервисы.   Отсутствие дресс-кода, дружеская атмосфера, забота о комфорте специалистов.   Гибкий график, ДМС, рабочее место в современном бизнес-центре.   Возможность участвовать в конференциях как слушатель и выступающий.   ",Полная занятость,Полный день,От 1 года до 3 лет,|SQL|C#|Английский язык|MS SQL|Visual Studio C#,3.0,74000.0,1.0,61526.315789473694,тестировщик,"Знание видов тестов и способов их организации в процессе тестирования различного рода приложений, навыки ведения тестовой документации (тест-планы, тест...","Специалисты DataArt помогают создавать ПО, которое автоматизирует работу по обслуживанию клиентов медицинских учреждений США. Система позволяет минимизировать количество обращений в...",0.23333333333333334,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
Новосибирск,2ГИС,2019-12-09T06:23:09+0300," Мы разрабатываем различные продукты для актуализации справочника и карты. Наши пользователи - операторы контакт центра, ГИС-специалисты, сотрудники, сверяющие информацию на местности и другие замечательные люди. Мы ищем инженера по качеству, который будет заниматься тестированием сразу нескольких продуктов - мобильного, веб и десктоп приложений. У тебя будет возможность писать крутую тестовую документацию, применять лучшие best-practice, методы тест-дизайна, погрузиться в работу с базами данных и писать много-много крутых автотестов.    Мы ждем от тебя:      Опыта и знаний в области тестирования (особенно функционального)   Умения писать SQL запросы   Базовых знаний взаимодействия с Web-API   Опыт использования средств контроля версий (Git)   Опыт работы с инструментами CI/CD   Умения работать в команде, нацеленность на результат, желание развиваться.      Твой опыт с авто-тестами  или в программировании на C# / Python / JS  будет плюсом.    Если чего-то не умеешь, но готов учиться — присылай резюме, давай общаться!    Немного об R&amp;D 2ГИС    В Новосибирске у нас два больших офиса: этаж в Технопарке и одиннадцать этажей в Сан Сити. Ты будешь работать в Сан-Сити. У нас нет дресс-кода и строгого графика. Кто-то приходит в 9, кто-то в 10, а кто-то когда удобно ему и команде. Главное, чтобы ты выполнял задачи в срок и был на связи с коллегами. Мы используем современные технологии и любим о них говорить. Выступаем на конференциях и сами их организуем.   Заработную плату готовы обсуждать индивидуально.     ",Полная занятость,Полный день,От 1 года до 3 лет,|Python|Git|SQL|Тестирование|C#|API,3.0,74000.0,1.0,61526.315789473694,тестировщик,Опыта и знаний в области тестирования (особенно функционального). Умения писать SQL запросы. Базовых знаний взаимодействия с Web-API. ,"Мы разрабатываем различные продукты для актуализации справочника и карты. Наши пользователи - операторы контакт центра, ГИС-специалисты, сотрудники, сверяющие информацию на...",0.13333333333333333,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1
Новосибирск,DriverPack Solution,2019-12-09T11:39:41+0300," Привет!   Я, Артур Кузяков, основатель компании DriverPack. Сейчас нами пользуется больше  60 млн.  человек во всех странах мира!   Чтобы развивать сервис и создавать новые крутые продукты, мы поставили себе реально амбициозную цель - набрать еще  2 полноценные Scrum команды.  Мы нанимаем только самых крутых разработчиков, но чтобы ребята быстро сработались, нам нужен действительно  крутой Тестировщик !   Чтобы было понятней, кто мы такие и что для нас важно, то вот три принципа, на которые мы ориентируемся и которые отражают наши подходы и ценности:   P.S - это реальные ценности, а не пустые слова, приходи к нам знакомиться и мы расскажем тебе, как эти принципы помогают нам в работе и как мы их применяем)        Честность  - потому что в долгосрочной перспективе, она всегда выигрывает        Табу на слово &quot;невозможно&quot;  - вместо этого мы говорим, &quot;давай придумаем, как это можно реализовать&quot;        Работа на результат  - для нас в работе важен не процесс и даже не технологии, а конечный результат       Если, то что ты читаешь тебя вдохновляет и у тебя есть отклик с нашими ценностями и задачами, то вот тебе еще немножко информации о нас:    Как мы работаем:        Живем в scrum-фреймворке с длиной спринта в 1 неделю (сейчас не совсем так, но планируем вернуться к такому графику)       Работаем в офисе в Москве (если нужно - поможем с переездом)       Гибкое начало рабочего дня: с 10 до 11:30       Офис находится в центре, недалеко от метро Цветной бульвар, Чеховская, Тверская       Офис с собственной парковкой работает 24/7       В нашем клевом офисе есть душ, оборудованная кухня со всем необходимым и комната отдыха с PS4       Для нас важно, чтобы вам было комфортно работать, поэтому мы покупаем сотрудникам всю нужную технику и программное обеспечение       Сотрудникам из других городов мы предоставляем комнату в корпоративной квартире в центре Москвы на время поиска постоянного места жительства       Платим зарплату выше рынка и хотим придумать дополнительные приятные ништяки и плюшки для наших сотрудников        Что делать дальше:        Высылай резюме       Давай познакомимся и пообщаемся лично       Выполни нескучное тестовое задание       Выходи к нам на работу =)        Откликайся скорее или поучаствуй в реферальной программе!    За каждую успешную рекомендацию (кандидат прошел месяц испытательного срока) — мы платим 100К рублей.   Чтобы порекомендовать человека - просто скинь ему одну из наших вакансий и попроси на собеседовании сказать, что он пришел по твоей рекомендации (мы сами его спросим). А дальше через него мы найдем твои контакты и свяжемся с тобой для организации выплаты.      ",Полная занятость,Полный день,Более 6 лет,|Тестирование|Test case|Функциональное тестирование|Тестирование пользовательского интерфейса|Автоматизированное тестирование|JavaScript|Python|Регресионное тестирование|PostgreSQL|HTML5|HTML,,74000.0,6.0,61526.315789473694,тестировщик,Без требований,Без обязанностей,0.13333333333333333,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,1,1,1,1
Новосибирск,Rit Automation,2019-12-12T12:01:09+0300," Компании RIT Automation, занимающейся разработкой и внедрением решений ведущих мировых производителей систем автоматизации для горнодобывающих предприятий, требуется Middle инженер по тестированию ПО.   Интересная работа с разнообразными IT-задачами c возможностью для саморазвития и профессионального роста.    Твоими задачами будут:        Развитие процесса тестирования и оценки качества;       Ручное тестирование desktop, web и мобильных приложений;       Фиксация и ведение тестовой документации (тест-кейсы, чек-листы, дефекты и тд);       Написание технической и пользовательской документации;       Работа во взаимодействии с разработчиками.        Для этого от тебя требуется:        Высшее или неоконченное высшее техническое/ IT образование (3-4 курс) ;       Понимание теории тестирования;       Знание SQL на уровне написания простых запросов;       Умение работать в команде;       Скрупулезность, внимательность, ответственность.        Будет большим преимуществом, если ты знаешь:        Любой язык программирования (в приоритете Java/C#);       Опыт автоматизации тестирования.        В свою очередь мы предлагаем:        Трудоустройство согласно ТК РФ, &quot;белая&quot; заработная плата;       Добровольное медицинское страхование;       Молодая и дружная команда профессионалов;       Возможность профессионального развития;       График работы 5/2 или гибкий график (возможно совмещение работы с учебой);       Отсутствие дресс-кода, кофе, чай, плюшки, свободная парковка для машин;       Разнообразные корпоративные мероприятия.        Мы ждем именно тебя!      ",Полная занятость,Полный день,От 1 года до 3 лет,|SQL|Atlassian Jira|HTML|desktop|web приложения|C#|Проведение тестирований|Техническая документация,3.0,60000.0,1.0,50000.0,тестировщик,Высшее или неоконченное высшее техническое/ IT образование (3-4 курс) . Понимание теории тестирования. Знание SQL на уровне написания простых запросов. ,"Развитие процесса тестирования и оценки качества. Ручное тестирование desktop, web и мобильных приложений. Фиксация и ведение тестовой документации (тест-кейсы...",0.03333333333333333,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
Новосибирск,Carprice,2019-12-06T17:26:44+0300,"  Ваши задачи:      Проведение функционального, регрессионного и интеграционного тестирования в мобильных приложениях на платформах iOS / Android и веб-сервисах;   Согласование тестовых требований и планов тестирования, подготовка тестовых данных;   Разработка тест-кейсов, чек-листов, технической документации;   Подготовка и предоставление отчетов тестирования;   Взаимодействие с командой разработчиков, менеджерами, тестировщиками;   Обнаружение, локализация и оформление дефектов в баг-трекинговую систему.      Наши ожидания:      Опыт работы от 1 года;   Технический бэкграунд;   Опыт написания тестов мобильных приложений;   Понимание принципов тестирования, знание теории и применение ее на практике;   Опыт написания тест-кейсов и ручного тестирования приложений (ios/android, web);   Будет плюсом: понимание RESTful API, навык ручного тестирования REST-API;   Навык работы с Jira и Confluence или другими баг- трекинговыми системами и системами документации;   Опыт работы с linux-консолью;   Умение писать простые SQL запросы;   Опыт автоматизации тестирования и/или желание развиваться в эту сторону;   Опыт работы с git;   Понимание CI/CD.      Мы предлагаем:      Заработная плата по результатам собеседования;   Удаленная работа, можно работать из дома;   График 5/2, с 9 или 10, гибкое начало рабочего дня;     Оформление по ТК РФ (&quot;белая&quot; зарплата, 28 календарных дней отпуска, оплата больничного);       Интересные задачи и крутые проекты;       Работа в крупной стабильной компании; молодая и дружная команда;       Возможности для профессионального и карьерного роста;       Корпоративные скидки на ДМС и предложения от компаний-партнеров; насыщенная корпоративная жизнь: праздники, конкурсы, поздравления с ДР, вебинары, обучающие программы.     ",Полная занятость,Удаленная работа,От 1 года до 3 лет,|Atlassian Jira|Atlassian Confluence|SQL|Linux|Функциональное тестирование,3.0,74000.0,1.0,61526.315789473694,тестировщик,"Опыт работы от 1 года. Технический бэкграунд. Опыт написания тестов мобильных приложений. Понимание принципов тестирования, знание теории и применение ее...","Проведение функционального, регрессионного и интеграционного тестирования в мобильных приложениях на платформах iOS / Android и веб-сервисах. Согласование тестовых требований и...",0.23333333333333334,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1
Новосибирск,Тувэтрейд Технолоджи,2019-11-26T06:32:02+0300,"  2WTRADE TECHNOLOGY  - инновационная IT-компания, созданная в России 17 июня 2015 года. Мы являемся одним из ключевых подразделений холдинга  2WTRADE GLOBAL . Наше направление занимается разработкой собственного ПО, развитием и технической поддержкой IT-инфраструктуры холдинга.   В работе мы используем лучшие IT-практики: машинное обучение, искусственный интеллект, роботизацию бизнеса. Нам нужны люди, которые стремятся к успеху.    Наши продукты созданы для:      B2B – с ними наши партнёры рационально используют ресурсы и подбирают наиболее выгодные решения в области продаж, логистики и пр.;   B2C – оптимизируем процесс совершения покупок от момента заказа товара до его получения.     Приглашаем присоединиться к нашей команде  QA Engineer .    Ваши Day-to-day задачи:      написание тест-кейсов;   ручное и нагрузочное тестирование по тест кейсам на определение соответствия функционала описанию истории;   автоматизация основных тест кейсов с помощью Selenium WebDriver (Java/JavaScript binding), чтобы минимизировать ручную работу в будущем;   участие в разработке.      Требования:      наличие теоретических и практических знаний по тестированию, его целям и видам;   знание подходов к тестированию и тест-дизайну;   опыт ведения необходимой в процессе тестирования документации;   опыт тестирования Api сервисов;   понимание разницы между интеграционным, функциональным и юнит тестированием;   знание принципов работы веб-приложений.      Будет плюсом:      базовые знания программирования;   желателен опыт работы с Swagger, Jira, Confluence.      Нам важно, чтобы наш сотрудник работал в максимально комфортных условиях, для этого мы предлагаем:      Возможность получить опыт/реализовать себя в международной digital компании с интернациональной командой в проектах от Америки до Китая;   корпоративные занятия английским языком и возможность использовать язык в работе (наши коллеги в других странах говорят на английском);   возможность посещать профильные внешние конференции по всему миру;   Неизменный оклад и дополнительные бонусы согласно выполненному KPI, которые будут превышать Ваши ожидания;   Комфортные условия работы в одном из наших офисов г. Новосибирска, по улице Коммунистическая улица, 6, м. Площадь Ленина;   Гибкий график: возможность расстаться с утренними пробками;   Официальное трудоустройство с первого дня по ТК РФ (все соц. выплаты согласно ТК РФ).   ",Полная занятость,Полный день,От 1 года до 3 лет,|Atlassian Jira|Тестирование|Функциональное тестирование|Проведение тестирований,3.0,74000.0,1.0,61526.315789473694,тестировщик,"Наличие теоретических и практических знаний по тестированию, его целям и видам. Знание подходов к тестированию и тест-дизайну. ","B2B – с ними наши партнёры рационально используют ресурсы и подбирают наиболее выгодные решения в области продаж, логистики и...",0.5666666666666667,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1
Новосибирск,N1.RU,2019-12-11T06:34:09+0300,"  N1.RU  — федеральный сервис для поиска жилой и коммерческой недвижимости. Мы помогаем покупать и снимать жилье по всей России.   N1.RU входит в состав медиахолдинга Hearst Shkulev Digital Regional Network. В базе сервиса находится около 800 000 объявлений о продаже и аренде недвижимости, а аудитория ресурса — более 2 млн уникальных посетителей в месяц. Портал объединяет крупнейшие классифайды по недвижимости четырех федеральных округов страны: «E1.Недвижимость» (Екатеринбург), «НГС. Недвижимость» (Новосибирск), «Жилком» (Красноярск), «Домчел» (Челябинск), &quot;МЛСН&quot; (Омск).   R&amp;D насчитывает порядка 60 высококлассных инженеров, дизайнеров, аналитиков и т.д., работающих в небольших кроссфункциональных командах.   В нашей команде мобильной разработки открыта вакансия  QA engineer.      Кого мы ищем:      активного человека, который сможет разобраться в продукте без требований;   QA со страстью к качеству;   готового совместно с командой заниматься развитием продукта и оказывать помощь команде тех. поддержки в решении трудностей.      Задачи, которыми придется заниматься это :      мануальное тестирование IOS, Android приложений (функциональность, бизнес-логика, дизайн);   мануальное тестирование веб-приложений (функциональность, бизнес-логика, дизайн);   валидировать баги и разбираться откуда растут &quot;ноги&quot;;   заведение баг-репортов и контроль их исправления;   ведение тестовой документации;   коммуникация, умение договариваться с другими участниками проекта.      Наш идеальный кандидат:       умеет анализировать поставленные задачи и проектировать грамотные проверки   понимает принципы клиент-серверного взаимодействия   имеет опыт тестирования мобильных приложений от года   имеет опыт или теоретические знания как тестировать API ( Postman )   знает и умеет работать с любыми инструментами для тестирования мобильных продуктов, например умеет работать с сетевыми снифферами — Fiddler, Charles   внимателен: понимает, что качество складывается из мелочей   настойчив: добивается устранения дефектов   проактивен: имеет своей целью повысить качество продукта, а не просто выполнить поставленные задачи.      Плюсы работы с нами:      гибкий график начала и окончания рабочего дня;   официальное трудоустройство, оплачиваемый отпуск и больничный;   молодая и вовлеченная в дело команда с сильной экспертизой;   интересный проект с амбициозными планами;   индивидуальные планы развития.   ",Полная занятость,Полный день,От 1 года до 3 лет,,3.0,74000.0,1.0,61526.315789473694,тестировщик,Умеет анализировать поставленные задачи и проектировать грамотные проверки. Понимает принципы клиент-серверного взаимодействия. Имеет опыт тестирования мобильных приложений от года. ,"Мануальное тестирование IOS, Android приложений (функциональность, бизнес-логика, дизайн). Мануальное тестирование веб-приложений (функциональность, бизнес-логика, дизайн). Валидировать баги и...",0.06666666666666667,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Новосибирск,Сбербанк,2019-11-26T07:11:46+0300," О компании         Мы технологический двигатель Сбербанка. Мы создаём технологии позволяющие Сбербанку достигать всё более высоких результатов.   Мы продуктовая компания. Создаваемые нами продукты включают технологические и прикладные сервисы технологической платформы Сбербанка, но не ограничены ими.   Мы инженерная компания. Все наши сотрудники независимо от роли и должности должны обладать инженерным мышлением.         О продукте   Наша цель разработать лучший сервис для удобного и эффективного формирования электронных документов. Мы создаем гибкое решение для получения документов в различных форматах предоставляющее обобщенный интерфейс. Наш сервис должен взять на себя ответственность за подготовку всех электронных документов в новой технологической платформе для всей экосистемы Сбербанка. Первая версия сервиса была внедрена в промышленную эксплуатацию в августе. Мы не останавливаемся на достигнутом и продолжаем развивать наш сервис, предоставляя пользователям новые возможности. Число команд, создающих новые банковские продукты использующих наше решение постоянно увеличивается.       О команде   Наша команда единомышленников состоит из сильных специалистов объединенных общей целью создавать первоклассные продукты. Для этого мы очень серьезно подходим к качеству результатов нашей работы начиная от архитектуры и проектирования решения и заканчивая автоматизированными тестами. Мы ищем сильных специалистов и командных игроков способных усилить команду и внести свой вклад в достижение новых горизонтов.       Мы ищем   QA Engineer (Java)       Мы ценим     Способность работать в команде. Стремление брать на себя ответственность за выполняемые задачи.   Способность донести свои предложения и решения до участников команды, объяснить их плюсы и минусы по сравнению с альтернативными подходами.   Способность держать слово, отвечать за свой код, выполнять задачи от начала и до конца.   Способность учиться, осваивая новые технологии и приобретая новые компетенции.         О работе   Твоими задачами будут     Управление процессом тестирования в команде   Разработка тест-планов, написание тест-кейсов и чек-листов   Проведение всех этапов тестирования: системное тестирование, интеграционное функциональное тестирование, нагрузочное тестирование   Автоматизация тестирования API и пользовательского интерфейса   Поддержка и автоматизация развертывания тестовой инфраструктуры   Интеграция тестовой инфраструктуры с CI   Поддержка модульных тестов   Участие и проведение приемо-сдаточных испытаний   Оформление результатов тестирования, предоставление отчетов.         Требования     Опыт работы в тестировании от 1 года   Знание методологий и типов тестирования ПО, опыт их практического применения в реальных проектах   Опыт написания автотестов   Владение Java SE   Понимание принципов OOП, методологий разработки   Опыт работы с серверами приложений WildFly (JBoss)   Опыт работы с системой контроля версий Git   Высшее техническое образование   Английский на уровне чтения технической документации         Будет плюсом     Знакомство с библиотеками по формированию печатных форм, Jasper Library и др.   Опыт работы с инструментами для автоматизированного тестирования UI - Cucumber, Selenium   Опыт тестирования высоконагруженных и распределенных систем   Опыт профилирования приложений - поиск утечек памяти, поиск bottleneck приложений   Навыки администрирования (windows, unix, сервера приложений, и т.д.)   Опыт работы с СУБД PostgreSQL, знание SQL   Знакомство с Spring Framework, Junit   Опыт работы с Jenkins   Знакомство с Groovy         Наши условия     Высокая конкурентная оплата труда  +   высокий годовой бонус по результатам работы    Возможность посещения (как в качестве слушателя, так и в качестве выступающего) всероссийских и международных IT-конференций   Курсы повышения квалификации несколько раз в год   Возможность изучать английский язык с высококлассными преподавателями на территории компании   Возможность организации гибкого графика работы   Приятные корпоративные скидки для спорта и отдыха и не только   ДМС для сотрудников и скидки на медицинскую страховку для родственников   Два удобных офиса: в центре города по линии метро, в технопарке Академгородка.   ",Полная занятость,Полный день,От 1 года до 3 лет,|Apache Tomcat|PostgreSQL|Apache Maven|Git|Spring Framework|Java SE|Cucumber|Selenium IDE|Groovy|Spock|WildFly|Flyway,3.0,74000.0,1.0,61526.315789473694,тестировщик,"Опыт работы в тестировании от 1 года. Знание методологий и типов тестирования ПО, опыт их практического применения в реальных проектах. ","Управление процессом тестирования в команде. Разработка тест-планов, написание тест-кейсов и чек-листов. Проведение всех этапов тестирования: системное тестирование...",0.5666666666666667,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1
