city,company-name,date,description,employment-form,employment-schedule,experience,key_skills,max-experience,max-salary,min-experience,min-salary,name,requirements,responsibilities,days_from_publish,min-salary-group,max-salary-group,city: Екатеринбург,city: Казань,city: Москва,city: Новосибирск,city: Санкт-Петербург,experience: Более 6 лет,experience: Нет опыта,experience: От 1 года до 3 лет,experience: От 3 до 6 лет,employment-form: Полная занятость,employment-form: Проектная работа,employment-form: Стажировка,employment-form: Частичная занятость,employment-schedule: Вахтовый метод,employment-schedule: Гибкий график,employment-schedule: Полный день,employment-schedule: Сменный график,employment-schedule: Удаленная работа,sql,бизнес-анализ,разработка технических заданий,ms visio,системный анализ,uml,ms sql,управление проектами,ms powerpoint,оптимизация бизнес-процессов,other
Санкт-Петербург,Сбербанк,2019-12-03T18:05:51+0300, ,Полная занятость,Полный день,От 1 года до 3 лет,,3.0,72000.0,1.0,62272.72727272727,системный аналитик,Умение работать в команде т.к. мы работаем по гибкой методологии. Стремление давать качественный результат и в срок. ,Документирования и описания автоматизированные процессы. Участие в проектах по оптимизации и автоматизации бизнес-процессов. Расчёт трудоемкости автоматизации. Общение с бизнес...,0.3333333333333333,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Санкт-Петербург,Зифириум,2019-12-06T22:27:41+0300,"  О нас    Занимаемся мобильной интернет рекламой. Каждый день у нас копятся гигабайты данных, требующих анализа для ответа на повседневные бизнес-вопросы. Обрабатываем(Extract/Transform/Load) данные с помощью Python 3. Анализируем данные с помощью Python 3/Pandas. Храним данные в PostgreSQL на RDS Amazon Cloud Service. Работаем на виртуальной машине Ubuntu Server в EC2 AWS. Помимо технической части, каждая из задач требует понимания основ маркетинга(термины, метрики, типичные бизнес процессы). Работа будет интересна как аналитикам так и программистам. Дальнейший рост возможен как по первому так и по второму направлению.    Обязанности:      Разработка скриптов для загрузки/обработки данных на языке Python (как с корпоративной БД в облаке, так и через сторонние API)   Разработка скриптов для анализа данных на языке Python(для ответа на бизнес-вопросы)   Представление результатов анализа данных в различных форматах(от Google Sheets/CSV файлов до мини HTML/JS приложений )      Требования:      Python; знание Pandas большой плюс.   Знакомство с SQL, Unix системами, HTML/JS   Также плюсом будет понимание терминов интернет маркетинга: mediabuying, CPI, CR и т.д.     Условия:     ​​​​​Официальное трудоустройство по ТК РФ;   Работа в профессиональном и увлечённом коллективе;   Социальный пакет (ДМС на корпоративных условиях);   Комфортный офис в шаговой доступности от м. Горьковская;   Корпоративная библиотека;       ",Полная занятость,Полный день,Нет опыта,|Analytical skills|Python,,72000.0,,35000.0,младший аналитик python разработчик,"Python; знание Pandas большой плюс. Знакомство с SQL, Unix системами, HTML/JS. Также плюсом будет понимание терминов интернет маркетинга: mediabuying...","Разработка скриптов для загрузки/обработки данных на языке Python (как с корпоративной БД в облаке, так и через сторонние API). ",0.23333333333333334,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Санкт-Петербург,Диалог Информационные Технологии,2019-12-11T11:37:30+0300," Диалог ИТ – ведущий системный интегратор области автоматизации бизнес-процессов на платформе 1С. В связи с расширением портфеля проектов, мы ищем к себе в команду  Аналитика 1С (ЗУП, БГУ или ЗКГУ) .    Что тебе предстоит:      Решать серьезные и масштабные задачи на проектах внедрения в компаниях федерального уровня в роли методолога;   Участие на всех этапах внедрения проекта: обследование, проектирование, реализация, тестирование и сдача, обучение пользователей и внедрение в промышленную эксплуатацию   Разработка технических заданий программистам на доработку конфигурации информационных систем, тестирование и сдача новой функциональности заказчикам.   Координировать команду для выбора оптимального технического решения.      Нам важно:      Глубокие знания возможностей конфигурации (ЗУП, БГУ или ЗКГУ);   Опыт успешных внедрения программных продуктов 1С (ЗУП, БГУ или ЗКГУ);   Опыт руководства персоналом и постановки задач участникам команды;   Наличие сертификатов 1С – будет преимуществом.      Преимущества работы у нас:       Команда:  дружная и экспертная, объединенная общей миссией и ценностями;    Загрузка:  стабильная на крупных и масштабных проектах;    Зарплата:  «белая», достойный оклад + премии за результативность + надбавка за новые сертификаты 1С;    Профессиональный рост:  доступ к корпоративной библиотеке 1С, получение сертификатов 1С за счет компании;    Карьерный рост  – реален, зависит от совершенствования твоих компетенций;    Оформление:  официальное, отпуск 28 календарных дней, оплачиваемые больничные, ДМС после года работы;    Месторасположение офиса:  г. Санкт-Петербург, в пешей доступности от метро Лесная;    График:  8-ми часовой гибкий рабочий день;    Бонусы : вкусняшки по пятницам, летние и зимние выезды, безлимитный кофе, свежий чай и позитивная атмосфера.   ",Полная занятость,Полный день,От 3 до 6 лет,,6.0,72000.0,3.0,62272.72727272727,аналитик 1с,"Глубокие знания возможностей конфигурации (ЗУП, БГУ или ЗКГУ). Опыт успешных внедрения программных продуктов 1С (ЗУП, БГУ или ЗКГУ). ",Решать серьезные и масштабные задачи на проектах внедрения в компаниях федерального уровня в роли методолога. Участие на всех этапах внедрения...,0.06666666666666667,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Екатеринбург,СКБ-Банк,2019-12-02T09:29:22+0300,"  Что мы ожидаем от Вас:      Высшее образование (техническое)   Хорошие знания MS Office   Преимуществом будут базовые знания SQL, JavaScript, UML, XML     Приветствуется опыт работы в автоматизированных банковских системах в качестве аналитика, тестировщика, преимуществом будет знание какой-либо CRM-системы       Самостоятельное решение поставленных задач, инициатива в поиске возможных решений, коммуникации со смежными подразделениями для достижения цели        Что предстоит делать:      Разработка и согласование проектной и технической документации   Тестирование разрабатываемого функционала   Участие в разборе проблем и инцидентов, исправлении ошибок, возникающих на боевых системах, доработка существующего функционала   Участие в анализе (разработке) требований к реализации нового функционала      Мы предлагаем:      Работу в банке федерального масштаба (офисы во всех регионах России)   Официальное трудоустройство согласно ТК РФ   Заработную плату по результатам собеседования   ДМС   Компенсацию оплаты за бассейн   Профессиональное обучение, возможность повышения квалификации   Карьерный рост   Возможность участвовать в развитии, предлагать идеи и технологии   Услуги СКБ-банка на льготных условиях   Интересную корпоративную жизнь   Офис в центре города   График работы с пн по пт с 8.30-17.30   ",Полная занятость,Полный день,От 1 года до 3 лет,,3.0,57333.33333333334,1.0,49941.176470588245,системный аналитик,"Высшее образование (техническое). Хорошие знания MS Office. Преимуществом будут базовые знания SQL, JavaScript, UML, XML. Приветствуется опыт работы в автоматизированных...","Разработка и согласование проектной и технической документации. Тестирование разрабатываемого функционала. Участие в разборе проблем и инцидентов, исправлении ошибок, возникающих на...",0.36666666666666664,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Екатеринбург,Актив-Профи,2019-12-03T10:10:24+0300," Крупная компания по оптовой продаже автозапчастей приглашает на работу  Аналитика   бизнес-процессов.     Задачи, которые предстоит решать:      Аудит текущих бизнес-процессов компании, оценка их эффективности.   Описание, регламентация бизнес-процессов компании   Визуализация регламентов, инструкций.   Внесение предложений по оптимизации и изменению бизнес-процессов.   Участие в разработке систем мотивации и KPI для подразделений.   Участие в проектах по автоматизации бизнес-процессов.          Что необходимо уметь:      Высшее образование.   Опыт работы бизнес-аналитиком бизнес процессов от 2х лет.   Навыки продвинутого пользователя инструментов визуализации, составления схем, графиков, диаграмм (PowerPoint, Excel и т. д.).   Системное мышление, умение получать информацию, структурировать и четко излагать, защищать решения      Мы предлагаем:      Официальное трудоустройство согласно ТК РФ.   Место работы - г. Березовский, ул. Уральская.    Доставка служебным транспортом из Екатеринбурга (с пл. 1905 г., м. Уралмаш, ЖБИ).    Компенсация питания в столовой компании.   Своевременная оплата труда (без задержек).   Интересные задачи.   ",Полная занятость,Полный день,От 1 года до 3 лет,|Оптимизация бизнес-процессов|MS PowerPoint|Разработка регламентов|Разработка технических заданий,3.0,57333.33333333334,1.0,60000.0,бизнес аналитик,"Высшее образование. Опыт работы бизнес-аналитиком бизнес процессов от 2х лет. Навыки продвинутого пользователя инструментов визуализации, составления схем, графиков...","Аудит текущих бизнес-процессов компании, оценка их эффективности. Описание, регламентация бизнес-процессов компании. Визуализация регламентов, инструкций. Внесение предложений по оптимизации...",0.3333333333333333,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1
Екатеринбург,Экстрим про,2019-12-12T10:13:27+0300,"  Группа компаний Экстрим  – один из лидирующих разработчиков ПО для государственных заказчиков, крупный уральский интегратор, 25 лет стабильно на рынке.   Мы приглашаем  Ведущего аналитика  в нашу команду для работы над интересными и социально-значимыми проектами уровня города, региона, страны.   Основная зона ответственности ведущего аналитика – чтобы было сделано именно то, что нужно заказчику.    Задачи:      Сбор и формализация требований, оценка трудоемкости разработки постановки задачи;   анализ требований и проработка концепции реализации функционала. Согласование концепций внутри команды и с заказчиком;   написание постановок на реализацию функционала – как самостоятельно, так и путем координации работы других аналитиков. Проведение ревью написанных ими постановок;   сопровождение процессов разработки и тестирования – презентация требований команде разработки, ответы на вопросы, при необходимости внесение уточнений и изменений в требования;   авторский надзор – приемка реализованного функционала;   демонстрация функционала Заказчику;   проведение обучения по использованию системы.      Для этого тебе понадобятся:      Высшее образование, желательно техническое;   опыт работы в сфере разработки ПО от 3 лет, желательно в роли аналитика. Нам важно, чтобы у вас был опыт работы «внутри» команды разработки;   аккуратность и внимание к деталям. Ошибка на этапе анализа – самая дорогая в исправлении. Ведущий аналитик – последняя преграда на её пути;   грамотная устная и письменная речь. Вам придется много говорить (в том числе с представителями заказчика, занимающими высокие должности) и много писать – как для команды, так и для заказчика;   умение работать с нормативными правовыми документами, знание основ законодательства РФ.      Будет плюсом:      Опыт проектирования пользовательских интерфейсов;   опыт разработки требований к интеграции информационных систем (SOAP, WSDL, XML/XSD, JSON, REST, Messaging – что-то из этого);   знание одной из предметных областей: ЖКХ, транспортные карты, закупки, архивы;   Если вы читали Вигерса, Коберна, Кона, Купера и другие умные книжки. :)      Мы готовы предложить:      Комфорт:       работая в комфортном офисе в самом центре, мы ежедневно любуемся шикарным видом на город;   у тебя будет гибкий график работы и время от времени ты сможешь работать удаленно. Мы верим, что каждый сотрудник осознает объем задач и распределяет свои ресурсы разумно;   в качестве бонусов мы гарантируем: ДМС со стоматологией, ежегодная вакцинация от гриппа и витамины в сезон простуд:). 50 % компенсации фитнеса в твоем клубе;   своя кухня, свежесваренный кофе, чай + фрукты, йогурты, печенье и ПП-перекусы - это все есть;   персональное предложение по зарплате в зависимости от уровня твоих навыков.       Возможности и перспективы:       наставничество: ты получишь поэтапный план входа в должность и поддержку на каждом шаге;   мы любим учиться: участвуем в профессиональных комьюнити, делимся опытом и новыми фишками на внутренних встречах и митапах; читаем и пополняем собственную корпоративную библиотеку;   рост: у нас много примеров построения успешной карьеры с entry level. Компания саппортит в стремлении расти, и если ты готов брать на себя ответственность - у нас найдутся для тебя более сложные задачи ;) ;   мы ценим обратную связь, у нас регулярные performance review внутри отделов.       Атмосфера:       одна из наших сильных сторон - крутые специалисты, увлеченные своим делом. У них многому можно научиться;   адекватное руководство, минимум бюрократии и атмосфера поддержки (больше доверия, а не контроля);   у нас насыщенная корпоративная жизнь, организованы активности по интересам: можно сменить рабочую обстановку и поиграть в настолки или покер, написать картину маслом, сходить в поход с коллегами или поучаствовать в благотворительном проекте, либо стать частью корпоративной спортивной команды.   ",Полная занятость,Полный день,От 3 до 6 лет,,6.0,57333.33333333334,3.0,49941.176470588245,ведущий аналитик,"Высшее образование, желательно техническое. Опыт работы в сфере разработки ПО от 3 лет, желательно в роли аналитика. Нам важно, чтобы...","Сбор и формализация требований, оценка трудоемкости разработки постановки задачи. Анализ требований и проработка концепции реализации функционала. Согласование концепций внутри команды...",0.03333333333333333,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Екатеринбург,Сбербанк,2019-11-25T10:34:07+0300,"    Ищем эксперта проекта по централизованной мотивации малого и микро бизнеса           <u>Основные задачи:</u>       Управление проектом и командой, взаимодействие с заказчиками и IT специалистами,      Разработка методологии и алгоритмов расчета мотивации, постановка тех.заданий для IT специалистов, тестирование,      Подготовка аналитики по реализованным ТЗ, тестовые расчеты, выверка корректности работы алгоритмов, отработка обращений пользователей, аналитика по запросам заказчиков,      Тиражирование централизованных методик мотивации - обучение, сопровождение, согласование и внедрение алгоритмов и доработок.          <u>Профессиональные требования</u>       Опытный пользователь Microsoft Excel (формулы, сводные таблицы, базовые макросы)      Опыт работы в банковской сфере в сегменте ММБ будет преимуществом      Навык работы с базами ORACLE SQL будет преимуществом      Опыт работы с IT специалистами в качестве постановщика ТЗ будет преимуществом         <u>Мы предлагаем:</u>      Условия работы:  бессрочный трудовой договор, офис в центре города, гибкий график работы пн-пт, отсутствие строгого дресс-кода;     Уровень заработной платы , который зависит от ваших технических знаний и навыков, состоит из оклада и годового премирования;     Заботу о здоровье:  корпоративную программу ДМС (включает стоматологию, обследования, лечение заболеваний и т.д.), бесплатный тренажерный зал, страхование жизни, посещение корпоративного санатория в Крыму одному или с семьей;     Знания:  индивидуальный план обучения с учебными курсами и поездками на конференции за счет работодателя, а еще у Вас будет возможность попробовать себя в роли спикера или ментора;     Корпоративные мероприятия:  Новый год, командные выезды, участие в интеллектуальных играх. Еще мы помним о Ваших детях и дарим подарки на новый год;     Особые условия для сотрудников:  льготные условия кредитования, специальные курсы обмена валюты, дисконт-программы от партнеров банка.        Если вам нравится идея превратить «главный» банк России в передовую сервисную экосистему, будем  рады увидеть вас в команде!    ",Полная занятость,Полный день,Нет опыта,,,57333.33333333334,,49941.176470588245,аналитик проекта мотивация,"Опытный пользователь Microsoft Excel (формулы, сводные таблицы, базовые макросы). Опыт работы в банковской сфере в сегменте ММБ будет преимуществом. ","Управление проектом и командой, взаимодействие с заказчиками и IT специалистами. Разработка методологии и алгоритмов расчета мотивации, постановка тех.заданий для IT...",0.6,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Екатеринбург,СКБ-Банк,2019-12-02T06:47:44+0300,"  Мы ждем от Вас:        Высшее образование (желательно техническое).       Опыт работы в кредитной организации.       Желателен опыт работы с системами Хранилищ данных, BI, ETL, системы отчетности.     Опыт работы по документации ЦБ и иных контролирующих органов.   Знание PL/SQL.   Навыки формализации задач и решений.      Что предстоит делать:      Формализация задач и решений при разработке Хранилища данных и отчетности.   Тестирование настроенного функционала.   Подготовка документации пользователей по настраиваемому функционалу.   Ведение задач в соответствии с технологическим процессом.   Ведение согласовательной работы внутри банка по задачам управления.      Мы предлагаем:      Работа в банке федерального масштаба (офисы во всех регионах России)   Официальное трудоустройство согласно ТК РФ   Заработная плата по результатам собеседования   Социальный пакет   Компенсация оплаты за бассейн   Профессиональное обучение, возможность повышения квалификации   Карьерный рост   Возможность участвовать в развитии, предлагать идеи и технологии   Услуги СКБ-банка на льготных условиях   Интересная корпоративная жизнь   Офис в центре города   График работы с пн по пт с 8.30-17.30   ",Полная занятость,Полный день,От 1 года до 3 лет,,3.0,57333.33333333334,1.0,49941.176470588245,системный аналитик,"Высшее образование (желательно техническое). Опыт работы в кредитной организации. Желателен опыт работы с системами Хранилищ данных, BI, ETL, системы отчетности. ",Формализация задач и решений при разработке Хранилища данных и отчетности. Тестирование настроенного функционала. Подготовка документации пользователей по настраиваемому функционалу. ,0.36666666666666664,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Екатеринбург,КБ «Уральский банк реконструкции и развития» (УБРиР),2019-12-04T07:24:55+0300,"  Нам нужен человек, который:      Имеет высшее математическое, техническое или экономическое образование;   Обладает аналитическим складом ума, повышенной ответственностью;   Внимателен, самостоятелен, умеет выдвигать гипотезы и предлагать способы их проверки;   Знаком с принципами и методами прогнозирования (желательно в области портфельного анализа), понимает, чем PD отличается от NPL;   Знает языки программирования SQL (PL/SQL), SAS (желательно, но готовы и научить);   Имеет интерес и желание работать в сильной и дружной команде риск-аналитиков.          Ваша работа:      Разработка и улучшение стратегий оценки клиентов, оценка влияния вносимых изменений на риск и воронки процесса;   Прогнозирование и контроль риск-показателей по портфелю (потери, ROE, ROA);   Контроль плановых показателей рентабельности, анализ причин отклонения от факта;   Оценка рисковой части инициатив бизнес-подразделений;   Участие во внедрении новых антифрод-сервисов в стратегии выдачи кредитов в роли аналитика;   Участие во внедрении новых методов и сервисов для скоринга и машинного обучения (ML) в оценке физических лиц.          Мы предлагаем:      Профессиональный рост: HR-департамент разрабатывает и проводит обучающие программы для сотрудников. Кроме того, мы часто организуем профессиональные конференции и митапы, обмениваемся опытом с другими командами разработки;   Все «белое»: официальную заработную плату дважды в месяц, полугодовую премию по результатам работы, полное соблюдение ТК РФ;   Комфортный офис в центре Екатеринбурга;   ДМС, оплату спортивных занятий, детского садика. Наши сотрудники имеют возможность оформить льготные кредиты и ипотеку;   Увлекательную корпоративную жизнь: конкурсы, спортивные мероприятия и многое другое;   Режим работы: пятидневную рабочую неделю с 08:30 до 17:30 (может корректироваться по согласованию с руководителем);         УБРиР – динамичный федеральный банк для современных людей. Основан в 1990 году. Головной офис находится в Екатеринбурге, а, значит, у наших сотрудников есть возможность решать интересные задачи федерального уровня без релокации.   Согласно рейтингу журнала Forbes УБРиР включен в топ-10 лучших российских кредитных организаций по уровню доверия к банку, предлагаемым условиям обслуживания, цифровым услугам и финансовым консультациям. ЦБ РФ включил УБРиР в перечень кредитных организаций, признанных значимыми на рынке платёжных услуг.   Мы ценим своих сотрудников и помогаем им реализовать свой потенциал и построить успешную карьеру. В 2018 году 20% сотрудников банка выросли по карьерной лестнице. Нам важно собрать сильную и успешную команду единомышленников, которым интересно вместе двигаться к общей цели. И, как отмечают сотрудники, у нас это получается.     ",Полная занятость,Полный день,Нет опыта,|SQL|MS SQL|Oracle Pl/SQL|Sas|Математическое программирование|Математическое моделирование|Математическая статистика|Анализ рисков|Прогнозирование|Портфельные риски,,57333.33333333334,,49941.176470588245,риск аналитик,"Имеет высшее математическое, техническое или экономическое образование. Обладает аналитическим складом ума, повышенной ответственностью. Внимателен, самостоятелен, умеет выдвигать гипотезы и предлагать...","Разработка и улучшение стратегий оценки клиентов, оценка влияния вносимых изменений на риск и воронки процесса. Прогнозирование и контроль риск-показателей...",0.3,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
Екатеринбург,"ХОСТ, Группа компаний",2019-11-27T07:22:31+0300," ХОСТ - это компания с 26-ти летней историей, обладает репутацией надежного партнера в бизнесе и хорошего работодателя на рынке труда.   Мы гордимся тем, что реализуем социально значимые проекты. Одним из ключевых направлений бизнеса Компании является разработка информационно-аналитических систем «МедВедь». Это комплекс информационных систем, которые автоматизируют процессы в области Здравоохранения и обеспечивают возможность пользоваться населению электронными услугами.   Например, мы создаем системы, которые:     Помогают формировать, выгружать и отправлять отчеты больницам и поликлиникам на уровень Минздрава;   Помогают пациентам записываться на прием к врачам;   Помогают вести учет лекарственных средств;   Интегрируют между собой региональные медицинские системы;   И другие проекты.     Мы быстро развиваемся, количество проектов растет. Нашей команде нужно усиления, поэтому мы в поисках   системного аналитика  !    Задачи, которые нужно решать:      Анализ бизнес-процессов и регламентирующих документов заказчика;   Написание ТЗ, постановки задач для программистов;   Проектирование баз данных;   Участие в тестировании ИТ-решений;   Внедрение ИТ-решений у заказчика;   Проведение презентаций у заказчика, согласование состава работ с заказчиком.      Необходимые компетенции:      Знание принципов построения баз данных;   Базовые знания языка SQL;   Понимание принципов построения веб-приложений;   Знание XML-технологий и опыт работы с ними: XML, XSD, XSLT, WSDL, SOAP;   Опытный пользователь ПК (MS Office, MS Visio, MS Excel).      Мы предлагаем:      Нетривиальные проекты и задачи, которые поддерживают мозг в тонусе:)   Поддержка со стороны руководства внешнего и внутреннего обучения;   Заботу компании о своих сотрудниках (ДМС, софинансирование спорта и изучения иностранных языков, дополнительно 7 дней социального отпуска);   Достойный доход, который обсуждаем индивидуально;   Насыщенную корпоративную жизнь: отмечаем Новый год, играем в интеллектуальные игры, ходим в походы. За 2018-2019 годы покорили Конжак, Юрму, Зюраткуль, Иремель.   ",Полная занятость,Полный день,От 1 года до 3 лет,,3.0,57333.33333333334,1.0,50000.0,системный аналитик,Знание принципов построения баз данных. Базовые знания языка SQL. Понимание принципов построения веб-приложений. Знание XML-технологий и опыт работы...,"Помогают формировать, выгружать и отправлять отчеты больницам и поликлиникам на уровень Минздрава. Помогают пациентам записываться на прием к врачам. ",0.5333333333333333,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Екатеринбург,Уральский центр систем безопасности,2019-12-09T16:37:54+0300,"  Приглашаем Аналитика в проект   EPLAT  4  M  !    EPLAT4M – это платформа по автоматизации систем управления ИБ. Мы ищем системного аналитика, готовы рассматривать кандидатов без опыта работы, но с наличием необходимых знаний.    Задачи:      Анализ текущего состояния продукта, конкурентов.   Перевод требований с «человеческого языка» в понятные постановки для программистов.   Участие в тестировании.   Документирование изменений, внесенных в программный продукт.   Работа с документами проекта      Мы ждем от Вас:      Практический опыт разработки документации.   Умение выявлять требования.   Знание на пользовательском уровне продуктов MS Office – Outlook, Word, Excel, PowerPoint, Visio.   Приветствуется знание одной или нескольких нотаций: UML, BPMN, IDEF0 и пр.      Ключевые способности:      Аналитическое и системное мышление.   Грамотная устная и письменная речь.      Мы предлагаем:      Уровень дохода, в зависимости от профессиональных навыков.   Профильное обучение за счет компании.   Корпоративный спорт (бассейн, баскетбол, фитнес, скалодром).   Компенсация ДМС и занятий английским.   Отличный комфортный офис около парка Маяковского (турник, массажное кресло, хороший кофе и вкусняшки).   Дружная и веселая команда, корпоративные мероприятия.   Официальное трудоустройство в соответствии с требованиями ТК РФ.   ",Полная занятость,Полный день,От 1 года до 3 лет,|Постановка задач разработчикам|Моделирование бизнес процессов|IDEF0|UML|BPMN|Atlassian Jira,3.0,57333.33333333334,1.0,30000.0,начинающий системный аналитик,"Практический опыт разработки документации. Умение выявлять требования. Знание на пользовательском уровне продуктов MS Office – Outlook, Word, Excel, PowerPoint, Visio. ","Анализ текущего состояния продукта, конкурентов. Перевод требований с «человеческого языка» в понятные постановки для программистов. Участие в тестировании. ",0.13333333333333333,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
Екатеринбург,КБ «Уральский банк реконструкции и развития» (УБРиР),2019-11-22T07:40:54+0300,"  Нам нужен человек, который:      Имеет высшее образование (технические, экономические, математические специальности);   Обладает системным мышлением;   Владеет навыком написания технических заданий;   Знает и успешно применяет Pl/Sql;     Является продвинутым пользователем Excel;       Имеет навыки сбора, анализа и формализации бизнес-требований;       Способен обрабатывать большие массивы данных.        Ваша работа:      Участие в проектах по внедрению и развитию DWH в роли аналитика;   Проектирование модели данных для детального слоя хранения данных, витрин данных;   Сбор и формализации требований Заказчика;   Оценка трудоемкости и сроков выполнения задач и проектов;   Постановка задач внутренним разработчикам и координация взаимодействия с сотрудниками Заказчика/внешними подрядчиками, контроль за сроками и качеством реализации поставленных задач.      Мы предлагаем Вам:      Профессиональный рост: HR-департамент разрабатывает и проводит обучающие программы для сотрудников. Кроме того, мы часто организуем профессиональные конференции и митапы, обмениваемся опытом с другими командами разработки;   Все «белое»: официальную заработную плату дважды в месяц, полное соблюдение ТК РФ (уровень фиксированной части обсуждается индивидуально в соответствии с компетенциями кандидатов);   Креативный офис в центре Екатеринбурга: кроме комфортного рабочего пространства у нас есть зоны для отдыха с приставками, настольными играми и т.д.;   ДМС, оплату спортивных занятий, детского садика. Наши сотрудники имеют возможность оформить льготные кредиты и ипотеку;   Увлекательную корпоративную жизнь: конкурсы, спортивные мероприятия, «Квиз, плиз!» и многое другое;   Режим работы: пятидневную рабочую неделю с 8:30 до 17:30 (может корректироваться по согласованию с руководителем).     УБРиР – динамичный федеральный банк для современных людей. Основан в 1990 году. Головной офис находится в Екатеринбурге, а, значит, у наших сотрудников есть возможность решать интересные задачи федерального уровня без релокации.   Согласно рейтингу журнала Forbes УБРиР включен в топ-10 лучших российских кредитных организаций по уровню доверия к банку, предлагаемым условиям обслуживания, цифровым услугам и финансовым консультациям. ЦБ РФ включил УБРиР в перечень кредитных организаций, признанных значимыми на рынке платёжных услуг.   Мы ценим своих сотрудников и помогаем им реализовать свой потенциал и построить успешную карьеру. В 2018 году 20% сотрудников банка выросли по карьерной лестнице. Нам важно собрать сильную и успешную команду единомышленников, которым интересно вместе двигаться к общей цели. И, как отмечают сотрудники, у нас это получается. ",Полная занятость,Полный день,От 1 года до 3 лет,,3.0,57333.33333333334,1.0,49941.176470588245,ведущий аналитик,"Имеет высшее образование (технические, экономические, математические специальности). Обладает системным мышлением. Владеет навыком написания технических заданий. Знает и успешно применяет Pl...","Участие в проектах по внедрению и развитию DWH в роли аналитика. Проектирование модели данных для детального слоя хранения данных, витрин...",0.7,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
