city,company-name,date,description,employment-form,employment-schedule,experience,key_skills,max-experience,max-salary,min-experience,min-salary,name,requirements,responsibilities,days_from_publish,min-salary-group,max-salary-group,city: Екатеринбург,city: Казань,city: Москва,city: Новосибирск,city: Санкт-Петербург,experience: Более 6 лет,experience: Нет опыта,experience: От 1 года до 3 лет,experience: От 3 до 6 лет,employment-form: Полная занятость,employment-form: Проектная работа,employment-form: Стажировка,employment-form: Частичная занятость,employment-schedule: Вахтовый метод,employment-schedule: Гибкий график,employment-schedule: Полный день,employment-schedule: Сменный график,employment-schedule: Удаленная работа,управление проектами,управление командой,работа в команде,ms project,английский язык,ведение переговоров,управление персоналом,организаторские навыки,руководство коллективом,управление продажами,other
Санкт-Петербург,Маркет Плато,2019-12-06T14:51:58+0300,"  Market Plato  - новый российский b2c маркетплейс. Мы создаем площадку с самым большим ассортиментом, доступным жителям Российской Федерации. Нашей основной задачей является привлечение максимального количества заинтересованных продавцов, как представленных онлайн, так и в оффлайн. Техническая платформа маркетплейса позволяет отображать покупателям только актуальную информацию о доступных товарах, предоставляя точные условия доставки товаров.    Чем хорош маркетплейс для продавцов      оплата за фактически полученные заказа по фиксированной цене (модель CPA)   миллионы готовых карточек товаров, созданных в нашем контент-отделе   возможность настроить правила расчета условий доставки   гибкая система взаиморасчетов, позволяющая продавцам использовать оплату при получении   возможность продавцу самостоятельно настраивать свои маркетинговые инструменты (кэш бэк, промокоды, дисконтные карты, скидки за опт и многое другое)   стандартизированная процедура работы с рекламациями покупателей      Чем мы хороши для покупателей:      Если покупатель видит товар на нашем сайте, значит его можно купить. Мы отображаем только товары, для которых есть доставка в населенный пункт покупателя.   Миллионы товаров и прикрепленные к ним предложения продавцов, которые позволяют выбрать подходящего по разными критериям.   Прозрачная система отмен и возвратов товара   Подборки товаров, выполненные покупателями, экспертами   Безопасная сделка при покупке через площадку      Ваша задача на данной позиции:  Предоставить нашим покупателям ассортимент, который сможет закрыть их потребности в соответствии с нашей концепцией.   Для решения данной задачи нам требуется человек, который хорошо знаком с одним из направлений, которые нам интересны на данный момент: Электроника, бытовая техника.   Что означает &quot;Хорошо знаком&quot;:     Занимались формированием ассортиментной матрицы   Вели переговоры с поставщиками   Владеете цифровыми метриками покрытия ассортиментом в разных онлайн и оффлайн проектах.      Что нужно будет делать:      Знать кого из поставщиков и с какими товарами нужно привлечь на площадку, чтобы обеспечить потребности покупателей на оговоренном уровне.   Вести переговоры с поставщиками, продавцами, производителями на предмет добавления их товаров на наш маркетплейс.   Участвовать в формировании целевых показателей в вверенном вам направлении.      Требования:    1. Опыт работы на позиции: Руководитель товарного направления, Руководитель отдела закупок от 3 лет в: - онлайн проектах в компаниях: DNS, М-Видео, Эльдорадо, Ситилинк, Ozon, Юлмарт и т.д. 2. Вы тот, кто знает телефоны и людей, с которыми нужно связаться, чтобы достичь цели.    Условия:          Шанс реализовать профессиональные навыки в интересном проекте   Сильная и сплоченная команда     Работа в стабильной организации с достойным уровнем компенсации     Возможность профессионального и карьерного роста   Оформление по ТК РФ   Командировки, участие в выставках   ДМ   Гибкий график работы   100% оплата больничного   Офис на Петроградской рядом с м. Горьковская   Кикер   Чай, кофе и приятные угощения   Заработная плата обсуждается с успешными кандидатами   ",Полная занятость,Полный день,От 1 года до 3 лет,,3.0,140117.64705882352,1.0,73703.70370370371,руководитель,"Что означает &quot;Хорошо знаком&quot;: 1. Опыт работы на позиции: Руководитель товарного направления, Руководитель отдела закупок от 3 лет в: Шанс...",Оплата за фактически полученные заказа по фиксированной цене (модель CPA). Стандартизированная процедура работы с рекламациями покупателей. Прозрачная система отмен и...,0.23333333333333334,1,2,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Санкт-Петербург,Триколор,2019-12-09T10:49:33+0300,"  Обязанности:      Создание концепции развития розничной сети и форматы торговых точек   Управление существующей розничной сетью   Определение ключевых KPI (план продаж, затраты, операционная прибыль, период окупаемости и т.д.), работа с бюджетом   Открытие новых магазинов (подбор места, расчет экономики, контроль строительно-монтажных работ, координация команды открытия), выведение их на рентабельность   Разработка и реализация стратегии привлечения новых клиентов   Организация и регламентирование процессов   Внедрение технологий продаж и стандартов обслуживания клиентов      Требования:      Опыт управления, построения и масштабирования розничной сети   Опыт управления удаленными территориями   Опыт разработки и проведения маркетинговых мероприятий в рознице, отличные знания современных маркетинговых коммуникаций и методов продаж   Опыт внедрения стандартов обслуживания розничных клиентов   Опыт создания и защиты бизнес-планов   Опыт работы с разными каналами продаж (омниканальность)   Опыт привлечения целевого трафика   Лидерские качества: энергия, самостоятельность   Способность брать ответственность за результат      Условия:      Интересную и активную работу в среде знатоков сферы телекоммуникаций   Возможность участия в интересных проектах и реализации профессионального опыта   Возможность обучения и совершенствования своих навыков   Достойную и своевременную оплату труда и возможность карьерного роста   ДМС для всех сотрудников компании; офисный врач   Стоматологию по полису ДМС на корпоративных условиях   Премии за выслугу лет в компании   Финансовую поддержку в значимых событиях   Kорпоративные праздники и подарки для сотрудников и их детей   Оборудованную комната для приема пищи   Возможность стать игроком нашей волейбольной или футбольная команды, а также быть активным болельщиком   Льготное изучение английского языка в офисе   Возможность участвовать в корпоративном волонтерском движении       ",Полная занятость,Полный день,Более 6 лет,,,140117.64705882352,6.0,73703.70370370371,руководитель,"Опыт управления, построения и масштабирования розничной сети. Опыт управления удаленными территориями. Опыт разработки и проведения маркетинговых мероприятий в рознице, отличные...","Создание концепции развития розничной сети и форматы торговых точек. Управление существующей розничной сетью. Определение ключевых KPI (план продаж, затраты, операционная...",0.13333333333333333,1,2,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Санкт-Петербург,Вальтер Интеграция,2019-12-12T09:38:23+0300,"  Основная задача:  старт, развитие и успешная реализация проектов, начиная от оценки маржинальности и бюджета, согласования условий и технического решения с заказчиком, до осуществления пуско-наладочных работ на объекте и получения закрывающих документов.   Работа состоит из следующих блоков:    Работа с заказчиком:    - выявление потребностей заказчика, понимание бизнес- и технических задач;   - разработка концепции проекта, подготовка коммерческих предложений;   - подготовка бюджетов и графиков;   - согласование изменений в проектном решении, управление требованиями,   - управление рисками проекта,   - контроль дебиторской задолженности.    Работа с командой:    - взаимодействие с ГИПом и проектировщиками;   - анализ проектно-сметной документации;   - согласование сроков и объемов работ.    Управление проектными закупками:    - расчет затрат по оборудованию и материалам на основании спецификаций;   - согласование условий на поставки оборудования;   - организация поставок оборудования и материалов на объект;   - выстраивание и развитие партнерских отношений с дистрибуторами и производителями.    Управление полным циклом строительно-монтажных работ:    - координация и контроль субподрядчиков, строительных бригад;   - организация и управление процессом монтажа слаботочных систем и IT оборудования на объектах;   - осуществление контроля за процессом СМР и соблюдением сроков, работа со смежными организациями на объекте;   - проведение аудита выполненных работ и устранение замечаний;   - подготовка и сдача исполнительной документации;   - сдача объемов заказчику и освидетельствование работ у подрядчиков.    Мы ожидаем, что у Вас есть:      высшее техническое образование (предпочтительно системы связи, IT или инженерные системы);   опыт управления проектами в области системной интеграции;   опыт продаж, коммерческой деятельности, технического presale или готовность его развивать;   опыт работы в качестве инженера в проектах по слаботочным системам, энергетике, IT системам.      Мы предлагаем:      профессиональное развитие в реализации интересных и уникальных проектов в сфере системной интеграции;   работу с оборудованием ведущих мировых производителей, - наших партнеров;   оформление в соответствии с ТК РФ;   высокий уровень заработной платы (фиксированный оклад от 50 000 руб. + бонус от реализации проектов);   рабочий день с 9 до 18 ч (сб. и вс. выходные);       стабильные выплаты заработной платы;   комфортный офис на Васильевском острове (наб. р.Смоленки).   ",Полная занятость,Полный день,От 3 до 6 лет,,6.0,140117.64705882352,3.0,50000.0,руководитель,"Высшее техническое образование (предпочтительно системы связи, IT или инженерные системы). Опыт управления проектами в области системной интеграции. Опыт продаж, коммерческой...","Основная задача: старт, развитие и успешная реализация проектов, начиная от оценки маржинальности и бюджета, согласования условий и технического решения с...",0.03333333333333333,0,2,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Санкт-Петербург,Netwrix Corporation,2019-11-25T17:38:40+0300,"  WHO WE ARE  :    We are a rapidly growing technology company of dedicated professionals striving to make a difference in the world of data security. Our platform, Netwrix Auditor, empowers organizations to minimize the risk of data breaches and ensure regulatory compliance by proactively reducing the exposure of sensitive data and promptly detecting policy violations and suspicious user behavior.   This out-of-the-box solution for Windows/Linux is used by thousands of mid-sized and enterprise customers all over the globe.   The company is headquartered in Irvine, California, and has regional offices in the U.S. (Ohio), the UK, Benelux, France, Germany, Italy, the Czech Republic, India, Singapore and Russia (St. Petersburg).   The Russian branch of Netwrix Corporation continues to evolve. Now we are looking for a  back-end professional  with deep knowledge of  .NET  technology stack.    SUMMARY:    As a Tech Lead role, you will take technical ownership of Netwrix Auditor solution component(s). You will dive deeply into technical details of Microsoft platforms and applications - Windows, Active Directory, SharePoint, Exchange, Office 365, Azure Active Directory – or VMware platform to build and maintain efficient services that will address the growing demands of Netwrix business. Working on this position, you will get a deep understanding of what goes on in the audited system, and develop a competent solution to monitor it. You will have a chance to implement the software product from design to delivery.    WHAT YOU WILL BE RESPONSIBLE FOR:      Taking ownership of technical solutions from the design and architecture through development and unit testing;   Developing additional features and enhancements or fixes to existing products;   Mentoring team members;   Collaborating effectively with peers to deliver a robust software product.      WHAT WE EXPECT FROM YOU:      5+ years of industry experience building enterprise - level software systems;   5+ years of experience in C# programming;   Experience in developing scalable, multithreaded applications;   Experience in converting high-level technical requirements into successful solution through solid engineering design and implementation skills;   Ability to work under a low level of supervision.      WHAT WOULD BE A PLUS:      Experience with one or several platforms: Active Directory, SharePoint, Exchange Server, VMware, HyperV, SQL Server;   C++/STL knowledge.      WHAT WE OFFER:      Office in a modern business center right next to the “Staraya Derevnya” subway station;   Employment according to the Labor Code of the Russian Federation;   Competitive compensation depending on experience and skills;   Upbeat working environment;   Сhallenging projects and variety of tasks;   Flexible working hours and relaxed dress-code;   Extended medical insurance (including dental coverage and travel insurance);   Fitness compensation and company-paid sports activities (football, volleyball);   Free corporate English classes;   Opportunities for professional growth and promotion;   Opportunity to travel for professional conferences and trainings (including foreign countries);   Office library with specialized work-related books and magazines;   Awesome corporate events;   Lounge zone with kicker and ping-pong;   Well-equipped kitchen (coffee, tea, cookies and fruits). :)   ",Полная занятость,Гибкий график,От 3 до 6 лет,|C#|.NET Framework|MS Visual Studio|SQL|TFS,6.0,140117.64705882352,3.0,73703.70370370371,руководитель,5+ years of industry experience building enterprise - level software systems. 5+ years of experience in C# programming. ,Taking ownership of technical solutions from the design and architecture through development and unit testing. Developing additional features and enhancements...,0.6,1,2,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Санкт-Петербург,Газпром нефть,2019-12-04T14:53:47+0300," Обязанности:       Разработка и внесение изменений в нормативные документы группы компаний.       Разработка, технических заданий, технических условий на системы АСУТП.       Организация и участие во встречах профильных подразделений по обмену опытом и применению лучших практик.       Участие в комиссиях HAZOP, HAZID, PHSER, расследованиях инцидентов в качестве независимого профильного эксперта.       Участие в приемочных испытаниях и выездных комиссиях по аудиту производителей оборудования и поставщиков.       Организация и участие в проектном управлении по перспективным направлениям.       Требования:       знание основ работы измерительного оборудования в нефтегазодобывающих компаниях, физики процессов добычи нефти и газа.       знание Федеральных законов и подзаконных актов регламентирующих безопасную эксплуатацию систем автоматизации в добывающей отрасли (ФЗ №184,№102,№123, Приказ Ростехнадзора №101, №96, ПУЭ 7, СП231.1311500.2015.       знание основ проектирования систем автоматизации с учетом применения ГОСТ Р МЭК 61508, ГОСТ Р МЭК 61511.       знание жизненного цикла АСУ согласно ГОСТ 34.601-09, состава и уровня систем АСУТП, функций АСУТП, типов систем АСУТП.       Опыт организационных и технических процедур обслуживания систем промышленной автоматизации. Участие в формировании требований, реализации автоматизированных систем технического обслуживания и ремонтов.       Знание основ организации систем обеспечения информационной безопасности в технологических системах, ФЗ №187, Приказ ФСТЭК №239.       Знание номенклатуры и функций оборудования АСУТП наиболее широко применяемых в РФ и СНГ.       Знание коммуникационных интерфейсов протоколов обмена, номенклатуры средств, используемых при передаче технологических данных в АСУТП системах.       Опыт разработки программного обеспечения, виды и назначение программного обеспечения контроллеров, серверов и АРМов АСУТП систем.       Опыт реализации систем MES, ERP, наличие опыта интеграции с системами управления производства.        Желательно  окончание курсов основ менеджмента риска, подтверждение знаний методик анализа опасностей HAZID, HAZOP, bowtie, SIL, LOPA, древо неисправностей, древо событий, FMEA (одной из)       Мы предлагаем:     работу в стабильной, динамично развивающейся компании;   процент командировок: 40-60%   перспективу профессионального роста, возможность обучения;   ДМС, страхование жизни;   годовой бонус по результатам деятельности;   уровень заработной платы обсуждается по итогам собеседования.   ",Полная занятость,Полный день,Более 6 лет,|Промышленная безопасность|Управление рисками|Автоматизация технологических процессов|Разработка технических заданий,,140117.64705882352,6.0,73703.70370370371,руководитель,"Знание основ работы измерительного оборудования в нефтегазодобывающих компаниях, физики процессов добычи нефти и газа. Знание Федеральных законов и подзаконных актов...","Разработка и внесение изменений в нормативные документы группы компаний. Разработка, технических заданий, технических условий на системы АСУТП. Организация и участие...",0.3,1,2,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Санкт-Петербург,КОРУС Консалтинг,2019-11-27T19:18:02+0300,"  Группа компаний &quot;КОРУС Консалтинг&quot; - ведущий системный интегратор, в связи с расширением бизнеса, приглашает крутых специалистов :)     По мимо того, что мы работаем с очень крупными клиентами, за счет разнонаправленности бизнеса у нас есть возможность использовать кроссплатформенные решения, что дает возможность получить огромный плюс в вашу профессиональную карму!     О деятельности :      Руководство комплексными проектами внедрения ИТ на платформе 1С  в компаниях розничной торговли, дистрибуции, производства (оперативное управление ресурсами проекта, методологическое ведение проекта, управленческая и финансовая отчетность по проекту, коммуникации с представителями заказчика по проекту и т.д.);   Зона ответственности:     реализация проектов в рамках согласованных с заказчиком сроков и бюджетов в соответствии с параметрами качества, достижение показателей прибыльности и удовлетворенности клиента;    Участие в предпроектных работах (пресейле) : выявление потребностей заказчика, подготовка презентаций, проведение переговоров.   Зона ответственности:   формирование рамок проекта и подходов к его реализации, оценка ресурсов проекта.      Нам интересно:      Опыт работы в сфере ИТ от 3-х лет, предпочтительнее – в ИТ-компаниях;   Отличное знание конфигураций на платформе 1С (предпочтительно финансовый контур);   Успешная практика управления (постановка целей и задач, планирование, организация деятельности, контроль и оценка) ИТ-проектами и проектными командами;   Знание международных и российских методологий, стандартов, подходов к управлению проектами.   Опыт описания бизнес-процессов в нотификациях BPMN или EPC, IDEF0.      Наше предложение:      гибкий график работы;   возможности обучения и повышения квалификации за счет компании;   изучение английского языка + бесплатная практика с носителями (KORUS english club);   бесплатные занятия футболом и волейболом;   ДМС;   помощь и поддержка на всех этапах работы;   официальное трудоустройство и заработную плату, а ещё проектные бонусы;   умных, адекватных и симпатичных руководителей и коллег;   свежий кофе, чай и вкусняшки также в наличии!       ",Полная занятость,Гибкий график,От 3 до 6 лет,|ERP 2.1|Управление проектами|Project management|Управление командой|Управление рисками|1С: Управление Производственным Предприятием,6.0,140117.64705882352,3.0,73703.70370370371,руководитель,"Опыт работы в сфере ИТ от 3-х лет, предпочтительнее – в ИТ-компаниях. Отличное знание конфигураций на платформе 1С...","Руководство комплексными проектами внедрения ИТ на платформе 1С в компаниях розничной торговли, дистрибуции, производства (оперативное управление ресурсами проекта, методологическое...",0.5333333333333333,1,2,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1
Санкт-Петербург,Kontakt InterSearch Russia,2019-12-02T12:10:52+0300," Обязанности:       Руководство проектами внедрения ИС на базе существующих решений в т.ч. SAP S/4, OpenText       Управление командой проекта, управление подрядными организациями       Организация работ на всех этапах жизненного цикла проекта, управление сроками, задачами и приоритетами       Взаимодействие с внутренним заказчиком       Подготовка и согласование отчетных документов       Требования:       Опыт работы руководителем проектов по внедрению ИС от 5-ти лет (желательно SAP/OpenText), не менее одного проекта полного цикла       Аналитический склад ума, высокий уровень ответственности и самоорганизации       Опыт работы от 3-х лет       Уверенный пользователь MS Office\ Visio\ Project       Профильное образование       Условия:     Ежеквартальные премии   ",Полная занятость,Полный день,Более 6 лет,|SAP|MS Visio|MS Project,,140117.64705882352,6.0,73703.70370370371,руководитель,"Опыт работы руководителем проектов по внедрению ИС от 5-ти лет (желательно SAP/OpenText), не менее одного проекта полного цикла. ","Руководство проектами внедрения ИС на базе существующих решений в т.ч. SAP S/4, OpenText. Управление командой проекта, управление подрядными...",0.36666666666666664,1,2,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
Санкт-Петербург,MANGO OFFICE,2019-12-03T09:35:17+0300,"  «Манго Телеком»  - признанный лидер рынка облачных бизнес-решений (ТОП-3 крупнейших поставщиков SaaS в России по итогам 2016 года).   Обладатель «Премии Рунета-2015» и награды &quot;Best.ru 2015&quot;, лауреат премии «Основа Роста - 2014», «Телекоммуникационная компания - 2012» и «Компания года - 2011». Наши продукты отмечены наградами PC Magazine, LAN и других изданий.    Мы - это :     18 лет на рынке   27 городов РФ и представительство в Германии   40 000 клиентов   Более 500 сотрудников   Самый растущий рынок в России     Мы открываем конкурс на позицию  &quot;Руководитель отдела продаж&quot;, г. Санкт-Петербург     Обязанности:      Ежедневный контроль работы сотрудников подразделения в разрезе выполнения сотрудниками установленных KPI   Обучение и контроль знаний сотрудников по технологиям продаж и продуктам   Собеседование соискателей на заполнение вакансий в подразделении   Разработка и контроль плана мероприятий по выполнения KPI подразделения на следующий месяц   Руководство 3-мя руководителя групп   Проведение мотивационных мероприятий для всего подразделения   Проверка расчетов вознаграждений сотрудников подразделения      Требования:      Высшее образование.    Обязателен опыт работы в сфере IT и телекоммуникаций.    Опыт руководства отделами продаж (от 20 человек).   Опыт управления активными продажами на холодных звонках от 3-х лет.   Опыт планирования, постановки, организации, контроля задач.   Опыт оптимизации бизнес-процессов продаж.   Опыт анализа существующих процессов и активное внедрение изменений. Наличие успешно измененных процессов, приведших к увеличению выполнения планов продаж.      Условия:      Работа в лидирующей в своем сегменте инновационной компании.   Оформление в штат с первого дня работы.   Полностью &quot;белая&quot; заработная плата:  оклад + квартальные премии .   ДМС после испытательного срока.   Оплата мобильной связи.   График работы 5/2 (9:00-18:00).   Работа в дружной и молодой команде профессионалов.   Комфортный офис в шаговой доступности от метро.   ",Полная занятость,Полный день,От 3 до 6 лет,|Управление продажами|Управление командой|Обучение персонала|Управление персоналом|Активные продажи,6.0,140117.64705882352,3.0,73703.70370370371,руководитель,Высшее образование. Обязателен опыт работы в сфере IT и телекоммуникаций. Опыт руководства отделами продаж (от 20 человек). Опыт управления активными...,Ежедневный контроль работы сотрудников подразделения в разрезе выполнения сотрудниками установленных KPI. Обучение и контроль знаний сотрудников по технологиям продаж и...,0.3333333333333333,1,2,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
Санкт-Петербург,Прогресс-М / Столбери,2019-12-11T17:24:49+0300,"  Федеральная мебельная сеть «Столбери», успешно работающая на мебельном рынке более 23 лет - приглашает на работу руководителя отдела интернет-продаж Целью Вашей работы будет : выстраивание идеального сервиса для клиентов и увеличение продаж с электронных площадок , увеличение конверсии теплых лидов в реальных клиентов.    Основной функционал:    1. Управление отделом интернет-продаж ( call-центром) с целью реализации мебели для дома (кухни, столы и стулья), набор, аттестация, ротация персонала   2. Управление конверсией входящих лидов.   3. Управление рекламным бюджетом лидогенерации совместно с отделом маркетинга   4.Выполнение плана отдела интернет-продаж   5. Разработка и внедрение скриптов и регламентов по работе с эл. площадками   6. Анализ целевой аудитории и алгоритма продаж. (Аналитика воронки конвертации лиды — клиенты , её эффективность.)   7. Взаимодействие с отделом маркетинга по улучшению работы эл. площадок, введению и изменению акций для клиентов .   8.Работа в базах Bitrix 24 и 1С УТ 8:3     От Вас мы ждем:    - Успешный опыт работы личных продаж с электронных площадок от 2х лет   - Понимание бизнес-процессов интернет-магазинов, call-центра   - Знание стандартов обслуживания клиентов on-line   - Знание техник и технологий продаж и сервиса   - Опыт работы в 1C УТ и Bitrix24   - Грамотная устная и письменная речь   - Клиентоориентированность, управленческие навыки   - Бодрость , активность, оперативность    Мы предлагаем:    Интересную работу с реальной возможностью развития и роста ! Работу в сплоченном , дружном коллективе! Оплата : 70 000 - 90 000 руб . ( оклад + % от продаж), более подробно систему мотивации обсуждаем при встрече ). Работу в комфортном офисе собственного 3х этажного здания ( ул. Химиков, Красногвардейский р-н) График работы : с пон. по пятницу , с 9.00 до 18.00 Собственное уютное кафе Скидку на продукцию компании.     ",Полная занятость,Полный день,От 1 года до 3 лет,|1С-Битрикс|1С: Торговля|Клиентоориентированность|Телефонные переговоры|Грамотная речь,3.0,90000.0,1.0,70000.0,руководитель,"Успешный опыт работы личных продаж с электронных площадок от 2х лет. - Понимание бизнес-процессов интернет-магазинов, call-центра. - ","Целью Вашей работы будет : выстраивание идеального сервиса для клиентов и увеличение продаж с электронных площадок , увеличение конверсии теплых лидов в...",0.06666666666666667,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Санкт-Петербург,Газстройпром,2019-11-20T12:56:48+0300,"  Обязанности      Анализ и описание информационной архитектуры предприятия, поиск решений по интеграции существующих системам, поиск путей оптимизации   Управление проектами разработки и внедрения программных продуктов   Управление договорной деятельностью с подрядчиками   Участие в предпроектной подготовке деятельности и переговорах с потенциальными подрядчиками   Взаимодействие с функциональным заказчиком в части сбора и анализа бизнес-требований к информационным системам   Подготовка проектов к защите, расчет ТЭО   Формирование план-графиков проектов и контроль их исполнения   Управление командами проектов, выстраивание коммуникаций   Подготовка и защита регулярной отчетности о ходе реализации проектов перед руководством   Управление бюджетами проектов   Ведение проектной документации      Требования      Высшее (техническое) образование;    Аналогичный опыт работы - от 3-х лет;    Описания моделей бизнес-процессов, структуры приложения и архитектуры предприятия;   Проведения презентаций по статусам проекта ТОП-менеджменту компании;   Навыки ведения переговоров, написания технической документации.   Опытный пользователь 1С: Предприятие, MS Project, MS Visio          Условия      график работы 5/2, с 9:00 до 18:00;   оформление по ТК РФ;   полис ДМС.   ",Полная занятость,Полный день,Более 6 лет,,,140117.64705882352,6.0,73703.70370370371,руководитель,"Высшее (техническое) образование. Аналогичный опыт работы - от 3-х лет. Описания моделей бизнес-процессов, структуры приложения и архитектуры предприятия. ","Анализ и описание информационной архитектуры предприятия, поиск решений по интеграции существующих системам, поиск путей оптимизации. Управление проектами разработки и внедрения...",0.7666666666666667,1,2,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
