city,company-name,date,description,employment-form,employment-schedule,experience,key_skills,max-experience,max-salary,min-experience,min-salary,name,requirements,responsibilities,days_from_publish,min-salary-group,max-salary-group,city: Екатеринбург,city: Казань,city: Москва,city: Новосибирск,city: Санкт-Петербург,experience: Более 6 лет,experience: Нет опыта,experience: От 1 года до 3 лет,experience: От 3 до 6 лет,employment-form: Полная занятость,employment-form: Проектная работа,employment-form: Стажировка,employment-form: Частичная занятость,employment-schedule: Вахтовый метод,employment-schedule: Гибкий график,employment-schedule: Полный день,employment-schedule: Сменный график,employment-schedule: Удаленная работа,seo,seo оптимизация,google analytics,html,яндекс.метрика,css,поисковая оптимизация сайтов,составление семантического ядра,внутренний аудит сайта,копирайтинг,other
Санкт-Петербург,Эдутех,2019-12-13T18:05:12+0300," Федеральная группа образовательных компаний &quot;Эдутех” занимает лидирующие позиции в сегменте дополнительного образования в России и за рубежом. Более 9 лет мы динамично развиваемся и приумножаем наши достижения, используя только инновационные методы в обучении.    Нам есть чем гордиться:        5 проектов федерального уровня       более 65 учебных центров по всей России, 12 школ в странах СНГ и один УЦ в Лондоне       не только стандартные групповые занятия в УЦ, но и продвинутые онлайн-проекты с аудиторией мирового масштаба       ТОП-50 франшиз по версии РБК       более 200 000 довольных учеников       сплоченная команда высококлассных специалистов         В связи с расширением к нам в команду требуется профессионал своего дела в SEO направлении (ПОЛНАЯ ЗАНЯТОСТЬ В ОФИСЕ)!      Обязанности:        Формирование стратегии продвижения, анализ запросов, посещаемости, конкурентов, аудитории. Оценка стоимости продвижения;       Постановка задач по оптимизации проектов компании и контроль их реализации;       Работа с семантическим ядром, координация работы с семантикой (с подрядчиками);       Контент стратегия - формирование побочного эффекта, который генерирует заявки (топ100);       Мониторинг конкурентной ниши, предложения по оптимизации;       Работа над увеличением конверсии, в т.ч. АБ тестинг страниц на улучшение со стороны конверсии;       Внутренняя оптимизация сайта;       Построение ссылочного.       Требования:     знание веб-аналитики: Google Analytics;   знание SERPSTAT или аналога;   умение работы c Keycollector или аналогами;   знание и опыт работы с функционалом Google Tag Manager;   знание коммерческих факторов ранжирования;     знание алгоритмов поиска и оптимизации сайта, аналитики и автоматизации;       владение английским языком на уровне B2;       постоянное обучение и внедрение новых принципов SEO-оптимизации.       Условия:       Удобный график работы 5/2 с гибким началом рабочего дня, с 10.00-19.00 или 11.00-20.00;       Стабильная и своевременная заработная плата (оклад + премии по результатам работы);       Официальное трудоустройство по ТК РФ;       Работа в крупной компании с федеральным значением;       Комфортное рабочее место и крутой офис в центре города;       Обучение на выгодных условиях на курсах всех наших проектов;       Интересные, разноплановые задачи, профессиональный и карьерный рост.     ",Полная занятость,Полный день,От 1 года до 3 лет,,3.0,88500.0,1.0,50000.0,seo специалист seo оптимизатор,Знание веб-аналитики: Google Analytics. Знание SERPSTAT или аналога. Умение работы c Keycollector или аналогами. Знание и опыт работы с...,"Формирование стратегии продвижения, анализ запросов, посещаемости, конкурентов, аудитории. Оценка стоимости продвижения. Постановка задач по оптимизации проектов компании и контроль их...",0.0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Санкт-Петербург,Амбер,2019-12-11T13:40:01+0300," В студию по продвижению сайтов на постоянную работу требуется помощник seo-оптимизатора.   Обязанности:      Продвижение сайтов компаний в поисковых системах Яндекс и Google;   Составление семантического ядра сайтов;   Составление технического задания на написание текстов;   Составление рекомендаций по улучшению юзабилити сайтов;   Внесение изменений на сайты.     Требования:     Хорошее логическое мышление, аккуратность, усидчивость, желание разбираться в чем-то новом;   Знание html, различных популярных cms будет Вашим преимуществом;    Рассматриваются также студенты технических ВУЗов заочных и вечерних отделений.      Условия:     График работы: 5/2. Время - по договоренности. Возможен гибкий график;   Испытательный срок;   Оплата труда оговаривается по результатам собеседования;   Интересная работа, возможность профессионального роста;   Оформление согласно ТК РФ;   Комфортный офис на Васильевском острове.   ",Полная занятость,Полный день,Нет опыта,,,88500.0,,25000.0,помощник seo специалиста,"Хорошее логическое мышление, аккуратность, усидчивость, желание разбираться в чем-то новом. Знание html, различных популярных cms будет Вашим преимуществом. ",Продвижение сайтов компаний в поисковых системах Яндекс и Google. Составление семантического ядра сайтов. Составление технического задания на написание текстов. ,0.06666666666666667,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Санкт-Петербург,Альтера Инвест,2019-12-09T18:38:40+0300,"  Немного о команде    Мы сплоченная команда интернет-маркетинга (более 30 сотрудников) в финансовой IT-компании. В нашем распоряжении дизайнеры, верстальщики, программисты, контент-менеджеры, проектировщики интерфейсов и интернет-маркетологи (все в штате). Большое количество сложных проектов в области веб. Все разработки мы ведем для себя и не зависим от сторонних заказчиков. При этом мы же и принимаем работы, поэтому не зависим от мнения других)). У нас вы сможете поработать с крупными порталами и сайтами, мобильными версиями и приложениями, CRM-системами и внутренними кабинетами пользователей и сотрудников.    Вам предстоит:      Продвигать крупные проекты в Яндекс и Google   Управлять штатом копирайтеров (6 человек)   Придумывать новые сео-модули для сайтов (панели управления сео, индексируемые поиски по названию, управление микроразметкой и т.д.)   Закупать ссылки и давать задания копирайтерам   Увеличивать CTR поисковой выдачи   Заниматься SMO   Контролировать процесс разработки СЕО-модулей      Вы получите:      Работу в успешной Федеральной компании   Опыт работы с крупными проектами, нацеленными на Web   Работа в динамичной и творческой среде в окружении профессионалов своего дела   Работу на растущем рынке (бизнес процессы и облачные решения)   Премии по результатам работы   Да, да, оформление по ТК, уютный офис рядом с метро и вкусный кофе.      Что требуется от Вас:      Опыт работы от 3-ех лет   Успешные кейсы по работе с крупными проектами   Готовность много работать   Умение работать в большой команде   ",Полная занятость,Полный день,От 3 до 6 лет,|Российские поисковые системы|Поисковая оптимизация мобильной версии сайта|Формирование технического задания для разработки|Составление семантического ядра|внутренний аудит сайта|работа с биржами|SEO оптимизация|SMO|Аудит поисковой видимости сайта|Внешняя оптимизация сайта|Создание систем перелинковок|SEO|Лидогенерация,6.0,88500.0,3.0,60000.0,seo специалист,Опыт работы от 3-ех лет. Успешные кейсы по работе с крупными проектами. Готовность много работать. Умение работать в большой...,Продвигать крупные проекты в Яндекс и Google. Управлять штатом копирайтеров (6 человек). Придумывать новые сео-модули для сайтов (панели управления...,0.13333333333333333,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,1
Санкт-Петербург,Вудмарт,2019-11-23T01:29:46+0300,"   Привет, наш будущий сотрудник!  Меня зовут Дмитрий Старков, я являюсь владельцем компании O2SEO. Наша компания уже 5 лет помогает зарабатывать своим клиентам, за счет увеличения продаж, мы достигаем поставленных целей, от соискателя ждем умения ставить цели и добиваться результата. Для членов команды которые хотят развиваться и на деле доказали свою эффективность предусмотрен карьерный рост, бонусы и премии.    Мы ищем человека который в будущем возглавит SEO отдел.     Как показывает практика, если вы прошли испытательный срок, то вам обеспечен карьерный рост в нашей компании.    Миссия компании  - делать наших клиентов счастливее за счет повышения их благосостояния. Именно поэтому наша команда состоит из проактивных, позитивных и целеустремленных профессионалов! Мы действительно приносим пользу помогая получить поток клиентов.    Преимущества работы у нас:  - Удаленный формат работы - Зарплаты выше среднерыночных - Стремительное развитие компании - быстрый карьерный рост сотрудников - Наличие собственных проектов - Возможность реализации своих идей - Повышение уровня SEO - Получение навыков в смежных направлениях - Выплата ЗП без задержек - Полное содействие от команды и руководства - Интересные и разнообразные задачи - Освоите новые технологии и подходы   Предлагаем и тебе стать частью нашей успешной команды!     Если у тебя есть:  - Желание расти и развиваться - Быстрая обучаемость - Базовое знание HTML - Способность выполнять рутинные задачи    Твоим преимуществом будет:  - Опыт работы SEO специалистом или на смежной должности - Понимание принципов маркетинга - Умение управлять подрядчиками    Если ты готов:  - Увеличивать трафик нашим клиентам, увеличивая их лояльность и чистую прибыль - Составлять ТЗ - Составлять фразы для продвижения - Наращивать ссылочную массу на сайт - Анализировать выдачу - Составлять план работ по проекту     То мы готовы дать тебе:  - Полностью удаленную работу из любой точки мира - Пятидневную рабочую неделю с 10:00 до 19:00 (График обсуждается) - Реальную перспективу роста до Head of SEO - Стабильную заработную плату от 50 000 рублей после успешного прохождения испытательного срока. (фикс + бонус, привязанный к чистой прибыли компании, з/п без потолка, зависит от вас)   Спасибо, что внимательно прочитал нашу вакансию, мы ждем твоего отклика, и просим начать его со слов: “Я подхожу вам, потому что…..” и опиши в сопроводительном письме в нескольких словах почему именно твоя кандидатура подходит нам.   Тех, кто считает, что в удаленной работе можно быть недисциплинированным и заниматься своими делами в рабочий день, просим не беспокоить.   Если ты все сделаешь правильно, то в скором времени в ответ на отклик ты получишь ссылку на анкету и тестовое задание, после прохождения которого, будет назначено собеседование. Желаем удачи! И до встречи на собеседовании! ",Полная занятость,Удаленная работа,Нет опыта,|SEO|HTML|Креативность|Клиентоориентированность|Работа в команде,,200000.0,,50000.0,seo оптимизатор,Желание расти и развиваться. - Быстрая обучаемость. - Базовое знание HTML. - Способность выполнять рутинные задачи. Твоим преимуществом будет: - Опыт работы SEO специалистом...,Повышение уровня SEO. - Составлять ТЗ. - Составлять фразы для продвижения. - Наращивать ссылочную массу на сайт. - Анализировать выдачу. - Составлять план работ по...,0.7,0,3,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1
Санкт-Петербург,Семицветик Петербург,2019-12-12T17:20:06+0300," Компания  &quot;Семицветик&quot;  - это  лидер  рынка  интернет-торговли  живыми  цветами в Санкт-Петербурге.   Команда &quot;Семицветик&quot; – это инициативные, энергичные профессионалы своего дела, умеющие решать сложные и амбициозные задачи, выходя за рамки шаблонов. У нас есть ясная и вдохновляющая цель – мы хотим, чтобы люди дарили чаще друг другу цветы и чтобы теплых моментов в жизни людей стало больше!    О нас в цифрах:      Более  12 лет  профессионально занимаемся флористикой   Более  250 000  счастливых клиентов   Более  7000  заказов ежемесячно   Ежемесячно мы продаём более  300 000  стеблей цветов      В связи с расширением:  ищем в свою команду супер  SEO-специалиста!     Что надо делать:      Составлять ТЗ на технические и контентные работы по сайту в геолокации Санкт-Петербург, Москва и др.регионы РФ;   Планировать и контроль SEO-подготовки на этапах разработки сайта;   Вести длительные проекты по увеличению поискового трафика;   Аналитика и отчетность по результатам;      Наш кандидат:      Обладает аналитическим складом ума и технической грамотностью;   Уверенно использует системы веб-аналитики;   Знает актуальные алгоритмы поисковых систем;   Знает основные группы факторов ранжирования;   Владеет программами: Key Collector, SEO Screaming Frog или аналогичными.   Умеет пользоваться сервисами анализа: панель вебмастера, сервисы Megaindex (или аналогичные);   Имеет опыт работы в CMS Битрикс;   Знание других инструментов интернет-маркетинга и опыт автоматизации рутинных задач будет вашим преимуществом )          Почему стоит идти к нам:      Офис 2 минуты от ст. метро Адмиралтейская;    Оклад + KPI    Интересные задачи, возможность профессионального развития и карьерного роста;   Оформление по ТК РФ;   Своевременные выплаты заработной платы (2 раза в месяц);   График работы 5/2, 09.00/10.00 - 18.00/19.00;   Чай, кофе и сладости для сотрудников;   Оборудованная кухня;   Оплата профессиональных тренингов, курсов, семинаров по договоренности;   Скидки на продукцию Компании;   Поздравления от Компании с праздниками      Уважаемые кандидаты! Мы готовы рассматривать сотрудника только на постоянную занятость, без релокации!   ",Полная занятость,Полный день,От 3 до 6 лет,|SEO|1С-Битрикс|MS Visio|Интернет-реклама|Веб-аналитика,6.0,70000.0,3.0,50000.0,seo специалист,Обладает аналитическим складом ума и технической грамотностью. Уверенно использует системы веб-аналитики. Знает актуальные алгоритмы поисковых систем. Знает основные группы...,"Составлять ТЗ на технические и контентные работы по сайту в геолокации Санкт-Петербург, Москва и др.регионы РФ. Планировать и контроль...",0.03333333333333333,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
Санкт-Петербург,"Максимум, Автомобильный холдинг",2019-12-05T10:39:58+0300,"  Обязанности:      Выполнение стандартных задач по оптимизации сайтов под руководством SEO специалистов компании.   Написание технических заданий для внешних подрядчиков (тексты, тех. правки).   Работа с аналитической информацией.   Размещение текстов и статей.   В дальнейшем: самостоятельное проектов компании..          Требования:      Понимание основ SEO-оптимизации.   Базовые знания HTML.   Обязательные базовые знания Excel (элементарные формулы).   Грамотная письменная и устная речь.   Необходимые личностные качества: пунктуальность, целеустремленность, исполнительность, внимательность к деталям, желание развиваться в SEO          Вашими преимуществами будут:      Хорошие знания инструментов веб-аналитики Google и Яндекс (Wordstat, Метрика, Google Analytics, инструменты для веб-мастеров);   Наличие успешного опыта продвижения коммерческих или информационных сайтов (могут быть какие-то свои небольшие проекты).       Условия:      Работа в крупной компании - лидере российского автомобильного рынка;   Официальное оформление по ТК РФ;   График работы: 5/2 с 08:00 до 17:00 / 09:00 до 18:00;   Место работы: ул. Торфяная дорога;   Льготное питание, ДМС, скидки на абонементы фитнес - клубов;   Скидки на приобретение товаров и услуг компании;   Возможность профессионального и финансового роста;   Возможность посещать конференции, платные курсы.   Внимание:    Удаленный вариант сотрудничества не рассматриваем.   Потребуется выполнение тестового задания.   ",Полная занятость,Полный день,Нет опыта,,,45000.0,,35000.0,младший seo специалист,Понимание основ SEO-оптимизации. Базовые знания HTML. Обязательные базовые знания Excel (элементарные формулы). Грамотная письменная и устная речь. ,"Выполнение стандартных задач по оптимизации сайтов под руководством SEO специалистов компании. Написание технических заданий для внешних подрядчиков (тексты, тех. правки). ",0.26666666666666666,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Екатеринбург,Пивзавоз Group,2019-12-13T10:26:06+0300,"  Группа компаний Пивзавоз существует на рынке уже более 10 лет.      Наша сеть насчитывает 410 магазинов по всей России;   Собственное производство б/а напитков и снеков - завод &quot;Averton&quot;;   Собственная пивоварня &quot;Арамильская Бойлерная&quot;;   Наша пивоварня стала обладателем звания &quot;Лучший товар года&quot; на региональном уровне;   Бар-маркет &quot;Твой бар&quot;;   Прогрессивные технологии и современное оборудование, обеспечивающие высокие объемы, качество и эффективность;   Более 1200 сотрудников в штате Компании.      Задачи:    1. Проведение seo оптимизации сайта для увеличения потока входящих заявок:     Мониторинг конкурентов и проведение конкурентного анализа;   Подбор ключевых фраз и составление семантического ядра, кластеризация запросов;   Составление и проверка внедрения мета-тегов и заголовков;   Анализ внешней ссылочной массы.     2. Администрирование сайта, наполнение актуальной информацией:     Проведение технического аудита сайта;   Внутренняя оптимизация сайта, оптимизация структуры сайта;   Юзабилити-тестирование.     Требования:     Опыт работы в аналогичной должности от 2-х лет (нас интересуют реальные кейсы);   Приветствуются навыки web-разработки для интеграции со сторонними системами аналитики и CRM;   Желание развиваться в профессиональной среде;   Активность, целеустремленность, идейность, аналитические способности.     Условия:     Официальное трудоустройство;   График работы 5/2;   Место работы: БЦ Квартал (Сибирский тракт);   Молодой и дружный коллектив, современный офис, кофе, печеньки;   Возможность дополнительного обучения за наш счёт, корпоративное обучение, наставничество;   Для активных, идейных, трудолюбивых - премии и возможность карьерного роста.   ",Полная занятость,Полный день,От 1 года до 3 лет,|Интернет-реклама|Поиск информации в интернет|Поисковые системы|Продвижение объекта,3.0,60000.0,1.0,45000.0,seo специалист,Опыт работы в аналогичной должности от 2-х лет (нас интересуют реальные кейсы). Приветствуются навыки web-разработки для интеграции со...,"Мониторинг конкурентов и проведение конкурентного анализа. Подбор ключевых фраз и составление семантического ядра, кластеризация запросов. Составление и проверка внедрения мета...",0.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Екатеринбург,Дачный Эксперт,2019-12-06T10:03:05+0300,"  Федеральный холдинг ООО &quot;Дачный Эксперт&quot; ищет в свою команду SEO-специалиста, который будет отвечать за SEO продвижение в проектах Компании.     ОБРАЩАЕМ ВНИМАНИЕ - РАБОТА В ОФИСЕ КОМПАНИИ, В ГРАФИКЕ 5/2     Чем предстоит заниматься:      размещение, подключение, настройка, анализ в маркете, других маркетплейсах и товарных агрегаторах (tiu, avito, ebay и т.д.);   настройка ведение контекстной рекламы;   отслеживание эффективности рекламных каналов;   сбор семантического ядра и кластеризация запросов;   анализ, создание отчетов, сбор статистики из Яндекс.Метрики и Google Analytics;   составление технических заданий разработчикам, дизайнерам, контент-менеджерам;   написание релевантных мета-тегов;   проведение комплексных аудитов;   работа с ссылочными биржами;   SMM продвижение;   кросс-партнерства в соц. сетях;   продвижение (статейное, ссылочное, оптимизация кода под SEO);   AB-тестирование, повышение конверсии;   настройка ретаргетинга;   анализ ниши и конкурентов;   внутренняя и внешняя оптимизация сайтов, ТОЛЬКО БЕЛЫЕ МЕТОДЫ!      Кого мы ищем:      опыт работы в маркетинговом или SEO агентстве от 2-х лет на позиции оптимизатора;   знание SEO на хорошем уровне и реальный положительный опыт работы (даже если у Вас не окажется актуального портфолио – мы с удовольствием выслушаем детальный рассказ, как вы работали с проектом, что делали, внедряли - и что получали в результате);   опыт работы с системами Google Analytics и Я.Метрика. Опыт построения срезов для полезной аналитики (можем попросить продемонстрировать свои навыки в живом времени);   понимание процесса разработки сайтов;   знание связки html + css на базовом уровне - умение сверстать страничку (текст, заголовки, списки, изображения);   знание популярных CMS на уровне пользователя (добавить, удалить страничку, &quot;скрыть&quot; пункт меню и т.д.);   ясное представление в различии продвижения под Google и Яндекс;   грамотный русский язык;   ответственность.      Мы предлагаем:      официальное трудоустройство с первого дня, соц.пакет согласно ТК РФ;   уровень дохода обсуждается по итогам собеседования . Просьба в резюме указывать ожидаемый уровень зар.платы ;   карьерный и профессиональный рост;   график 5/2 с 9:00 до 18:00;   современное программное обеспечение;   дружная команда молодых специалистов;   компенсация занятий спортом;   развитая корпоративная культура;   скидки на продукцию Компании;   место работы: г. Екатеринбург, ул. Малышева / БЦ «Высоцкий».   ",Полная занятость,Полный день,От 1 года до 3 лет,,3.0,75000.0,1.0,48750.0,seo специалист,Опыт работы в маркетинговом или SEO агентстве от 2-х лет на позиции оптимизатора. Знание SEO на хорошем уровне и...,"Размещение, подключение, настройка, анализ в маркете, других маркетплейсах и товарных агрегаторах (tiu, avito, ebay и т.д.). Настройка ведение контекстной...",0.23333333333333334,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Екатеринбург,AVS Group,2019-11-18T08:30:04+0300,"  Обязанности:      Разработка стратегии продвижения сайтов;   Анализ проектов по SEO-продвижению (юзабилити, семантика, внутренняя оптимизация, ссылочное окружение, трафик, конверсия);   Прогнозы трафика, достижения топа, расчет временных и финансовых затрат;   Конкурентный анализ их особенностей продвижения в поисковиках;   Внутренняя и внешняя оптимизация сайта   Составление ТЗ и контроль выполнения заданий для копирайтеров, технических специалистов     Требования:     Аналитический склад ума, навыки работы с большими объемами информации;   Опыт успешного продвижения в конкурентных тематиках;   Знание и понимание основных факторов ранжирования;   Опыт продвижения по большому ядру НЧ запросов;   Владение системами аналитики и инструментами для SEO     Условия:     Официальное трудоустройство.   Работа в крупной, надежной компании.   Офис в центре, 5 минут ходьбы от Высоцкого.   График работы: 5/2, с 09.00 до 18.00.   ",Полная занятость,Полный день,От 1 года до 3 лет,|SEO|Разработка технических заданий|Поисковая оптимизация сайтов|Веб-аналитика|MS Visio,3.0,75000.0,1.0,48750.0,seo специалист,"Аналитический склад ума, навыки работы с большими объемами информации. Опыт успешного продвижения в конкурентных тематиках. Знание и понимание основных факторов...","Разработка стратегии продвижения сайтов. Анализ проектов по SEO-продвижению (юзабилити, семантика, внутренняя оптимизация, ссылочное окружение, трафик, конверсия). Прогнозы трафика, достижения...",0.8333333333333334,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
Екатеринбург,Сумма технологий,2019-12-13T11:53:59+0300," Компания &quot;Сумма технологий&quot; одна из старейших компаний на рынке продвижения сайтов. Поисковой оптимизаций занимается с 2002 года.   Мы постоянно ищем умных, ответственных и вовлеченных людей, развивающихся в сфере Интернет-маркетинга. Приходите к нам на собеседование, расскажите о вашем опыте и желаниях, и мы, возможно, начнем работать вместе.   Минимальные требования:   - работа со стандартным программным обеспечением (ПО), - навык работы с популярными cms; - использования специализированных сервисов мониторинга позиций; - подготовки (разработки) технических заданий на доработку веб-ресурсов в целях seo; - проведения аудитов веб-ресурса, seo и технических; - навыки использования инструментария поисковых машин для веб мастеров; - навыки работы с системами статистики сайтов ЯМ и GA, установка, настройка, мониторинг целевых метрик; - умение работать с GTM; - практические навыки диагностики санкций поисковых машин, разработки и реализации мероприятий по выводу ресурсов из под санкций.   Желательные навыки:   - навыки внедрения электронной торговли; - навыки поиска нереализованного seo потенциала проекта; - навыки поискового продвижения интернет магазинов; - навыки поискового продвижения многодоменных ресурсов; - навыки поискового продвижения сложных, информационных либо сервисных ресурсов; - навыки работы с нерусскоязычной семантикой.   Обязанности:   - продвижение сайтов в поисковых системах; - анализ ситуации и планирование мероприятий по продвижению; - системное управление проектом, постановка задач и контроль их выполнения (взаимодействие с программистами, оптимизаторами, копирайтерами, линк-менеджерами и др.); - оставление отчетов о результатах работы для клиентов; - Консультации клиента по вопросам продвижения, встречи с клиентом в офисе компании или клиента.   Условия:   - трудоустройство по ТК РФ с первого дня; - пятидневная рабочая неделя, 10:00-19:00 или 09:00-18:00; - работа с интересными крупными проектами; - обучение за счет компании и компенсация занятий спортом до 12 000 руб в год.; - уютный офис с бесконечным чаем и печеньками; - молодой дружелюбный коллектив; - компенсация занятий спортом до 12 000 руб в год.         ",Полная занятость,Полный день,От 1 года до 3 лет,|SEO оптимизация|Управление интернет-проектами|Внутренняя оптимизация сайта|Информационные сайты|внешний аудит сайта|регистрация сайта в каталогах|Интернет маркетинг|внутренний аудит сайта,3.0,55000.0,1.0,30000.0,seo специалист,"Приходите к нам на собеседование, расскажите о вашем опыте и желаниях, и мы, возможно, начнем работать вместе. - навык работы с...",Компания &quot;Сумма технологий&quot; одна из старейших компаний на рынке продвижения сайтов. - работа со стандартным программным обеспечением (ПО). - использования специализированных сервисов...,0.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1
Екатеринбург,Абак-Пресс,2019-12-13T10:50:27+0300,"  Задачи:      Составление рекомендаций по изменению сайта клиента с целью улучшения индексации, привлечения трафика, оптимизации кода и внутренней структуры сайта   Составление рекомендаций по улучшению юзабилити сайта и по повышению конверсии   Составление рекомендаций по улучшению контента сайта, постановка задач копирайтерам   Составление ежемесячных аналитических отчетов по результатам продвижения сайта   Проведение работ по развитию внешнессылочной базы сайта, анализ качества ссылок   Оперативное реагирование на изменение алгоритмов поисковых систем   Взаимодействие с отделом веб-разработок, контроль процесса внедрения новых решений по привлечению трафика и оптимизации существующих процессов      Требования:      Опыт работы по продвижению средних и крупных проектов   Опыт работ по проведению юзабилити аудитов сайтов.   Владение SEO-инструментарием   Знание и опыт работы по составлению семантических ядер   Знание и опыт внутренней перелинковки   Знание и опыт работы в области покупки ссылок   Знание систем интернет-статистики сайта и веб-аналитики, знание фильтров поисковых систем   Самостоятельность, инициативность, нацеленность на результат      Условия:      Работа в федеральном активно развивающемся проекте.   Оформление в соответствии с ТК РФ, полностью «белая» заработная плата   Отличная команда, руководство, которое не сидит над душой, но всегда рядом, если необходимо.   Современный, удобный офис в центре города в шаговой доступности от м. «Геологическая» и ТЦ «Гринвич».   Мы готовы рассматривать кандидатов на «удалёнку», но с условием полной занятости нашим проектом   Размер оплаты труда обсуждаем с наиболее успешными кандидатами   ",Полная занятость,Полный день,Нет опыта,|SEO оптимизация|Составление семантического ядра|SEO|Google Analytics|Продвижение сайтов,,75000.0,,48750.0,seo специалист,Опыт работы по продвижению средних и крупных проектов. Опыт работ по проведению юзабилити аудитов сайтов. Владение SEO-инструментарием. ,"Составление рекомендаций по изменению сайта клиента с целью улучшения индексации, привлечения трафика, оптимизации кода и внутренней структуры сайта. ",0.0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,1
