city,company-name,date,description,employment-form,employment-schedule,experience,key_skills,max-experience,max-salary,min-experience,min-salary,name,requirements,responsibilities,days_from_publish,min-salary-group,max-salary-group,city: Екатеринбург,city: Казань,city: Москва,city: Новосибирск,city: Санкт-Петербург,experience: Более 6 лет,experience: Нет опыта,experience: От 1 года до 3 лет,experience: От 3 до 6 лет,employment-form: Полная занятость,employment-form: Проектная работа,employment-form: Стажировка,employment-form: Частичная занятость,employment-schedule: Вахтовый метод,employment-schedule: Гибкий график,employment-schedule: Полный день,employment-schedule: Сменный график,employment-schedule: Удаленная работа,администрирование серверов windows,администрирование сетевого оборудования,linux,настройка сетевых подключений,windows 7,active directory,настройка пк,tcp/ip,настройка по,dhcp,other
Новосибирск,"САМСОН, ГРУППА КОМПАНИЙ",2019-12-12T09:14:04+0300,"  Компания «Самсон» - один из лидеров на рынке дистрибуции товаров для офиса и школы.     Требования:      образование высшее (в области информационных технологий);   опыт работы от года (системным администратором);   ПК- пользователь (Word, Excel, Internet, почтовые программы).      Обязанности:      оперативная поддержка автоматической системы управления складом;   обучение и поддержка пользователей;   контроль расходных материалов;   поддержание работоспособности компьютерного оборудования на складе.      Условия:        График работы: пятидневная рабочая неделя с 8:00 до 17:00 и с 13:00 до 22:00.       Оформление на работу в соответствии с ТК РФ: запись в трудовой книжке, оплачиваемые больничные листы и отпуск.       Заработная плата –  37200 рублей  (к начислению),  32400   рублей  (на руки).           Для заполнения анкеты можно подойти с 09.00 до 17.00 в рабочие дни.    При себе иметь паспорт, трудовую книжку или ее копию, или другие документы, подтверждающие трудовой стаж, документы об образовании, документы воинского учета для военнообязанных.    Проезд до остановки обувной комбинат КОРС.От метро Заельцовская: автобус 95, маршрутное такси 19, 25.         ",Полная занятость,Полный день,От 1 года до 3 лет,,3.0,50252.08333333334,1.0,37200.0,системный администратор wms,"Образование высшее (в области информационных технологий). Опыт работы от года (системным администратором). ПК- пользователь (Word, Excel, Internet, почтовые программы).",Оперативная поддержка автоматической системы управления складом. Обучение и поддержка пользователей. Контроль расходных материалов. Поддержание работоспособности компьютерного оборудования на складе.,0.03333333333333333,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Новосибирск,Сибтракскан,2019-12-12T08:07:21+0300,"  Вам предстоит:      Обеспечение бесперебойной работы серверов и сервисов компании;   Поддержка и модернизация текущей инфраструктуры;   Покупка и настройка серверов, сетевого оборудования;   Администрирование серверов, сервисов;   Администрирование СКС;   Автоматизация ит-процессов;   Взаимодействие с техподдержкой провайдеров, поддержка пользователей;   Возможны периодические командировки      Требования:      Опыт работы от 2х лет;   Опыт обслуживания сервисов в крупных компаниях;   Опыт развертывания и администрирования: AD (2008, 2012, 2018), GPO, TS, серверы печати, файловые серверы, почтовые серверы, развертывание централизованной антивирусной защиты;   Понимание Mikrotik, VPN, VLAN, Postfix, Zabbix, Asterisk, Radius-сервер, VMware, ESXI, WTware, Linux, iptables, DNS, DHCP, Exchange;   Понимание сетевой маршрутизации;   Плюсом будет знание языков программирования (vbs, powershell и др.)     Условия:     Работа у официального дилера SCANIA, работа в стабильной компании;   Официальное трудоустройство согласно ТК РФ;   Стабильная белая заработная плата;   Профессиональный рост;   Комфортные условия труда в современном офисе европейского типа;   График работы: 5/2 с 9:00 до 18:00   Доставка сотрудников служебным транспортом по маршруту: пл. Станиславского, пл. Маркса, пл. Сибиряков-Гвардейцев, пл. Кирова, ул. Петухова;   Корпоративная столовая;   Корпоративные мероприятия;   Молодой, дружный, динамичный коллектив;   Работа в команде профессионалов;   Работа по адресу: улица Толмачевская.     Ждём ваши резюме! ",Полная занятость,Полный день,От 3 до 6 лет,,6.0,50252.08333333334,3.0,50000.0,старший системный администратор,"Опыт работы от 2х лет. Опыт обслуживания сервисов в крупных компаниях. Опыт развертывания и администрирования: AD (2008, 2012, 2018...","Обеспечение бесперебойной работы серверов и сервисов компании. Поддержка и модернизация текущей инфраструктуры. Покупка и настройка серверов, сетевого оборудования. ",0.03333333333333333,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Новосибирск,"НСО РИЦ, ГБУ",2019-12-12T07:26:54+0300," Обязанности:   1. Поддержка и развитие серверного парка в составе рабочей группы (сервера под ОС *nix (Astra, Debian, Ubuntu, BSD)). 2. Поддержка и развитие систем виртуализации (VSphere) в составе рабочей группы. 3. Поддержка и развитие телекоммуникационных систем (сетевое оборудование Ciscо различного предназначения) в составе рабочей группы. 4. Поддержка и развитие систем и сетей хранения данных (оборудование EMC, HPE, Brocade) в составе рабочей группы 5. Поддержка и развитие систем обеспечения информационной безопасности согласно требованиям ФСБ и ФСТЭК в составе рабочей группы. 6. Поддержка и развитие систем резервного копирования (EMC, HPE, Veritas). 7. Участие в пусконаладке нового оборудования. 8. Организация непрерывного функционирования сервисов организации.   Требования:   1. Понимание принципов и технологий построения больших информационных инфраструктур.   2. Понимание принципов работы серверного, активного сетевого оборудования, стека протоколов TCP\IP.   3. Свободное владение технологиями *nix систем, а так же Windows Server.   4. Опыт работы с СУБД PostreSQL, MySQL, желательно Oracle.   5. Опыт работы со средой Wildfiy.   6. Опыт работы с гипервизором VMWare VSphere.   7. Опыт работы с сетями и системами хранения данных.   8. Опыт работы с различными системами обеспечения информационной безопасности.   9. Опыт работы с системами резервного копирования Veritas, ленточными библиотеками и дисковыми хранилищами резервных копий.   10. Высшее образование в сфере ИТ.   По результатам собеседования есть возможность выбрать узкую специализацию в составе рабочей группы.   Условия: по ТК РФ ",Полная занятость,Полный день,От 1 года до 3 лет,|Информационная безопасность|Windows Server 2003|Ubuntu Server|Информационные технологии|TCP/IP,3.0,50000.0,1.0,40000.0,системный администратор unix направления,"1. Понимание принципов и технологий построения больших информационных инфраструктур. 2. Понимание принципов работы серверного, активного сетевого оборудования, стека протоколов TCP...","1. Поддержка и развитие серверного парка в составе рабочей группы (сервера под ОС *nix (Astra, Debian, Ubuntu, BSD)). 2. ",0.03333333333333333,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
Новосибирск,Marvin IT,2019-11-25T13:44:53+0300," Привет!   Мы - дружная команда специалистов, объединившихся для реализации смелых и интересных проектов в сфере IT. Мы растем и развиваемся, поэтому круг технических задач по автоматизации и выстраиванию процессов растет. Сейчас к нам в команду требуется DevOps инженер.   Мы готовы к сотрудничеству как с начинающими специалистами, так и с более опытными коллегами.    Сейчас мы работаем над:      Внедрением Ansible. У нас большая сетевая инфраструктура, и мы только начали использовать системы управления конфигурацией, работы ещё много. Наша цель: предоставлять клиентам возможность самим выполнять наиболее частые запросы в IT-отдел по конфигурации, используя пользовательские Web-приложения, интегрированные с Ansible;   Усовершенствованием процесса сборки внутреннего ПО на TeamCity (готовы перейти с TeamCity на другое приложение, если будет оправдано);   Развитием мониторинга приложений и узлов сети;   Поддержкой и развитием Jira и Confluence;          В своей работе мы используем:      Jira + Confluence;   Веб-сервисы на LAMP/LEMP стеке;   OpenVPN;   Bitbucket + TeamCity;   VMWare;   Zabbix;   ELK стек;   Grafana + InfluxDB;   Ansible.          В твои задачи будет входить:      Выстраивание процессов CI/CD;   Интеграция информационных систем;   Написание документации;   Автоматизация бизнес-процессов;   Поиск и устранение проблем производительности.       От начинающего специалиста мы ждем:      Знаний и навыков работы с операционными системами: Linux (CentOS, RHEL, Ubuntu, Debian). Плюсом будет наличие сертификатов от RedHat;   Базового понимания систем контроля версий: Git, SVN, Mercurial;   Знания одного из скриптовых языков: Python, Bash, Groovy, Ruby, Perl.      От кандидата с достаточным опытом работы мы ждем навыков и знаний при работе с технологиями любой (или несколькими) из перечисленных:      Системами управления конфигурацией: Ansible, Chef, Puppet, Salt;   Настройками сервисов SCM: Bitbucket, Gitlab, Github;   CI/CD сервисами: Bamboo, TeamCity, Jenkins, Travis;   Реляционными базами данных: MySQL, MariaDB, PostgreSQL, Oracle Database;   Базами данных временных рядов: InfluxDB, ClickHouse, Timescale, Prometheus, Graphite;   Веб-серверами/прокси: Nginx, Apache, HAProxy;   Системами сбора логов: ELK, Splunk.      От нас:      Мы сторонники гибкого графика (рекомендуемое время присутствия в офисе с 11.00 до 18.00);   Своевременная выплата заработной платы два раза в месяц;   Испытательный срок от 1 до 3-х месяцев;   Карьерный и финансовый рост;   Курсы английского за счет компании прямо в офисе, а так же компенсация спорта и профессионального развития;   Уютный офис в Академгородке с натуральным бесплатным кофе/чаем/сладостями/ кухней/ переговоркой.  Ждем тебя!       ",Полная занятость,Гибкий график,От 1 года до 3 лет,|Git|Bash|Debian|Atlassian Confluence|Ansible|Ubuntu|Python|MySQL,3.0,120000.0,1.0,90000.0,администратор engineer,"Знаний и навыков работы с операционными системами: Linux (CentOS, RHEL, Ubuntu, Debian). Плюсом будет наличие сертификатов от RedHat. ","Внедрением Ansible. У нас большая сетевая инфраструктура, и мы только начали использовать системы управления конфигурацией, работы ещё много. ",0.6,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Новосибирск,Белая Дача Салаты,2019-12-12T05:54:03+0300,"  МЫ - Компания Белая Дача  - ведущий производитель свежих салатов и салатных миксов. Наша компания имеет богатую историю и традиции, берущие свое начало в 1918 году! У нас важная и благородная миссия изменить представление о том, как и что мы едим. Мы хотим, чтобы есть было приятнее и удобнее, а сама еда стала полезнее. Ради этого и существует Белая Дача.   Предоставляем широкие возможности для проявления инициативы, раскрытия своего потенциала, профессионального развития. Возможность вносить свой вклад и влиять на общие результаты    Обязанности:      Обеспечение надежного функционирования внутренней IT инфраструктуры, развитие IT инфраструктуры   Обеспечение информационной безопасности   Техническая поддержка и консультации сотрудников   Ввод в эксплуатацию новых рабочих мест пользователей   Установка и настройка ОС, прикладного ПО   Диагностика и устранение проблем на компьютерах пользователей   Обслуживание и организация ремонта компьютерного оборудования   Закупка и замена расходных материалов   Учет (инвентаризация) и ведение технической документации по оборудованию (рабочие станции, мониторы и т.д.)   Инвентаризация и аудит поддерживаемого ПО и железа      Требования:      Образование не ниже среднего специального   Опыт работы от 1 года   Знание OC Windows Server 2008/2012/2016 Win XP/7/8/10 Linux   Знание Active Directory, Сетевое оборудование, IP телефония, технологии виртуализации   Опыт установки и настройки типового офисного ПО   Опыт настройки и обслуживания офисной техники (принтеры, сканеры, факсы, маршрутизаторы)   Опыт настройки сети   Опыт настройки рабочих мест пользователей.      Условия:      Стабильная и активно растущая компания   Новый проект (Новосибирский филиал существует 3 месяца) возможность вносить свой вклад и влиять на общие результаты   Соблюдение ТК РФ, официально трудоустройство и социальный пакет   адекватное рынку вознаграждение   Возможность обучения и обмена опытом внутри компании;   Доставка корпоративным транспортом (Корпоративное такси. С работы, на работу)   ",Полная занятость,Полный день,От 1 года до 3 лет,|Active Directory|Windows 7|Linux|Администрирование сетевого оборудования|TCP/IP,3.0,50000.0,1.0,42000.0,системный администратор,Образование не ниже среднего специального. Опыт работы от 1 года. Знание OC Windows Server 2008/2012/2016 Win XP/7...,"Обеспечение надежного функционирования внутренней IT инфраструктуры, развитие IT инфраструктуры. Обеспечение информационной безопасности. Техническая поддержка и консультации сотрудников. Ввод в эксплуатацию...",0.03333333333333333,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1,0,0,1
Новосибирск,"Мираторг, Агропромышленный холдинг",2019-12-06T07:04:20+0300," Агропромышленный холдинг «МИРАТОРГ» — лидер России по производству и продаже продуктов питания: охлажденного мяса птицы, говядины, свинины, полуфабрикатов, замороженных овощей и ягод, приглашает кандидатов на вакантную позицию:   СИСТЕМНЫЙ АДМИНИСТРАТОР    Вам предстоит:      Техподдержка внутренних пользователей на месте, удаленно и по телефону (Service Desk)   Устранение неисправностей оргтехники и оборудования   Устранение ошибок в работе стандартного и собственного ПО   Поддерживать ОС семейства Windows, компьютерного железа   Работать с серверным оборудованием и ОС (Windows server 2012)   Настройка складских терминалов сбора данных (ТСД)   Мониторинг работы корпоративных сервисов   Работа с СКЗИ и сертификатами   Написание технической документации для инженеров и пользователей      Наши ожидания:      Умение общаться с пользователями, корректно и быстро реагировать на их запросы, ответственно относиться к своим обязанностям   Желание развиваться в сфере IT   Знание основ построения ЛВС (локальные сети)   Опыт работы с офисной оргтехникой   Уверенные знания ОС семейства Windows , компьютерного железа      Мы предлагаем:      Работу в дружном коллективе профессионалов с возможностью перенимать опыт коллег и профессионально развиваться в компании   Официальное трудоустройство по ТК РФ   Белую заработную плату без задержек (оклад + бонус 2 раза в месяц);   График работы 5/2   Офис расположен: г. Новосибирск, ул. Толмачевская      Наши преимущества:    ·  Личный наставник на время испытательного срока     · Бесплатная мобильная связь   · Английский язык в онлайн-школе Skyeng со скидкой 30%   · Новогодние подарки от компании для ваших детей   ·  Корпоративный транспорт:  Метро Маркса, ул.Титова, площадь Калинина.    Карьерный рост не просто слова:    ü Руководитель группы   ü Старший системный администратор   ü Старший технический специалист   ü Системный администратор   ü Технический специалист    ЖДЕМ ВАШЕГО ЗВОНКА!      ",Полная занятость,Полный день,От 1 года до 3 лет,|Техническая поддержка|Настройка ПК|Информационные технологии|Настройка сетевых подключений|Информационная безопасность,3.0,32000.0,1.0,42472.22222222222,системный администратор,"Умение общаться с пользователями, корректно и быстро реагировать на их запросы, ответственно относиться к своим обязанностям. Желание развиваться в сфере...","Техподдержка внутренних пользователей на месте, удаленно и по телефону (Service Desk). Устранение неисправностей оргтехники и оборудования. Устранение ошибок в работе...",0.23333333333333334,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
Новосибирск,Брокеркредитсервис,2019-11-15T12:27:33+0300," Ищем специалиста со знанием .Net и MSSQL для сопровождения и развития корпоративной интеграционной шины.    Чем предстоит заниматься:      Сопровождение интеграционных систем.      Для этого понадобится:      опыт настройки и сопровождения СУБД MSSQL;   опыт настройки и сопровождения служб и приложений .NET Framework;   опыт настройки и сопровождения web-сервера IIS, сервера очередей MSMQ;   знание и понимание работы СУБД MSSQL;   знание и понимание работы служб и приложений .NET Framework;   знание и понимание протоколов передачи данных Message Queuing (MSMQ, RabbitMQ), SFTP/FTPS, HTTP;   знание и понимание протоколов взаимодействия web-служб SOAP, REST;   знание и понимание XML, XSD, XSLT, JSON;   знание и понимание основ крипторгафии и инфраструктуры открытых ключей.      Будет плюсом:      опыт работы с интеграционными сервисами (Microsoft BizTalk Server, IBM WebSphere, JBOSS ESB)   опыт настройки и сопровождения служб криптографии (КриптоПро)          Мы предлагаем:      конкурентный уровень заработной платы (обсуждается по итогам собеседования);   оформление согласно ТК РФ;   возможности профессионального и личного роста;   льготное приобретение фитнеса в компании, Фитнес клуб Европа; X-FIT;   обучение английскому языку со скидкой прямо в офисе и дистанционно;   корпоративная столовая в офисе.       ",Полная занятость,Полный день,От 1 года до 3 лет,|.NET Framework|СУБД|MS SQL|XML|Xsd,3.0,50252.08333333334,1.0,42472.22222222222,администратор интеграционных систем,Опыт настройки и сопровождения СУБД MSSQL. Опыт настройки и сопровождения служб и приложений .NET Framework. Опыт настройки и сопровождения web...,Сопровождение интеграционных систем.,0.9333333333333333,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Новосибирск,GDC (ICL Services),2019-11-18T12:28:50+0300," Наша компания обеспечивает работоспособность сетевой инфраструктуры (сети Дата Центров и Корпоративные сети) больших международных компаний.    Что будем делать:      Устранять неисправности в сетевой инфраструктуре наших клиентов (решение инцидентов).   Администрировать сетевое оборудование (Routers, Switches, Load Balancers, Wireless AP and Controllers, Firewalls, VPN devices, Cloud network appliances (firewall, router), etc.   Участвовать в проектах по модернизации сетевой инфраструктуры.      Что мы ожидаем от вас:      Знать и иметь практический опыт работы с сетевыми технологиями и протоколами (Уровень Cisco CCNP И/ИЛИ опыт работы с сетевыми технологиями 3-5 лет):    Network Fundamentals (network topology architectures, TCP, UDP, IPv4, etc.)   Routing &amp; Switching (RSTP+, LACP, OSPF, BGP/MP-BGP, FHRP, etc.)   Network security (Firewalls, VPN (IpSec), etc.)   Wireless networks (WLAN Fundamentals)       Практический опыт работы с Linux (в CLI)   Практический опыт работы с системами виртуализации (VmWare иди др.)   Практический опыт в области автоматизации управления сетевой инфраструктурой – скрипты (Bash, Python), Ansible и пр.   Уровень владения английским: от  intermediate  (письменный, устный). Не бояться вести разговор с native speaker коллегами и представителями заказчика.      Что мы за это предлагаем:     Выплаты и бонусы:      13 зарплата.   Бонус к отпуску и значимым событиям (свадьба, рождение детей).   Компенсация процентов по ипотеке и беспроцентная ссуда.   ДМС со стоматологией.   Компенсация спорта. Скидки в фитнес-клубах.     При переезде выплатим подъемные.    Условия труда:        Современный офис с тренажерами, office kitchens и банкоматами.       Столовые в офисах и скидки на питание.        Обучение и карьера:      Вендорное обучение и сертификация за счет компании.   Обучение английскому и общение с иностранными заказчиками.   Возможность участия в техническом и управленческом кадровом резерве.      Экология и благотворительность:      Помогаем детским домам, школам, приютам для животных.   Озеленяем город, бережем ресурсы.   Поддерживаем социальные инициативы сотрудников.      Возможен удаленный формат работы  ",Полная занятость,Полный день,От 3 до 6 лет,,6.0,50252.08333333334,3.0,42472.22222222222,старший системный администратор,Знать и иметь практический опыт работы с сетевыми технологиями и протоколами (Уровень Cisco CCNP И/ИЛИ опыт работы с сетевыми...,"Устранять неисправности в сетевой инфраструктуре наших клиентов (решение инцидентов). Администрировать сетевое оборудование (Routers, Switches, Load Balancers, Wireless AP and Controllers...",0.8333333333333334,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Новосибирск,Ростелеком,2019-12-02T14:59:53+0300,"  Присоединяйся сейчас и ты станешь частью большой истории!     Чем предстоит заниматься:      Прикладным администрированием и эксплуатацией инфраструктуры CRM Amdocs 8.1;   Провидением работ по поддержанию доступности и непрерывности системы.     Что ты должен знать/уметь:     Опыт работы с Linux;   Опыт работы с СУБД (Oracle, Postgre);   Знание и опыт работы с Elasticsearch, Logstash;   Опыт написания SQL запросов;     Коммуникабельность, умение организовать процесс взаимодействия нескольких команд в процессе решения проблемы.       Для тебя:     Работа в крупной телекоммуникационной компании федерального уровня;   Заработная плата полностью &quot;белая&quot; (оклад+квартальные премии 20% + годовой бонус 15%);   ИС — 3 месяца, отпуск по ТК как у всех людей;   Удобный офис в Новосибирске, который расположен по адресу: Дуси Ковульчука;   График работы: 5/2, выходные: сб., вс., все государственные праздники;   Обучение и повышение квалификации за счет компании (как внутренние, так и внешние курсы и тренинги);   Интересные задачи и перспективы развития.   ",Полная занятость,Полный день,От 1 года до 3 лет,|Java|SQL|Linux|MS SQL|Информационные технологии,3.0,50252.08333333334,1.0,42472.22222222222,прикладной администратор сrm amdoсs,"Опыт работы с Linux. Опыт работы с СУБД (Oracle, Postgre). Знание и опыт работы с Elasticsearch, Logstash. Опыт написания SQL...",Прикладным администрированием и эксплуатацией инфраструктуры CRM Amdocs 8.1. Провидением работ по поддержанию доступности и непрерывности системы.,0.36666666666666664,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
Новосибирск,Иверс-Авто,2019-11-25T06:48:45+0300,"  Требования:    Понимание ИТ-инфраструктуры   Навыки обслуживания компьютера (железо, софт)   Лояльность к пользователям   Обучаемость и дружеские отношения с гуглом   Опыт работы с видеонаблюдением, скд, паяльником        Обязанности:    поддержка пользователей (консультации, настройки, поиск проблем и т.д.)   ведение документации лвс, учет оборудования и сервисного обслуживания   взаимодействие с провайдерами, поставщиками оборудования, ремонтными/обслуживающими организациями   монтаж/настройка/обслуживание лвс, видеонаблюдения, скд, телефонии, периферийного оборудования, стационарных и мобильных рабочих мест   основное время работы в офисе, при необходимости выезд на объекты (магазины, склады)        Условия:    Официальное трудоустройство, своевременная оплата труда, скидка на продукцию компании, возможность обучения, дружелюбный коллектив.     ",Полная занятость,Полный день,От 1 года до 3 лет,|Настройка ПК|Windows 7|Сборка ПК|Техническое обслуживание|Информационные технологии,3.0,50252.08333333334,1.0,30000.0,помощник системного администратора,"Понимание ИТ-инфраструктуры. Навыки обслуживания компьютера (железо, софт). Лояльность к пользователям. Обучаемость и дружеские отношения с гуглом. Опыт работы с...","Поддержка пользователей (консультации, настройки, поиск проблем и т.д.). Ведение документации лвс, учет оборудования и сервисного обслуживания. Взаимодействие с провайдерами...",0.6,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
Новосибирск,Сервис-Интегратор,2019-12-04T12:50:59+0300," Обязанности:       Оказание технической поддержки компании в регионах Новосибирск, Линево, Чита, Новая Чара, Хабаровский край, Сахалин, Нерюнгри.       Обслуживание парка компьютерной техники, оргтехники, локальной сети.       Консультация пользователей.       Закупка и настройка оборудования и ПО.       Диагностика программных и аппаратных неисправностей в пользовательских ПК и периферийном оборудовании.       Администрирование операционных систем на базе MS Windows.       Требования:       Знание пользовательских OC Windows 7-10       Знание принципов работы доменных сетей.       Опыт администрирования окружения Windows Server: Active Directory, Принт-сервер, Файл-сервер.       Работа с провайдерами услуг (спутниковый, наземный, мобильный интернет).       Понимание работы IP телефонии и настройка конечный устройств.       Опыт работы с сетевым оборудованием (Wi-Fi, коммутаторы).       Опыт работы и обслуживания GPS устройств, видеорегистраторов, видеокамер, тахографов, датчиков топлива для автомашин.       Условия:       Работа в крупной транспортной компании.       Оформление согласно ТК РФ, стабильная «белая» заработная плата.   Комфортный офис в центре города - ул.Советская БЦ Кронос.       в группе поддержке 2 специалиста, график работы - с 7:00 до 16:00 (с 3:00 до 12:00 мск) и с 8:00 до 17:00 (с 4:00 до 13:00 мск).     ",Полная занятость,Полный день,От 1 года до 3 лет,|Active Directory|Администрирование сетевого оборудования|Windows Server 2003|TCP/IP|Настройка сетевых подключений,3.0,40000.0,1.0,42472.22222222222,системный администратор,"Знание пользовательских OC Windows 7-10. Знание принципов работы доменных сетей. Опыт администрирования окружения Windows Server: Active Directory, Принт-сервер...","Оказание технической поддержки компании в регионах Новосибирск, Линево, Чита, Новая Чара, Хабаровский край, Сахалин, Нерюнгри. Обслуживание парка компьютерной техники, оргтехники...",0.3,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1
Новосибирск,ВилайнТв,2019-12-13T14:35:25+0300,"     Приглашаем DevOps инженера для нашего крупного облачного хранилища. Интересные проекты, молодой и веселый коллектив, офис в центре Новосибирска, стабильная и высокая зарплата.        Требуется опыт работы с        Ubuntu/Debian       Bash       GIT       Ansible       Docker            Плюсом будет        Опыт работы kubernetes       Опыт поддержки CI/CD систем (Jenkins или др.)            Обязанности        Построение, автоматизация и поддержка prod/dev инфраструктуры            У нас придется иметь дело с:        Ubuntu       Ansible       PerconaDB (Galera Cluster), Mongodb, PostgreSQL       Виртуализация Proxmox (KVM,LXC), Docker (dev env)       Система мониторинга Zabbix       Обработка логов rsyslog, filebeat, logstash, graylog, elasticsearch       Сервисы: nginx, pm2, supervisor, php-fpm, memcached, redis, amq, ignite, haproxy, postfix etc.       Приложения Go, Java, nodejs, php, python       OpenStack Swift как основное хранилище       Jenkins       JIRA, Confluence        Условия        Трудоустройство согласно ТК РФ;       Испытательный срок 1 -3 месяца;       Удобный офис: г. Новосибирск, м. Покрышкина       Гибкий график работы       Бесплатные обеды и печеньки       ДМС       Оплата курсов повышения квалификации     ",Полная занятость,Полный день,От 1 года до 3 лет,|Ubuntu Server|Virtualization|Nginx|MySQL|Linux|Администрирование серверов Linux|Debian|Apache HTTP Server|Networking|Zabbix|Jenkins|Postfix|PostgreSQL|Node.js|MongoDB|KVM|Atlassian Jira,3.0,50252.08333333334,1.0,80000.0,системный администратор администратор,Ubuntu/Debian. Bash. GIT. Ansible. Docker. Опыт работы kubernetes. Опыт поддержки CI/CD систем (Jenkins или др.).,"Построение, автоматизация и поддержка prod/dev инфраструктуры.",0.0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
Новосибирск,Брокеркредитсервис,2019-12-12T08:17:12+0300,"   Финансовая группа &quot;БКС&quot;   приглашает в команду  Системного администратора          Чем предстоит заниматься:      Настройка, сопровождение рабочих мест пользователей под OS Windows 7,8, 10.      Пожелания к кандидату:      Опыт работы в корпоративной среде AD, GP, remote control.   Навыки тестирования, выявления неисправностей, восстановления работоспособности desktop computer.   Опыт администрирование OS Windows 7,8, 10 (Install, Deployment, Troubleshooting).   Знание основ сетевого коммутирования, сетевого взаимодействия.      Мы предлагаем:      Оформление согласно ТК РФ.   Возможности профессионального и личного роста.   Расположение офиса - м. Площадь Ленина.   Льготное приобретение фитнеса в компании World Class, Фитнес клуб Европа; X-FIT.   Внутрикорпоративный футбол и баскетбол.   Обучение английскому языку со скидкой прямо в офисе и дистанционно.   Корпоративная столовая в офисе.   ",Полная занятость,Полный день,От 1 года до 3 лет,|Windows Os,3.0,50252.08333333334,1.0,42472.22222222222,системный администратор,"Опыт работы в корпоративной среде AD, GP, remote control. Навыки тестирования, выявления неисправностей, восстановления работоспособности desktop computer. Опыт администрирование OS...","Настройка, сопровождение рабочих мест пользователей под OS Windows 7,8, 10.",0.03333333333333333,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
