city,company-name,date,description,employment-form,employment-schedule,experience,key_skills,max-experience,max-salary,min-experience,min-salary,name,requirements,responsibilities,days_from_publish,min-salary-group,max-salary-group,city: Екатеринбург,city: Казань,city: Москва,city: Новосибирск,city: Санкт-Петербург,experience: Более 6 лет,experience: Нет опыта,experience: От 1 года до 3 лет,experience: От 3 до 6 лет,employment-form: Полная занятость,employment-form: Проектная работа,employment-form: Стажировка,employment-form: Частичная занятость,employment-schedule: Вахтовый метод,employment-schedule: Гибкий график,employment-schedule: Полный день,employment-schedule: Сменный график,employment-schedule: Удаленная работа,грамотная речь,английский язык,работа в команде,управление проектами,пользователь пк,информационные технологии,грамотность,работа с большим объемом информации,обучение и развитие,деловая переписка,other
Санкт-Петербург,Ростелеком,2019-11-20T08:47:12+0300," Обязанности:     Настройка и эксплуатация защищенных сетей передачи данных на основе отечественных сертифицированных решений (компаний S-Terra, Код Безопасности и др.)   Участие в проектах по построению и дальнейшей эксплуатации защищенных сетей   Ведение эксплуатационной документации   Коммуникация с заказчиками   Возможны выезды на объекты заказчиков для решения инцидентов и проведения регламентных работ (в большинстве случаев для выездов будут привлекаться менее квалифицированные сотрудники, потребуется координация и контроль их действий)     Требования:     Опыт работы в роли инженера по эксплуатации криптографического оборудования от 2-х лет   Знание сетевых технологий (маршрутизация, коммутация, NAT, ACL на уровне CCNA);   Опыт настройки и эксплуатации отечественных СКЗИ (S-Terra, континент и/или другие);   Приветствуется опыт настройки IDS/IPS, TLS-шлюзов, МСЭ, систем контентной фильтрации, написания скриптов;   Знание законодательства РФ в сфере обеспечения криптографической защиты каналов;   Наличие сертификатов о прохождении курсов работы с оборудованием и программными средствами СКЗИ желательно.     Условия:     Работа с профессионалами команды Центра Кибербезопасности и Защиты   Система бонусов по итогам работы за квартал и за год   ДМС   Корпоративная сотовая связь   Возможности карьерного роста и профессионального развития в различных направлениях ИБ   Свобода в выборе стиля одежды   ",Полная занятость,Полный день,От 1 года до 3 лет,|Информационная безопасность|Аудит безопасности|Средства криптографической защиты информации|Администрирование сетевого оборудования|Информационные технологии,3.0,64230.43478260869,1.0,51779.66101694915,главный специалист по администрированию скзи,"Опыт работы в роли инженера по эксплуатации криптографического оборудования от 2-х лет. Знание сетевых технологий (маршрутизация, коммутация, NAT, ACL...","Настройка и эксплуатация защищенных сетей передачи данных на основе отечественных сертифицированных решений (компаний S-Terra, Код Безопасности и др.). ",0.7666666666666667,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
Санкт-Петербург,Emergn (ex. Return on Intelligence),2019-11-23T10:55:53+0300,"  Responsibilities:      Determining of business needs and requirements;   Requirements elaboration and management;   Operational objectives determining and sharing them with the development team;   System requirement and specifications maintenance;   Providing references for end users by preparing and maintaining user documentation;      Our expectations from you:      At least 2 years of experience in the field of business analysis, requirements elaboration and management;   Proven record of professional experience with foreign customers;   Hands-on experience with Agile methodologies, backlog, acceptance and test criteria management;   Ability to work within a team environment;   Good presentation and communication skills;   English language at Upper-Intermediate or higher level.      We offer:      ​​​​​​Competitive salary (will be discussed with a successful candidate);   Opportunities for professional and career growth;   Flexible working schedule;   Friendly dynamic international Agile team;   Comfortable office close to Moskovskaya metro station with free shuttles;   Company-paid car and bicycle parking;   Fruits, snacks and fully equipped kitchens in the office;   Recreational zones, play-rooms;   Voluntary health insurance for employees including dental services and a doctor in the office;   Training programs, including English and French classes;   Opportunity to travel to professional conferences, external courses, and seminars;   Help in relocating.   ",Полная занятость,Гибкий график,От 1 года до 3 лет,|Business Analysis|Project management|Analytical skills|Presentation skills|UML|Scrum|Английский язык|System Analysis|BPMN,3.0,64230.43478260869,1.0,51779.66101694915,system analyst business analyst,"At least 2 years of experience in the field of business analysis, requirements elaboration and management. Proven record of professional...",Determining of business needs and requirements. Requirements elaboration and management. Operational objectives determining and sharing them with the development team. ,0.6666666666666666,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Санкт-Петербург,Softline,2019-12-12T09:41:00+0300," Задачи:     Оказание пресейл-поддержки по направлению Инфраструктурных решений (Microsoft, виртуализация, тех. Поддержка)   Поддержка менеджеров блока продаж в проведении переговоров с заказчиками, подготовке технико-коммерческих предложений   Участие в развитии продаж услуг направления (обучение менеджеров по продажам, участие в маркетинговых мероприятиях компании в качестве докладчика на семинарах/конференциях, подготовка материалов для менеджеров по продажам и заказчиков);   Консультирование сотрудников отдела продаж по направлению Инфраструктуры;   Мониторинг и поддержка процесса реализации проектов.     Мы ожидаем:     Знания на уровне пресейла/архитектора в области построения эффективной ИТ-инфраструктуры;   Подготовка коммерческих предложений (с включением при необходимости технического персонала – Архитектора решений Мicrosoft, представителей вендоров, менеджера по продажам);   Опыт проведения публичных выступлений и презентаций   Участие в переговорах с первыми лицами компаний (корпоративный бизнес –промышленность, гос.структуры, коммерческие компании, ритейл, телеком);     Мы предлагаем:     работа под флагом международной IT- Компании (26 лет успешной работы на рынке IT) (ТОП -3 крупнейших российских ИТ компаний);   адекватное руководство и отличный коллектив, доступность собственника;   обучение (1-2 раза в год + внутреннее обучение);   выездные конференции, обучение и обмен опытом;   корпоративная мобильная связь и ДМС;   график работы 5/2‚ с 09.00 до 18.00 с возможностью корректировки.   ",Полная занятость,Полный день,От 1 года до 3 лет,|Пресейл|Virtualization|VMware|Ведение переговоров|IT инфраструктура|Hyper-V,3.0,64230.43478260869,1.0,51779.66101694915,эксперт по инфраструктурным решениям,Знания на уровне пресейла/архитектора в области построения эффективной ИТ-инфраструктуры. Опыт проведения публичных выступлений и презентаций.,"Оказание пресейл-поддержки по направлению Инфраструктурных решений (Microsoft, виртуализация, тех. Поддержка). Поддержка менеджеров блока продаж в проведении переговоров с заказчиками...",0.03333333333333333,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Санкт-Петербург,SEMrush,2019-11-17T11:21:10+0300,"  SEMrush  - международная IT компания. Центр разработки находится в Санкт-Петербурге, также есть представительства в США, Чехии и на Кипре.   Мы создали уникальный инструмент для профессионалов в области интернет-маркетинга. Наши конечные пользователи - интернет-маркетологи, аналитики и просто владельцы веб-сайтов, которые хотят оценить положение своего продукта в Сети и отследить активность конкурентов.   SEMrush состоит из множества сервисов, которые нам помогают технически реализовывать и развивать вот уже более 30 команд разработки! В развитии самого продукта нам помогает команда Product Owners и команды маркетинга.   В данный момент, мы находимся в поисках  специалиста по продажам  (регионы - Германия, Австрия, Швейцария)   Пожалуйста, прикладывайте к отклику  видео-презентацию  длительностью  2-3 минуты  на русском языке, с ответами на вопросы: рассказ о себе и почему вас заинтересовала эта вакансия. Это может быть ссылка на любой файлообменник или видео-хостинг в сопроводительном письме.    Какие задачи мы предлагаем:      Активный поиск новых клиентов и развитие продаж в регионах Германии, Австрии, Швейцарии   Обработка входящих запросов от клиентов   Проведение презентаций клиентам online   Тесное взаимодействие с региональной командой маркетинга   Информирование потенциальных клиентов о возможностях сервиса и его стоимости   Занесение информации по каждому клиенту в базу данных компании   Подготовка отчетов      Мы ждём от Вас:      Наличие опыта В2В продаж на европейском рынке   Свободное владение немецким и английским языками (С1/С2)   Отличные навыки поиска информации в Internet   Отличные устные и письменные коммуникативные навыки   Работоспособность, инициативность и настойчивость в достижении результатов, творческий подход к процессу продаж   Желание развиваться в области продаж и работы с клиентами   Опыт работы в CRM системе      Будем рады, если Вы:      Проходили практику/стажировку за рубежом или с активным использованием иностранного языка   Имеете представление о SEO / SEM / SMM и вас не пугают слова PPC, CTR   Имеете опыт продаж интернет-сервисов или работы в контактном центре с «холодными» продажами   Имеете европейский диплом о высшем образовании      Что мы готовы предложить:      Официальное оформление с первого рабочего дня с выплатой заработной платы по ТК РФ   Плавающее начало рабочего дня (с 9.00 до 12.00)   Рост заработной платы, соразмерный Вашему вкладу в наш проект   Корпоративное обучение (тренинги, семинары, участие в конференциях)   Компенсация занятий английским языком   Компенсация занятий спортом (до 50%)   ДМС со стоматологией   ",Полная занятость,Полный день,От 3 до 6 лет,,6.0,64230.43478260869,3.0,51779.66101694915,sales speсialist,Наличие опыта В2В продаж на европейском рынке. Свободное владение немецким и английским языками (С1/С2). ,"Активный поиск новых клиентов и развитие продаж в регионах Германии, Австрии, Швейцарии. Обработка входящих запросов от клиентов. Проведение презентаций клиентам...",0.8666666666666667,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Санкт-Петербург,КОРУС Консалтинг,2019-11-29T12:46:53+0300,"  Группа компаний &quot;КОРУС Консалтинг&quot; - ведущий системный интегратор, в связи с расширением бизнеса, приглашает крутых специалистов :)     Помимо того, что мы работаем с очень крупными клиентами, за счет разнонаправленности бизнеса у нас есть возможность использовать кроссплатформенные решения, что дает возможность получить огромный плюс в вашу профессиональную карму!    Важно: данная вакансия связана с командировками в Амурскую область. Примерный график: 2 недели в командировке, 6 недель дома. И так до декабря 2019 г.   Пожалуйста, учитывайте этот момент при отклике :)    Обязанности :     Управление функциональной архитектурой Решения на базе 1С: анализ требований заказчика, выработка проектных решений   Согласование заданий на разработку/доработку функционала системы, разработанных аналитиками;   Оказание консультационной поддержки аналитикам и программистам при разработке функциональных требований и технических заданий, выбор наиболее оптимального способа реализации;   участие во внедрении оптимизированных процессов (согласование сценариев тестирования, контроль результатов тестирования и согласование протоколов), разработка рекомендаций по изменению бизнес-процессов;      Требования:      Опыт участия в проектах по автоматизации процессов на базе платформы 1С в качестве функционального архитектора или старшего аналитика от 3-х лет;   Знание одной или нескольких предметных областей, разделов учета на уровне эксперта (бухгалтерский учет, управленческий учет и бюджетирование, торгово-складской учет, производственный учет и т.п.);   Знание специфики процессов компаний строительной отрасли (как преимущество, но не критично)      Наше предложение:      гибкий график работы;   возможности обучения и повышения квалификации за счет компании;   изучение английского языка + бесплатная практика с носителями (KORUS english club);   бесплатные занятия футболом и волейболом;   ДМС, компенсация мобильной связи;   помощь и поддержка на всех этапах работы;   официальное трудоустройство и заработную плату, а ещё проектные бонусы;   умных, адекватных и симпатичных руководителей и коллег;   свежий кофе, чай и вкусняшки также в наличии!   ",Полная занятость,Полный день,От 3 до 6 лет,,6.0,64230.43478260869,3.0,51779.66101694915,функциональный архитектор,Опыт участия в проектах по автоматизации процессов на базе платформы 1С в качестве функционального архитектора или старшего аналитика от...,"Управление функциональной архитектурой Решения на базе 1С: анализ требований заказчика, выработка проектных решений. Согласование заданий на разработку/доработку функционала...",0.4666666666666667,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Санкт-Петербург,KubRu,2019-12-08T11:06:01+0300," Для тех кто заинтересован в своём развитии и будущем рассматриваем релокацию в Красную Поляну (Сочи).   Удаленная работа - рассматривается.     Работа с источниками трафика:  - Яндекс Директ; - Google Ads;    Опыт работы по одной из сфер:  недвижимость, авто (дц), медицина (клиники, реабилитация, лечение от зависимостей), страхование (мед/жизни, авто), travel        Эта вакансия для Вас, если вы хотите:      Окружить себя единомышленниками;   Научиться привлекать лиды в абсолютно любой бизнес;   Работать в амбициозном, молодом и быстро развивающемся коллективе.          Требования:      Практический опыт прохождения модерации в Google Ads в частности;   Опыт запуска рекламных кампаний в США, рек.формат Call only;   Понимание принципов аукциона и как с ним работать в зависимости от разных условий;   Опыт запуска рекламных кампаний с оптимизацией по конверсиям;   Практический опыт подбора рекламных форматов и их тестирования;   Разрабатывать, настраивать, анализировать и оптимизировать рекламные кампании в Яндекс Директ и Google Ads;   Умение работать с мастером отчетов, Яндекс Метрикой, Google Analytics (это минимальная база);   Опыта работы с аналитикой и понимание как интегрировать в проект: Google Analytics, Yandex Metrika, Call-tracking, RoiStat, UtmStat;   Работа с сервисами автоматизации и оптимизации рекламных кампаний K-50, Optimizer, GetDirect, Click;          Условия :     Гибкий график – 8 часов;   Возможна работа на удаленной основе;   Испытательный срок 2 месяца;   Бонусы и премии (размер зависит от результатов);   Дружный молодой коллектив;   Регулярное обучение за счет компании по лидогенерации рядом с профессионалами высокого класса;   Офис в Красной Поляне (Сочи);   Зона отдыха со всеми удобствами в офисе;   Работа только с закрытыми мега-крутыми проектами;   Тимбилдинги в Сочи: вело, квадро, горные лыжи и сноуборд.              В отклике напишите:      Краткое описание Вашего опыта (вне резюме);   Примеры последних проектов над которым работали и результаты.      Дополнительно:    Будьте готовы после собеседования пройти тестовое задание. ",Полная занятость,Удаленная работа,От 1 года до 3 лет,|Яндекс.Метрика|Google Analytics|Контекстная реклама|Продвижение за рубежом|Аналитика|Интернет-реклама|Интернет маркетинг|Google AdWords|Яндекс.Директ|Веб-аналитика|Маркетинговый анализ|Планирование рекламных кампаний|Управление интернет-проектами|Работа с системами аналитики|Работа с директ командером|Автоматизация контекстных кампаний|Реклама,3.0,40000.0,1.0,20000.0,специалист по контекстной рекламе,"Практический опыт прохождения модерации в Google Ads в частности. Опыт запуска рекламных кампаний в США, рек.формат Call only. ","Работа с источниками трафика: - Яндекс Директ. - Google Ads. Работа с сервисами автоматизации и оптимизации рекламных кампаний K-50, Optimizer, GetDirect...",0.16666666666666666,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
Санкт-Петербург,ИнфоТеКС,2019-12-09T14:34:10+0300," ГК &quot;ИнфоТеКС&quot;, входящая в ТОП-5 компаний России в сфере защиты информации, лидер в разработке средств защиты информации, приглашает в команду системного архитектора.    Интересные задачи:       Разработка и развитие архитектуры системы;   Проведение архитектурных и технологических исследований;   Обеспечение соответствия спроектированного решения требованиям регуляторов;   Участие в оптимизации разработанного программного обеспечения;   Разработка проектной и технической документации.      Ожидания от квалификации:      Языки: Java (версия 8 и выше);   Опыт разработки под Linux;   Уверенное знание SQL;   Опыт работы с Kafka/RabbitMQ/NATS;   Технологии и протоколы: Spring (Spring Boot), Hibernate, REST;   Системы сборки: Apache Maven;   Опыт работы с TeamCity/ GitLab;   Опыт работы с GIT;   Опыт составления конфигурации серверов.      Преимущество:      Опыт работы с Nginx и/или Tomcat;   Опыт разработки высоконагруженных приложений;   Опыт работы с кэшем (Redis) или in-memory DB (Tarantool);   Умение работать с NoSQL базами;   Опыт работы с PostgreSQL;   Знание и опыт разработки на С/С++.      Условия работы:      Работа в офисе в Санкт-Петербурге (м. Чернышевская);   Полное соблюдение трудового законодательства РФ, оплачиваемые отпуска и больничные листы, &quot;белая&quot; заработная плата;   Начало работы с 7.00 до 11.00, продолжительность рабочего дня 8 часов + 1 час на обед.   Оплачиваемое работодателем питание в офисе или кафе;   ДМС (добровольное медицинское страхование) - различные варианты программ, страховка от несчастных случаев;   Корпоративные мероприятия и спортивные инициативы;   Компенсация фитнеса;   Изучение английского в офисе компании;   Возможность получения профессиональных сертификатов и прохождения курсов повышения квалификации за счёт компании.   ",Полная занятость,Полный день,От 3 до 6 лет,|Git|Java|Linux|SQL|Apache Maven,6.0,64230.43478260869,3.0,51779.66101694915,системный архитектор,Языки: Java (версия 8 и выше). Опыт разработки под Linux. Уверенное знание SQL. Опыт работы с Kafka/RabbitMQ/NATS. ,Разработка и развитие архитектуры системы. Проведение архитектурных и технологических исследований. Обеспечение соответствия спроектированного решения требованиям регуляторов. Участие в оптимизации разработанного...,0.13333333333333333,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Санкт-Петербург,Ready for Sky,2019-12-10T12:17:10+0300,"   Ready for Sky   — международная компания, создающая платформу интернета вещей для мелкой и крупной бытовой техники. Мы одни из лидеров рынка IoT-платформ с 2014 года и 1,5 млн. аудиторией пользователей.   В данный момент мы ищем backend архитектора для разработки нашего FoodTech сервиса - сообщества для обмена рецептами, видео и мастер-классами по кулинарии с интеграцией собственного маркетплейса для покупки продуктов питания.    Чем предстоит заниматься:      Распределять задачи для реализации в backend или frontend разработке;   Формировать сценарии взаимодействия с общими ресурсами платформы;   Разрабатывать архитектуру MVP;   Составлять рекомендации по выбору стека технологий;   Принимать решения по разработке для пяти сервисов;   Вести техническую документацию.      Мы ожидаем от тебя:      Опыт работы с микросервисной архитектурой, REST API, GraphQL, брокерами сообщений (RabbitMQ, Kafka), реляционными и нереляционными БД   Опыт переноса старого стека на новый;   Опыт разработки на php, go, python;   Уверенных знаний принципов Unix систем.      Мы предлагаем:      уникальные перспективы развития в проектах &quot;интернет вещей&quot;;   работа в профессиональном и увлечённом коллективе;   действительно гибкое начало рабочего дня (обязательные часы присутствия в офисе с 12:00 до 17:00);   возможность посещать конференции и выставки в России, Европе, Китае;   после испытательного срока: ДМС/компенсация спорта, корпоративный англ.язык;   развозку от м. Нарвская до офиса и обратно;   кофе, чай, сладости в офисе;      *Уровень дохода обсудим на собеседовании с успешным кандидатом.      Давай создавать будущее вместе!   ",Полная занятость,Гибкий график,Более 6 лет,,,64230.43478260869,6.0,51779.66101694915,software arсhiteсt,"Опыт работы с микросервисной архитектурой, REST API, GraphQL, брокерами сообщений (RabbitMQ, Kafka), реляционными и нереляционными БД. Опыт переноса старого стека...",Распределять задачи для реализации в backend или frontend разработке. Формировать сценарии взаимодействия с общими ресурсами платформы. Разрабатывать архитектуру MVP. ,0.1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Санкт-Петербург,МегаФон,2019-12-10T09:35:04+0300,"  Основные области ответственности:    - Администрирование тестовых стендов облачной инфраструктуры на базе архитектуры OpenStack и Cloud VIO VMWare Администрирование компонент облачной инфраструктуры, и элементов управления Внедрение элементов автоматизации процессов развёртывания и тестирования Проектирование, разработка дизайна и тестирование решений инфраструктуры облачных приложений. Выполнение on-boarding процедур для новых сетевых функций Подготовка шаблонов и playbook (ansible, puppet) Поддержка инфраструктуры linux based серверов Подготовка рекомендаций по внедрению на коммерческой сети МегаФон Оказание консультационных услуг и решение исследовательских задач для подразделений компании    Требования:    Знание основ сетевых технологи и построения телекоммуникационных сервисов; Глубокие знания администрирования ОС на базе Linux; Глубокие знания администрирования сетей Lan/Wan; Знания о микросервисной архитектуре, контейнерах Опыт работы со средами виртуализации VMWare и KVM; Опыт написания playbook для автоматизации развертывания серверов, понимание процессов СI/CD, знание инструментов поддержки процессов (Jenkins) Опыт работы с аппаратной базой инфраструктуры ЦОД Опыт работы с OpenStack Ориентированность на исследовательскую, практическую работу, нацеленность на результат Опыт работы в указанной сфере не менее 5 лет         ",Полная занятость,Полный день,От 3 до 6 лет,,6.0,64230.43478260869,3.0,51779.66101694915,ведущий эксперт по виртуализация сетевой инфраструктуры,Знание основ сетевых технологи и построения телекоммуникационных сервисов. Глубокие знания администрирования ОС на базе Linux. Глубокие знания администрирования сетей Lan...,"Администрирование тестовых стендов облачной инфраструктуры на базе архитектуры OpenStack и Cloud VIO VMWare. Администрирование компонент облачной инфраструктуры, и элементов управления. ",0.1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Санкт-Петербург,Netwrix Corporation,2019-11-25T17:38:46+0300,"  WHO WE ARE:    We are a rapidly growing technology company of dedicated professionals striving to make a difference in the world of data security. Our platform, Netwrix Auditor, empowers organizations to minimize the risk of data breaches and ensure regulatory compliance by proactively reducing the exposure of sensitive data and promptly detecting policy violations and suspicious user behavior.   This out-of-the-box solution for Windows/Linux is used by thousands of mid-sized and enterprise customers all over the globe.   The company is headquartered in Irvine, California, and has regional offices in the U.S. (Ohio), the UK, Benelux, France, Germany, Italy, the Czech Republic, India, Singapore and Russia (St. Petersburg).   The Russian branch of Netwrix Corporation continues to evolve. Now we are looking for  back-end professionals  with deep knowledge of  .NET  technology stack.    SUMMARY:     The Senior Software Engineer role requires working with Product Management and R&amp;D teams to research and implement solutions to monitor and audit different infrastructure systems such as operating system, data storages and network. It is an opportunity to know in-depth internal technical details of Windows, Active Directory, SharePoint, VMWare, Exchange, Office 365 and Azure Active Directory to build and maintain efficient services to address the growing demand of Netwrix business. This position involves getting a deeper understanding of what happened in observed systems, finding ways to monitor them, building solutions from design to delivery.    DUTIES:      Develop services to monitor different types of systems;   Investigate design, prototype and evaluate technical feasibility to do audit;   Develop specification documents and component architecture;   Develop unit tests, participate in code review;   Collaborate effectively with peer teams to deliver robust engineering product.      REQUIREMENTS:       B.S. degree in Computer Science;   5+ years of industry experience building enterprise level production software systems;   5+ years of experience in C# programming.      THE FOLLOWING IS A PLUS  :      Experience with one/some of Active Directory, SharePoint, Exchange Server, VMware, HyperV, SQL Server;   Experience in writing scalable, multithreaded applications;   C++ knowledge;   Experience in converting high-level technical requirements into successful solution through solid engineering design and implementation;   Strong sense of ownership and drive.      WE OFFER  :      Office in a modern business center right next to the “Staraya Derevnya” subway station;   Employment according to the Labor Code of the Russian Federation;   Competitive compensation depending on experience and skills;   Upbeat working environment;   Challenging projects and variety of tasks;   Flexible working hours and relaxed dress-code;   Extended medical insurance (including dental coverage and travel insurance);   Fitness compensation and company-paid sports activities (football, volleyball);   Free corporate English classes;   Opportunities for professional growth and promotion;   Opportunity to travel for professional conferences and trainings (including foreign countries);   Office library with specialized work-related books and magazines;   Awesome corporate events;   Lounge zone with kicker and ping-pong;   Well-equipped kitchen (coffee, tea, cookies and fruits). :)   ",Полная занятость,Полный день,От 3 до 6 лет,|C#|Visual Studio C#|.NET Framework|MS Visual Studio|Software Development,6.0,64230.43478260869,3.0,51779.66101694915,senior software engineer,B.S. degree in Computer Science. 5+ years of industry experience building enterprise level production software systems. ,"Develop services to monitor different types of systems. Investigate design, prototype and evaluate technical feasibility to do audit. ",0.6,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Санкт-Петербург,Netcracker Technology Corp.,2019-12-11T18:40:05+0300," Netcracker is a forward-looking, software technology company providing mission-critical solutions to communication service providers around the globe. Every year since our founding in 1993, we have demonstrated significant growth, strong profitability, and highly credible thought leadership. The reason we continue to thrive in today’s highly challenging and competitive market is simple: our ability to recruit and retain the best talent in the industry. If you’re ready to move your career forward and be recognized for the unique talent and skillset you bring, take a look at the opportunities below and apply for a position    Cloud Engineer     Responsibilities:      Deployment of PaaS (OpenShift) platform in OpenStack cloud environments.   Creation and maintenance of templates, deployment configuration files, scripts for deployment of applications in OpenStack and Openshift cloud environments.   Deployment and troubleshooting of applications in OpenStack and OpenShift cloud environments.   Contribution to application support knowledge base.      Requirements, several of the following competences:      Experience in SaaS and PaaS support or implementation projects as applications administrator, system administrator.   3 years of experience in Linux system administration (Red Hat, CentOS, Ubuntu, Debian).   Experience in build or support of highly available solutions with Linux platform.   Strong practical knowledge of containerized applications: OpenShift, kubernetes, docker.   Knowledge of JBoss or Wildfly application server.   Knowledge of Kafka, Zookeeper, RabbitMQ.   Understanding of Continuous Delivery and DevOps methods.   Strong knowledge in networking concepts and protocols.   Practical experience in scripting (Ansible, bash).   This position requires being part of a 24×7 on-call support team.      Will be of advantage, any of the following competences:      Knowledge and experience in virtualization technologies: OpenStack, VMware.   Knowledge of cloud storage file systems (CEPH, gluster).   Knowledge of PostgreSQL database, Cassandra database, etcd.   Knowledge of HAproxy, Pacemaker, Corosync, keepalived.   Knowledge of logstash, greylog.   Experience in configuration management of medium and large environments with Jenkins, Puppet, AWX, salt automation tools (installation, writing manifests, troubleshooting, etc.).   Knowledge of programming languages (Python, Ruby, Groovy).   Understanding of network protocols.   Understanding of enterprise network architecture.      We offer  :      Opportunities for career development.   Opportunities to make business trips (Europe, LATAM, Australia, Japan, etc).   Professional growth in the international business environment.   Medical insurance for employees.   Friendly atmosphere, sports activities and corporate events.   Salary will be discussed individually with the successful candidate.   ",Полная занятость,Полный день,От 3 до 6 лет,|Python|Bash|Linux|PostgreSQL|Shell Scripting|Virtualization|OpenStack|Cassandra|Kafka|Docker|Mongo|Kubernetes,6.0,64230.43478260869,3.0,51779.66101694915,сloud engineer,"Experience in SaaS and PaaS support or implementation projects as applications administrator, system administrator. 3 years of experience in Linux...","Deployment of PaaS (OpenShift) platform in OpenStack cloud environments. Creation and maintenance of templates, deployment configuration files, scripts for deployment...",0.06666666666666667,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Санкт-Петербург,Билайн,2019-12-11T16:17:19+0300,"  Офис продаж – «визитная карточка» нашего бизнеса! И ты можешь стать частью передовой команды!     Ты:      Мечтаешь работать с технологиями, опережающими время и создающими будущее?   Стремишься быть в гуще событий, в команде таких же целеустремленных и драйвовых, как и ты?   Хочешь знать, как это – приходить на работу с удовольствием?   Уже получил высшее/среднее-профессиональное образование или заканчиваешь обучение и готов сделать первый шаг к своему успеху?      Чем ты будешь заниматься:      Продавать инновационные продукты и услуги Компании, делающие жизнь людей проще и лучше: крутые девайсы, смартфоны и аксессуары к ним!   Делиться своей экспертизой и знаниями, консультируя клиентов и помогая им решать самые разные задачи.      У тебя будет:      Крутая команда и помощь руководителя, активная жизнь: корпоративные праздники, открытое общение с коллегами в корпоративной сети и в реальном мире.   Вводное (с выплатой стипендии) и регулярное обучение - мир технологий быстро меняется, и ты будешь всегда в курсе самых актуальных новинок.   Возможность отлично зарабатывать: гарантированный оклад + премия!   Полностью официальное оформление и выплаты.   Дополнительные льготы и бонусы от компании: полис добровольного медицинского страхования (включает стоматологию), скидки на покупку девайсов, корпоративная мобильная связь и интернет и многое другое - ты сам убедишься в качестве наших услуг!   Удобное место и график работы (5/2, плавающие выходные, 2 варианта смен в день) (Все станции метро)          Специальные условия для кандидатов, имеющих опыт работы в сфере информационных технологий от полугода:       Оформление в штат без стажировки.         В Билайн мы развиваем и поддерживаем здоровую и безопасную рабочую среду.   Каждый сотрудник соблюдает Кодекс поведения, внутренние правила компании и придерживается принципов деловой этики.   Мы поступаем честно и этично как по отношению к друг другу, так и к нашим внешним партнерам.    Мы верим в возможности человека и помогаем раскрыть их даже тем, у кого нет опыта!     Приходи, б  удет круто! #яработаювбилайн #хочувбилайн #followbeeline  ",Полная занятость,Полный день,Нет опыта,,,105000.0,,45000.0,специалист офиса продаж и обслуживания,"Специальные условия для кандидатов, имеющих опыт работы в сфере информационных технологий от полугода: Каждый сотрудник соблюдает Кодекс поведения, внутренние правила...",Без обязанностей,0.06666666666666667,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
