city,company-name,date,description,employment-form,employment-schedule,experience,key_skills,max-experience,max-salary,min-experience,min-salary,name,requirements,responsibilities,days_from_publish,min-salary-group,max-salary-group,city: Екатеринбург,city: Казань,city: Москва,city: Новосибирск,city: Санкт-Петербург,experience: Более 6 лет,experience: Нет опыта,experience: От 1 года до 3 лет,experience: От 3 до 6 лет,employment-form: Полная занятость,employment-form: Проектная работа,employment-form: Стажировка,employment-form: Частичная занятость,employment-schedule: Вахтовый метод,employment-schedule: Гибкий график,employment-schedule: Полный день,employment-schedule: Сменный график,employment-schedule: Удаленная работа,грамотная речь,техническая поддержка,windows 7,работа в команде,пользователь пк,грамотность,работа с большим объемом информации,настройка пк,helpdesk,настройка по,other
Екатеринбург,Линк-Сервис,2019-12-04T15:44:40+0300," Обязанности:       Для начинающих специалистов, желающих развиваться в сфере IT технологий и сделать карьерный рост компания Линк-сервис предлагает вакансию в связи с расширением штата:  специалист службы технической поддержки      Оказание технической поддержки клиентам компании   Консультирование клиентов на входящей линии     Требования:     основ компьютерной грамотности   грамотной и внятной речи, культуры общения   желания развиваться в сфере IT     Условия:     Работу в стабильной IT-компании   Оклад+мотивация • График работы: 5/2, 9-00 до 18-00   Обучение   ",Полная занятость,Полный день,Нет опыта,|Грамотная речь|Консультирование|Деловое общение|Работа в команде|Обучение и развитие,,37125.0,,29125.0,специалист службы технической поддержки,"Основ компьютерной грамотности. Грамотной и внятной речи, культуры общения. Желания развиваться в сфере IT.","Для начинающих специалистов, желающих развиваться в сфере IT технологий и сделать карьерный рост компания Линк-сервис предлагает вакансию в связи...",0.3,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
Екатеринбург,Яндекс,2019-12-03T10:37:40+0300," Недавно на Авто.ру заработал чат со службой поддержки — самый удобный в мире формат общения с пользователями. Поэтому мы расширяемся и разыскиваем увлеченных специалистов чат-поддержки.    Тебе предстоит:      помогать пользователям в чате быстро и эффективно;   отвечать на самые разные сообщения от «За что меня заблокировали?» до «Хочу промокод!»;   поддерживать разговоры на любую тему;   общаться с менеджерами и разработчиками.      Мы работаем:      чтобы помочь людям, а не «закрыть тикет»;   без скриптов, канцеляризмов и шаблонов, потому что каждое сообщение требует своего уникального ответа;   в дружной команде, где все помогают друг другу.      Ты нам подходишь, если ты:      легко находишь общий язык с любым собеседником;   искренне любишь помогать людям;   умеешь просто говорить о сложном;   пишешь грамотно и знаешь, что такое инфостиль;   не боишься брать на себя ответственность;   обладаешь чувством юмора (без этого вообще никак);   стремишься к лучшему результату.      Что мы предлагаем:      возможность работать из дома;   официальное трудоустройство;   график работы: 2/2/3 или 5/2;   обучение всем премудростям: у тебя будет наставник, который всегда поможет и подскажет, даже после обучения можно будет посоветоваться и обсудить все кейсы с коллегами.   ",Полная занятость,Удаленная работа,Нет опыта,|Грамотная письменная речь,,37125.0,,29125.0,специалист чат поддержки,Легко находишь общий язык с любым собеседником. Искренне любишь помогать людям.,Помогать пользователям в чате быстро и эффективно.,0.3333333333333333,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
Екатеринбург,Арбус,2019-12-12T08:06:08+0300," Мы – это компания ARBUS, лидер в сфере автоматизации HoReCa (ресторанный и гостиничный бизнес). Сегодня мы ищем Специалиста технической поддержки, уникального специалиста, который сможет работать и развиваться в ИТ-технологиях для сегмента HoReCa!   Мы ищем соучастника, коллегу и главного помощника нашим клиентам. Человека, который ценит свой труд и труд других людей, любит узнавать новое и хочет видеть результат своей работы. Тебе у нас понравится. Еще бы - офис недалеко от метро, драйвовый и очень продвинутый во всех отношениях коллектив, хороший официальный оклад. Даем возможность развиваться в карьерном и профессиональном плане, ставим интересные задачи, обучаем и поддерживаем.     Обязанности:  - обучение клиентов по работе с оборудованием и ПО - техническая поддержка пользователей - фиксация заявок клиентов в ServiceDesk - конфигурирование специализированного ПО - установка и конфигурирование специализированного компьютерного оборудования и POS-периферии     Требования:   способность и желание помогать людям  знание устройства компьютера, опыт администрирования ОС Windows     Условия:   трудоустройство согласно ТК (вся заработная плата белая)  компенсация сотовой связи  сменный график работы  чай и кофе для сотрудников  молодой и дружный коллектив  перспективы карьерного и профессионального роста!     Ключевые навыки  Техническая поддержка , Настройка ПК   Настройка сетевых подключений, Helpdesk, Администрирование сетевого оборудования, Техническое обслуживание, Консультирование клиентов по телефону, Windows 7, Настройка ПО Windows Server 2008 R2   Адрес: Уральская, Екатеринбург, Основинская, 8, оф 75. ",Полная занятость,Сменный график,От 1 года до 3 лет,|Техническая поддержка|Администрирование|Helpdesk,3.0,37125.0,1.0,30000.0,специалист технической поддержки,"способность и желание помогать людям.  знание устройства компьютера, опыт администрирования ОС Windows. Ключевые навыки.",обучение клиентов по работе с оборудованием и ПО. - техническая поддержка пользователей. - фиксация заявок клиентов в ServiceDesk. - конфигурирование специализированного ПО. - ,0.03333333333333333,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1
Екатеринбург,"Уральские авиалинии, Авиакомпания",2019-12-11T11:30:57+0300,"  Образование:  средне-специальное техническое    Опыт работы<u>:</u>  от 3-х лет        Режим работы и условия труда: <u> </u>полная занятость, полный рабочий день, с 8 до 17 часов.    Обязанности:    техническая поддержка сотрудников авиакомпании, сопровождение сервисов и ПО, написание инструкций и иной технической документации ",Полная занятость,Полный день,От 1 года до 3 лет,|Документальное сопровождение|Грамотность,3.0,37125.0,1.0,29125.0,специалист технической поддержки,Образование: средне-специальное техническое. Опыт работы: от 3-х лет.,"Техническая поддержка сотрудников авиакомпании, сопровождение сервисов и ПО, написание инструкций и иной технической документации.",0.06666666666666667,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
Екатеринбург,PROFMAX,2019-12-11T12:11:53+0300," Региональная сеть магазинов одежды и обуви &quot;Profmax&quot; приглашает на работу Специалиста службы поддержки покупателей.    Обязанности:    - Прием входящих обращений от покупателей;   - Обработка всех обращений от покупателей (жалобы, претензии, рекомендации и благодарности);   - Предоставление оперативного ответа на обращение покупателей;   - Увеличение количества обращений и определение систем приёма;   - Взаимодействия со смежными отделами, в рамках процесса поддержки покупателей.    Требования:    - Образование не ниже средне-специального;   - Опыт работы в call центре и тех. поддержке будет вашим преимуществом;   - Знание офисных программ и мессенджеров;   -Стрессоустойчивость, грамотная устная и письменная речь, коммуникабельность, ответственность, внимательность, вежливость.    Условия:    - Работа в крупной, стабильной компании;   - Официальное трудоустройство;   - По заработной плате рассматриваем ожидания кандидатов;   - График работы 5/2 с 9:00 до 18:00;   - Адрес работы ул. Лукиных (Уралмаш). ",Полная занятость,Полный день,Нет опыта,|Грамотная речь|Пользователь ПК|Работа с претензиями|Грамотность|Работа с жалобами клиентов,,37125.0,,29125.0,специалист службы поддержки покупателей,Образование не ниже средне-специального. - Опыт работы в call центре и тех. поддержке будет вашим преимуществом. - Знание офисных программ и...,"Прием входящих обращений от покупателей. - Обработка всех обращений от покупателей (жалобы, претензии, рекомендации и благодарности). - Предоставление оперативного ответа на обращение...",0.06666666666666667,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1
Екатеринбург,Арбус,2019-12-12T07:25:39+0300," Мы – это компания ARBUS, лидер в сфере автоматизации HoReCa (ресторанный и гостиничный бизнес). Сегодня мы ищем Выездного Специалиста технической поддержки, уникального специалиста, который сможет работать и развиваться в ИТ-технологиях для сегмента HoReCa! Рассмотрим варианты без опыта в аналогичной должности.   Мы ищем соучастника, коллегу и главного помощника нашим клиентам. Человека, который ценит свой труд и труд других людей, любит узнавать новое и хочет видеть результат своей работы. Тебе у нас понравится. Еще бы - офис недалеко от метро, драйвовый и очень продвинутый во всех отношениях коллектив, хороший официальный оклад. Даем возможность развиваться в карьерном и профессиональном плане, ставим интересные задачи, обучаем и поддерживаем.    Обязанности:      ремонт и диагностика неисправностей компьютерного, кассового оборудования и периферии   предпродажная подготовка, регистрация, настройка кассового оборудования (ККМ)   конфигурирование специализированного ПО   техническая поддержка пользователей 2ой линии по компьютерному, кассовому оборудованию и периферии     получение/отправка оборудования в транспортной компании, доставка/забор оборудования клиента       обучение клиентов по работе с оборудованием и ПО       Требования:    способность и желание помогать людям  знание устройства компьютера, опыт администрирования ОС Windows  готовность к разъездной работе  работа по удобному графику   Условия:    трудоустройство согласно ТК (вся заработная плата белая)  компенсация сотовой связи  рабочее место, персональный компьютер и остальное необходимое оборудование  чай и кофе для сотрудников  молодой и дружный коллектив  перспективы карьерного и профессионального роста!    разный характер работы ",Полная занятость,Полный день,Нет опыта,|Ремонт ПК|Windows 7|Сборка ПК|Настройка ПК|Windows Xp|Настройка ПО|Работа с людьми,,37125.0,,35000.0,специалист технической поддержки,"способность и желание помогать людям.  знание устройства компьютера, опыт администрирования ОС Windows.  готовность к разъездной работе.","Ремонт и диагностика неисправностей компьютерного, кассового оборудования и периферии. Предпродажная подготовка, регистрация, настройка кассового оборудования (ККМ). Конфигурирование специализированного ПО. ",0.03333333333333333,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1
Екатеринбург,СКБ-Банк,2019-11-18T06:46:50+0300," Рады видеть в кандидате:     Высшее/ неоконченное высшее образование.   Опыт работы системным или прикладным администратором.   Знание концепций и архитектуры БД Oracle.   Знание SQL, PL/SQL.   Опыт оптимизации планов выполнения запросов.   Английский язык, на уровне чтения технической документации.   Знание С++/С# будет плюсом.      Что предстоит делать:      Осуществлять II-ой уровень поддержки сотрудников Банка, по вопросам работы розничных систем, в т.ч. обработка запросов в naumen SD.   Производить настройку и внедрение доработок в рабочей базе, и ее взаимодействию с другими системами банка.   Обеспечивать бесперебойную работу розничных систем, конфиденциальность информации, получаемой в результате работы ПО.   Автоматизировать внутренние процессы.   Оптимизировать работу регламентных операций и производительности БД.      Мы предлагаем:      Работу в банке федерального масштаба (офисы во всех регионах России).   Официальное трудоустройство согласно ТК РФ.   Заработную плату по результатам собеседования.   Социальный пакет.   Компенсацию оплаты за бассейн.   Профессиональное обучение, возможность повышения квалификации.   Карьерный рост.   Возможность участвовать в развитии, предлагать идеи и технологии.   Услуги СКБ-банка на льготных условиях.   Интересную корпоративную жизнь.   Офис в центре города.   График работы с пн по пт с 8.30-17.30.   ",Полная занятость,Полный день,От 1 года до 3 лет,,3.0,37125.0,1.0,29125.0,специалист второй линии технической поддержки,"Высшее/ неоконченное высшее образование. Опыт работы системным или прикладным администратором. Знание концепций и архитектуры БД Oracle. Знание SQL, PL/SQL. ","Осуществлять II-ой уровень поддержки сотрудников Банка, по вопросам работы розничных систем, в т.ч. обработка запросов в naumen SD. ",0.8333333333333334,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Екатеринбург,КБ «Уральский банк реконструкции и развития» (УБРиР),2019-11-28T07:08:49+0300,"  Рады принять вас в команду, если вы:      Имеете высшее или неполное высшее образование (студент последних курсов);   Уверенно владеете MS Office (Excel, Word);   Обладает базовыми знаниями языков программирования;   Опытный пользователь ПК;   Умеете вести телефонный диалог;   Умеете ориентироваться в большом потоке информации;   Желаете развиваться в IT-сфере.      Ваша работа:      Регистрировать и решать обращения внутренних клиентов банка;   Консультировать пользователей по телефону;   Предоставлять доступ к информационным системам банка;   Мониторить ИТ-системы.      Мы предлагаем:      Профессиональный рост: HR-департамент разрабатывает и проводит обучающие программы для сотрудников. Кроме того, мы часто организуем профессиональные конференции и митапы, обмениваемся опытом с другими командами разработки;   Все «белое»: официальную заработную плату дважды в месяц: оклад от 26 700 рублей до вычета НДФЛ;   Комфортный офис в центре города: ул. Сакко и Ванцетти   ДМС, оплату спортивных занятий, детского садика. Наши сотрудники имеют возможность оформить льготные кредиты и ипотеку;   Увлекательную корпоративную жизнь: конкурсы, спортивные мероприятия, «Квиз, плиз!» и многое другое;   Режим работы: сменный, есть ночные смены (не более 4 в месяц).     УБРиР – динамичный федеральный банк для современных людей. Основан в 1990 году. Головной офис находится в Екатеринбурге, а, значит, у наших сотрудников есть возможность решать интересные задачи федерального уровня без релокации.   Согласно рейтингу журнала Forbes УБРиР включен в топ-10 лучших российских кредитных организаций по уровню доверия к банку, предлагаемым условиям обслуживания, цифровым услугам и финансовым консультациям. ЦБ РФ включил УБРиР в перечень кредитных организаций, признанных значимыми на рынке платёжных услуг.   Мы ценим своих сотрудников и помогаем им реализовать свой потенциал и построить успешную карьеру. В 2018 году 20% сотрудников банка выросли по карьерной лестнице. Нам важно собрать сильную и успешную команду единомышленников, которым интересно вместе двигаться к общей цели. И, как отмечают сотрудники, у нас это получается. ",Полная занятость,Сменный график,Нет опыта,,,37125.0,,30000.0,специалист технической поддержки,"Имеете высшее или неполное высшее образование (студент последних курсов). Уверенно владеете MS Office (Excel, Word). Обладает базовыми знаниями языков программирования. ",Регистрировать и решать обращения внутренних клиентов банка. Консультировать пользователей по телефону. Предоставлять доступ к информационным системам банка. Мониторить ИТ-системы.,0.5,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Екатеринбург,Яндекс,2019-12-02T09:06:51+0300," Каждый день миллионы пользователей находят ответы на свои вопросы с помощью Яндекса. Роль службы поддержки — помогать пользователям решать проблемы, связанные с работой наших сервисов. Работа сотрудника службы поддержки заключается в основном в ответах на письма пользователей. От вас потребуются внимательность, тактичность, чувство юмора, понимание основных принципов работы интернета, любознательность и трудолюбие. Мы расскажем вам, как устроены наши сервисы, и научим разбираться в технических аспектах их работы. Со временем вы начнете самостоятельно анализировать поступающие письма и сможете активно участвовать в развитии сервиса, к поддержке которого подключитесь.   Наши требования:     отличное владение русским языком;   способность самостоятельно решать круг поставленных задач;   аккуратность, усидчивость, ответственность и обязательность;   готовность к интенсивному обучению;   аналитический склад ума;   активность и коммуникабельность;   любовь к людям, способность к эмпатии;   высшее или незаконченное высшее образование (если техническое — это плюс);   желательно знание английского, уровень Upper Intermediate и выше.         Условия:     оплата почасовая или сдельная, в зависимости от выполняемых задач;   график: по договоренности, рабочие дни могут выпадать на субботу и воскресенье, не менее 20 рабочих часов в неделю;   предусмотрено оплачиваемое дистанционное обучение.   ",Частичная занятость,Удаленная работа,От 1 года до 3 лет,|Грамотность|Высокая скорость печати|Работа с большим объемом информации|Работа в команде,3.0,37125.0,1.0,29125.0,специалист службы поддержки пользователей,"Отличное владение русским языком. Способность самостоятельно решать круг поставленных задач. Аккуратность, усидчивость, ответственность и обязательность. Готовность к интенсивному обучению. ",Без обязанностей,0.36666666666666664,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1
Екатеринбург,СкайДНС,2019-12-13T14:50:54+0300," SkyDNS - лидер Рунета в сфере облачной интернет-безопасности и контент фильтрации. Мы разрабатываем и поставляем системы контент-фильтрации для операторов связи, органов власти, корпоративных клиентов и учебных заведений.   Нашими продуктами пользуются более 5000 школ и библиотек в РФ и странах СНГ, а также более 100 партнеров - провайдеров. Продукты компании успешно продаются в 40 странах мира.    Приглашаем к длительному и успешному сотрудничеству специалиста технической поддержки.         Вам потребуются навыки:    • Знание сетевых технологий;   • Знание всей линейки Windows;   • Знание Mac и Linux на уровне продвинутого пользователя будет плюсом;   • Опыт настройки любых марок роутеров (для домашнего использования);   • Грамотная письменная и устная речь;   • Стрессоустойчивость.    Рассмотрим кандидатов без опыта работы, выпускников вузов.         Что Вам предстоит делать:    • Техническая поддержка клиентов компании;   • Обработка входящих запросов клиентов и сбор максимально возможной информации для решения проблемы;   • Самостоятельное диагностирование проблем с использованием имеющейся базы знаний и удаленного доступа к системам клиента;   • Помощь клиентам в устранении неполадок, настройке сервиса на устройствах клиента;   • Поддержание базы знаний в актуальном состоянии.        Мы предлагаем:    • Возможность профессионального и финансового роста;   • Возможность посещать профильные конференции, курсы;   • Бесплатное обучение английскому языку;   • Удобный офис на Кулибина (Блюхера-Комсомольская);   • Молодой и дружный коллектив;   • Фрукты, печеньки, кофе и прочие плюшки. ",Полная занятость,Полный день,Нет опыта,,,30000.0,,25000.0,специалист технической поддержки,Вам потребуются навыки: Знание сетевых технологий. Знание всей линейки Windows. Знание Mac и Linux на уровне продвинутого пользователя будет плюсом. ,Техническая поддержка клиентов компании. Обработка входящих запросов клиентов и сбор максимально возможной информации для решения проблемы. Самостоятельное диагностирование проблем с...,0.0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Екатеринбург,СКБ-Банк,2019-11-28T07:16:44+0300," Мы ищем:     коммуникабельных, ответственных кандидатов   с образованием не ниже среднего-специального,грамотной речью   уверенно владеющих ПК (Word, Excel, Интернет)   опыт клиентской работы в контактном центре будет преимуществом     Обязанности:     Прием входящих звонков от клиентов    Консультирование и предоставление клиентам информации по общим вопросам работы и обслуживания клиентов, по предлагаемым Банком продуктам и услугам;   Работа с обращениями, поступившими в ЧАТ.   Регистрация обращений клиентов и при необходимости оформление запросов в другие подразделения Банка для решения возникших проблем.   Выполнение соответствующих действий по базе данных банковских карт Банка по телефонным звонкам клиентов (блокировка, активация банковских карт, смена ПИН-кода).   Оказание консультационной и технической поддержки пользователей систем дистанционного банковского обслуживания.     Мы предлагаем:     Работу в банке федерального значения (офисы во всех регионах России!)   Профессиональное обучение, возможность повышения квалификации   Реальный карьерный рост   Официальное трудоустройство с первого рабочего дня, стабильную заработную плату   Сменный гибкий график работы 5/2 с &quot;плавающими&quot; выходными, для вечерних смен организована доставка домой служебным транспортом.   Услуги СКБ-банка на льготных условиях   Компенсацию оплаты бассейна и детских садов   Возможность участия в молодежных конференциях   Интересную корпоративную жизнь   ",Полная занятость,Сменный график,Нет опыта,,,37125.0,,29125.0,специалист поддержки клиентов,"Коммуникабельных, ответственных кандидатов. С образованием не ниже среднего-специального,грамотной речью. Уверенно владеющих ПК (Word, Excel, Интернет). Опыт клиентской работы...","Прием входящих звонков от клиентов. Консультирование и предоставление клиентам информации по общим вопросам работы и обслуживания клиентов, по предлагаемым Банком...",0.5,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Екатеринбург,Яндекс,2019-11-29T16:32:54+0300," Мы ищем в команду общительных и ответственных людей, готовых помогать пользователям в любое время дня и ночи. Если есть неугасимое желание помогать людям и любовь к сервисам Яндекса — тогда тебе к нам!   Все наши сервисы классные и эмоциональные:   Музыка — крутой музыкальный сервис, который сам подсказывает нашим пользователям, что послушать сегодня, буквально читая мысли и предугадывая музыкальные желания.   Афиша — дарит возможность купить билет на любое мероприятие и получить положительные эмоции уже от процесса покупки, настолько всё красиво и удобно;   КиноПоиск — собрал все фильмы планеты и знает всё о публичных личностях киномира. Там можно купить билет в кино или устроить кинопросмотр дома онлайн;   Телепрограмма — расписание всех телепередач у всегда под рукой с удобными персональными настройками и заботливыми напоминаниями, чтобы не пропустить ничего интересного :)   Служба поддержки в Медиасервисах отзывчивая и дружелюбная, как и сервисы.   Наша задача — помогать пользователям во всём и быть источником хорошего настроения.    Что нужно делать:        Отвечать на письма пользователей на почте и в чате;       Доносить фидбек от пользователей, сообщать о багах и пожеланиях;       Общаться с разработкой, менеджерами и другими специалистами сервиса.       Возможны дополнительные задания, связанные с работой поддержки.    Требования:      идеальное владение русским языком — это жизненно необходимо, потому что пользователь воспринимает нас в первую очередь через текст;   возможность при необходимости работать в разных графиках;   техническая компетентность, чтобы отвечать на вопросы про работу сайта и приложений;   готовность к интенсивному обучению, в том числе самостоятельному;   высокая скорость печати (вам же в помощь);   оптимизм и желание помогать — без этого никуда :)      Условия:        работа из дома;       график 5/2 (рабочие дни могут выпадать на субботу и воскресенье), 40 рабочих часов в неделю (возможен вариант с гибким графиком, не менее 20 часов в неделю);     сдельная оплата, которая зависит от количества и сложности выполненных задач; оплачиваемое дистанционное обучение.   ",Частичная занятость,Удаленная работа,Нет опыта,|Грамотность|Высокая скорость печати|Работа с большим объемом информации|Работа в команде,,37125.0,,29125.0,специалист в службу поддержки медиасервисов яндекса,"Идеальное владение русским языком — это жизненно необходимо, потому что пользователь воспринимает нас в первую очередь через текст. Возможность при необходимости...","Отвечать на письма пользователей на почте и в чате. Доносить фидбек от пользователей, сообщать о багах и пожеланиях. ",0.4666666666666667,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1
Екатеринбург,Розничная сеть МТС,2019-12-10T11:41:30+0300," Обязанности:       Работа в системе Help Desk по ИТ-проблемам;       Выезд на решение проблем в пределах зоны ответственности;       Консультация пользователей по телефону;       Работа с контрагентами, подрядчиками, провайдерами;       Ремонт и установка ПК на торговые точки;       Работа связана с разъездами (могут быть командировки в т.ч. в ХМАО).       Требования:     Знание ОС Windows XP/7/8 на уровне администратора. Базовые знания основных сетевых сервисов и протоколов;   Образование не ниже средне-специального;   Опыт работы в администрировании, тех.поддержке.     Условия:     Комфортное обучение на время испытательного срока;   Пятидневная рабочая неделя, плавающие выходные;   Оклад + полугодовая и годовая премии;   Компенсация ГСМ;   Полис ДМС (добровольного медицинского страхования) в лучших клиниках города;   Корпоративная мобильная связь;   Трудоустройство в соответствии с ТК РФ в стабильную Компанию;   Выгодные предложения по кредитованию от банков-партнеров.   ",Полная занятость,Полный день,От 1 года до 3 лет,,3.0,37125.0,1.0,35000.0,специалист технической поддержки,Знание ОС Windows XP/7/8 на уровне администратора. Базовые знания основных сетевых сервисов и протоколов. Образование не ниже средне...,Работа в системе Help Desk по ИТ-проблемам. Выезд на решение проблем в пределах зоны ответственности. Консультация пользователей по телефону. ,0.1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Екатеринбург,Уральский государственный экономический университет,2019-12-10T11:01:16+0300,"  Обязанности:      установка и обслуживание компьютерной и офисной техники, оргтехники;   выявления и устранения неисправности ПК и прочей ИТ-техники;   выявления и устранение неисправностей в работе сетевого оборудования;   установка и настройка мультимедиа оборудования (проекторы, ноутбуки, акустическое оборудование);   установка, настройка и обновление офисного и прикладного ПО;   установка, настройка операционных систем и ПО;   техническая поддержка и взаимодействие с пользователями;     настройка рабочие мест (офисные пакеты, терминалы, приложение работающие через wine);       составление отчетов о проделанной работе.        Требования:      Опыт работы на схожей позиции от 3 лет;   Знания общих принципов работы операционных систем Linux;   Умение подключать и обслуживать периферийные устройства;      Условия:      Заработная плата:  по результатам собеседования ;   Место работы: г. Екатеринбург, ул. 8 Марта;   Работа в стабильной государственной компании;   Оформление в соответствии с Трудовым Кодексом;   Социальные гарантии и льготы;   Официальная и стабильная выплату заработной платы;   Соблюдение ТК РФ (в том числе оплачиваемый учебный отпуск, больничный лист).   ",Полная занятость,Полный день,От 3 до 6 лет,|Windows 7|Internet|Ремонт ПК|Linux|Пользователь ПК|Работа в команде|Работа с оргтехникой|Грамотная речь|Грамотность|Офисная техника|Настройка сетевых подключений,6.0,25000.0,3.0,20000.0,специалист отдела технической поддержки,Опыт работы на схожей позиции от 3 лет. Знания общих принципов работы операционных систем Linux. Умение подключать и обслуживать периферийные...,"Установка и обслуживание компьютерной и офисной техники, оргтехники. Выявления и устранения неисправности ПК и прочей ИТ-техники. Выявления и устранение...",0.1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,1
